run_id,model_version,scored_at,n_features_used,feature_drift_psi,auroc_holdout,calibration_brier,decision_threshold,flagged_count,override_count
RSC-2024-02262,v2.2.1,2024-01-06 03:57:33,47,0.0172,0.8426,0.1259,0.4901,1172,111
RSC-2024-02263,v2.2.1,2024-09-02 17:35:45,54,0.037,0.7902,0.153,0.5727,949,113
RSC-2024-02264,v2.1.4,2024-01-24 23:59:20,35,0.0549,0.8159,0.1413,0.5425,956,133
RSC-2024-02265,v2.3.0,2024-10-20 20:00:40,51,0.1399,0.8063,0.1295,0.4879,1165,86
RSC-2024-02266,v2.1.4,2024-06-12 04:58:46,36,0.0512,0.8052,0.1563,0.5323,1390,50
RSC-2024-02267,v2.2.0,2024-01-19 11:01:40,56,0.033,0.8346,0.144,0.543,1524,99
RSC-2024-02268,v2.2.0,2024-03-18 14:41:29,52,0.0429,0.8231,0.1428,0.5349,972,65
RSC-2024-02269,v2.2.0,2024-06-27 21:17:03,48,0.0404,0.8069,0.1553,0.5481,1337,126
RSC-2024-02270,v2.2.1,2024-10-13 09:39:05,48,0.0146,0.8244,0.1337,0.486,1592,98
RSC-2024-02271,v2.2.1,2024-07-11 20:01:19,37,0.0033,0.8179,0.147,0.5101,907,110
RSC-2024-02272,v2.2.1,2024-02-06 02:40:52,53,0.0192,0.812,0.1547,0.5059,1149,125
RSC-2024-02273,v2.3.0,2024-04-28 17:03:21,39,0.0559,0.7922,0.1368,0.5095,1323,65
RSC-2024-02274,v2.2.0,2024-03-13 08:09:05,51,0.0215,0.8179,0.1512,0.5107,1207,118
RSC-2024-02275,v2.2.0,2024-10-23 11:55:35,35,0.0166,0.8158,0.1295,0.5468,1484,127
RSC-2024-02276,v2.3.0,2024-07-18 13:21:57,49,0.0435,0.7841,0.1341,0.4806,1429,72
RSC-2024-02277,v2.2.1,2024-08-03 03:47:02,34,0.0532,0.8149,0.1644,0.5141,806,62
RSC-2024-02278,v2.1.4,2024-10-04 20:14:33,35,0.0381,0.8174,0.1593,0.5146,868,107
RSC-2024-02279,v2.1.3,2024-02-28 10:07:10,40,0.0329,0.8038,0.1463,0.5099,828,41
RSC-2024-02280,v2.2.1,2024-12-26 15:22:05,42,0.0479,0.8223,0.1566,0.4927,1161,133
RSC-2024-02281,v2.2.0,2024-11-20 23:11:03,55,0.0231,0.8088,0.138,0.5261,1464,57
RSC-2024-02282,v2.1.4,2024-07-16 05:24:18,35,0.0267,0.8089,0.1468,0.5155,1426,72
RSC-2024-02283,v2.3.0,2024-10-01 01:36:38,41,0.0377,0.8198,0.1609,0.5068,1358,50
RSC-2024-02284,v2.1.3,2024-07-04 00:13:26,39,0.0371,0.7913,0.1214,0.5143,1458,37
RSC-2024-02285,v2.2.1,2024-10-29 05:33:16,41,0.0911,0.8044,0.1384,0.4898,1233,73
RSC-2024-02286,v2.1.3,2024-11-24 15:58:43,41,0.0137,0.8192,0.1436,0.5082,993,109
RSC-2024-02287,v2.2.1,2024-03-03 01:37:05,41,0.0104,0.8147,0.1622,0.5174,978,103
RSC-2024-02288,v2.1.4,2024-01-29 19:35:26,47,0.014,0.7928,0.1497,0.477,949,57
RSC-2024-02289,v2.2.1,2024-03-14 23:54:32,44,0.0351,0.7965,0.1503,0.5194,1206,25
RSC-2024-02290,v2.3.0,2024-05-17 23:48:33,34,0.036,0.7962,0.1432,0.5215,1579,120
RSC-2024-02291,v2.1.4,2024-07-14 18:13:39,44,0.0689,0.8212,0.1807,0.4953,1486,23
RSC-2024-02292,v2.1.3,2024-06-05 20:22:52,35,0.0831,0.8479,0.1382,0.4903,1039,87
RSC-2024-02293,v2.3.0,2024-04-11 00:40:10,38,0.0848,0.789,0.1501,0.5152,1199,54
RSC-2024-02294,v2.1.3,2024-09-03 19:22:41,43,0.0051,0.8331,0.1209,0.536,872,63
RSC-2024-02295,v2.1.4,2024-09-28 09:09:19,44,0.0247,0.8018,0.1614,0.4864,1420,32
RSC-2024-02296,v2.2.0,2024-01-18 12:57:18,35,0.0673,0.821,0.1188,0.5048,1012,124
RSC-2024-02297,v2.1.4,2024-07-26 21:44:40,51,0.041,0.8262,0.1337,0.4774,1023,20
RSC-2024-02298,v2.3.0,2024-02-22 04:21:56,41,0.054,0.8417,0.1379,0.5018,925,71
RSC-2024-02299,v2.3.0,2024-02-24 23:51:00,39,0.016,0.795,0.148,0.475,1472,70
RSC-2024-02300,v2.2.1,2024-02-21 16:36:43,40,0.0101,0.8206,0.1543,0.4993,1168,87
RSC-2024-02301,v2.3.0,2024-03-05 15:35:31,51,0.0218,0.8025,0.1379,0.4859,1247,25
RSC-2024-02302,v2.2.1,2024-11-25 18:49:21,55,0.0182,0.7951,0.1429,0.512,1129,122
RSC-2024-02303,v2.1.3,2024-03-02 22:54:20,51,0.0154,0.7912,0.1534,0.4954,1532,46
RSC-2024-02304,v2.2.1,2024-05-25 19:04:31,45,0.0747,0.8004,0.1523,0.5262,843,90
RSC-2024-02305,v2.2.1,2024-01-09 06:22:27,54,0.0491,0.7845,0.1466,0.5099,827,131
RSC-2024-02306,v2.2.1,2024-01-09 17:07:29,55,0.0794,0.7774,0.1357,0.5095,1249,61
RSC-2024-02307,v2.1.3,2024-08-28 00:30:13,55,0.0816,0.8067,0.1528,0.5263,1542,106
RSC-2024-02308,v2.2.0,2024-08-14 09:55:16,57,0.0261,0.8099,0.1338,0.4976,1432,31
RSC-2024-02309,v2.1.3,2024-08-17 00:12:32,56,0.0896,0.8138,0.1448,0.526,1427,30
RSC-2024-02310,v2.2.0,2024-02-29 06:26:28,52,0.0159,0.78,0.1479,0.504,1322,118
RSC-2024-02311,v2.1.3,2024-11-12 21:13:08,40,0.068,0.8084,0.1312,0.5172,937,42
RSC-2024-02312,v2.1.3,2024-12-18 00:54:09,40,0.0544,0.7922,0.1332,0.503,1443,31
RSC-2024-02313,v2.1.4,2024-05-25 17:56:15,42,0.1536,0.8264,0.1377,0.4962,1468,30
RSC-2024-02314,v2.2.0,2024-10-13 18:00:01,39,0.0555,0.7799,0.1332,0.4918,1314,36
RSC-2024-02315,v2.1.3,2024-01-05 16:00:40,50,0.0243,0.8406,0.1612,0.5138,1080,88
RSC-2024-02316,v2.1.3,2024-09-06 07:08:38,38,0.036,0.8106,0.1564,0.5288,843,130
RSC-2024-02317,v2.2.1,2024-01-31 09:55:45,54,0.0072,0.7798,0.1592,0.5035,1445,110
RSC-2024-02318,v2.3.0,2024-12-29 09:14:20,52,0.0256,0.81,0.1355,0.5194,1260,72
RSC-2024-02319,v2.2.1,2024-04-16 00:21:36,39,0.0102,0.8304,0.1297,0.5304,862,117
RSC-2024-02320,v2.1.4,2024-04-30 19:54:46,38,0.0346,0.8011,0.143,0.5111,1113,48
RSC-2024-02321,v2.1.3,2024-01-09 02:32:46,57,0.0167,0.803,0.1496,0.5127,1409,47
RSC-2024-02322,v2.3.0,2024-04-14 09:48:41,48,0.0287,0.8208,0.1467,0.5165,1151,87
RSC-2024-02323,v2.3.0,2024-09-27 22:30:43,35,0.0853,0.8332,0.158,0.5259,1290,112
RSC-2024-02324,v2.1.3,2024-06-19 16:21:20,54,0.0478,0.84,0.1299,0.5056,1066,117
RSC-2024-02325,v2.3.0,2024-03-06 00:59:31,37,0.0331,0.8221,0.1569,0.5322,1328,93
RSC-2024-02326,v2.2.1,2024-05-06 00:27:13,55,0.0127,0.8288,0.1421,0.4654,1157,40
RSC-2024-02327,v2.2.0,2024-02-28 02:36:17,36,0.0238,0.8311,0.1479,0.4996,949,75
RSC-2024-02328,v2.1.4,2024-09-27 04:02:19,47,0.0556,0.8225,0.1389,0.4693,1030,137
RSC-2024-02329,v2.3.0,2024-05-10 20:13:51,56,0.049,0.7967,0.1462,0.5312,1024,53
RSC-2024-02330,v2.1.4,2024-08-13 05:04:41,41,0.0465,0.8188,0.1505,0.5059,1383,121
RSC-2024-02331,v2.3.0,2024-11-10 07:57:11,50,0.0567,0.81,0.1511,0.5032,819,120
RSC-2024-02332,v2.3.0,2024-07-18 18:56:03,48,0.0514,0.7864,0.149,0.5025,1536,25
RSC-2024-02333,v2.1.3,2024-02-28 06:51:12,39,0.0252,0.7986,0.1302,0.5385,1234,30
RSC-2024-02334,v2.2.0,2024-07-30 10:11:09,38,0.028,0.8142,0.13,0.5326,1018,57
RSC-2024-02335,v2.1.4,2024-01-05 22:16:38,36,0.0392,0.8256,0.1463,0.5249,961,90
RSC-2024-02336,v2.1.3,2024-01-28 14:26:07,57,0.0363,0.8088,0.123,0.5378,1289,80
RSC-2024-02337,v2.1.4,2024-11-05 15:27:38,53,0.0474,0.8136,0.1434,0.5239,960,34
RSC-2024-02338,v2.2.1,2024-04-20 07:06:30,47,0.0169,0.8176,0.1393,0.5399,1500,74
RSC-2024-02339,v2.2.0,2024-10-05 18:12:02,37,0.0501,0.7996,0.1282,0.4864,1006,31
RSC-2024-02340,v2.3.0,2024-02-11 11:51:53,49,0.0463,0.8036,0.1337,0.5118,1008,113
RSC-2024-02341,v2.1.3,2024-11-08 00:20:50,39,0.0394,0.8265,0.1447,0.4858,1167,21
RSC-2024-02342,v2.1.4,2024-12-18 01:57:24,49,0.0352,0.8221,0.1826,0.5112,1015,37
RSC-2024-02343,v2.2.0,2024-07-19 06:47:16,46,0.0152,0.8218,0.1561,0.4785,1252,132
RSC-2024-02344,v2.3.0,2024-12-19 02:40:42,47,0.1007,0.854,0.1603,0.5196,1337,111
RSC-2024-02345,v2.2.1,2024-06-01 15:33:58,49,0.0786,0.7846,0.1622,0.5108,1148,59
RSC-2024-02346,v2.2.0,2024-12-30 00:59:06,47,0.0124,0.8216,0.1275,0.5435,866,118
RSC-2024-02347,v2.3.0,2024-03-24 13:04:59,44,0.0608,0.8129,0.1553,0.4853,1295,56
RSC-2024-02348,v2.3.0,2024-08-19 23:18:15,49,0.0176,0.8249,0.1193,0.5364,919,73
RSC-2024-02349,v2.2.1,2024-04-12 01:00:33,36,0.0186,0.8104,0.141,0.5193,1318,66
RSC-2024-02350,v2.1.3,2024-06-29 21:23:17,57,0.0142,0.8455,0.138,0.5127,1123,22
RSC-2024-02351,v2.1.4,2024-11-15 21:58:20,44,0.0174,0.8125,0.1269,0.5339,1050,23
RSC-2024-02352,v2.2.0,2024-02-19 10:21:13,46,0.0167,0.8143,0.151,0.501,1468,53
RSC-2024-02353,v2.1.4,2024-02-26 12:17:05,44,0.0403,0.8099,0.1426,0.5402,1396,120
RSC-2024-02354,v2.2.1,2024-08-14 23:59:57,53,0.0745,0.8163,0.141,0.5376,1502,117
RSC-2024-02355,v2.3.0,2024-12-07 00:50:03,56,0.0736,0.7898,0.146,0.4863,1166,46
RSC-2024-02356,v2.1.4,2024-07-19 20:06:46,38,0.0797,0.8095,0.1213,0.4765,1485,93
RSC-2024-02357,v2.1.3,2024-08-23 06:21:54,54,0.0027,0.8135,0.1499,0.5612,1002,123
RSC-2024-02358,v2.3.0,2024-04-03 07:58:02,52,0.0592,0.8056,0.1498,0.5307,979,124
RSC-2024-02359,v2.2.0,2024-11-07 10:37:19,46,0.0331,0.8009,0.1588,0.5134,1255,117
RSC-2024-02360,v2.2.1,2024-12-08 07:02:32,46,0.0087,0.8125,0.1411,0.5055,1426,108
RSC-2024-02361,v2.1.3,2024-01-10 05:47:18,50,0.0327,0.8206,0.1492,0.5141,1443,115
RSC-2024-02362,v2.2.1,2024-04-18 00:57:56,47,0.0047,0.7868,0.1179,0.5356,1384,49
RSC-2024-02363,v2.3.0,2024-08-12 13:23:42,38,0.0402,0.8025,0.1377,0.4814,944,126
RSC-2024-02364,v2.3.0,2024-04-03 03:05:54,53,0.0221,0.8326,0.1478,0.5473,1374,100
RSC-2024-02365,v2.2.0,2024-09-08 15:37:50,41,0.0621,0.7991,0.1363,0.5063,1550,64
RSC-2024-02366,v2.1.3,2024-12-13 03:21:44,48,0.0717,0.8289,0.1403,0.5276,1458,94
RSC-2024-02367,v2.1.3,2024-02-02 05:54:07,35,0.1203,0.8154,0.1552,0.5625,1100,130
RSC-2024-02368,v2.1.4,2024-01-20 07:07:34,40,0.0425,0.7881,0.1528,0.4717,1309,67
RSC-2024-02369,v2.1.3,2024-02-12 02:36:29,48,0.0259,0.8172,0.1569,0.5154,1599,114
RSC-2024-02370,v2.1.4,2024-01-19 01:01:01,36,0.0813,0.8084,0.1466,0.4919,882,66
RSC-2024-02371,v2.2.1,2024-03-11 12:02:36,39,0.0433,0.8094,0.1302,0.491,1395,44
RSC-2024-02372,v2.3.0,2024-10-19 07:43:04,48,0.0325,0.8103,0.139,0.5041,1268,80
RSC-2024-02373,v2.3.0,2024-02-19 20:38:21,36,0.0369,0.8468,0.1415,0.5002,1083,62
RSC-2024-02374,v2.1.3,2024-08-02 15:40:14,35,0.0863,0.8133,0.1595,0.5143,1050,65
RSC-2024-02375,v2.1.3,2024-10-17 07:35:58,57,0.0479,0.814,0.1516,0.5108,1425,115
RSC-2024-02376,v2.2.0,2024-02-06 16:07:32,41,0.0533,0.8112,0.139,0.5163,1384,80
RSC-2024-02377,v2.1.4,2024-09-10 00:01:40,42,0.0176,0.8064,0.1528,0.4905,830,135
RSC-2024-02378,v2.1.4,2024-11-18 06:21:38,39,0.0191,0.8343,0.1423,0.5279,1461,64
RSC-2024-02379,v2.2.0,2024-01-03 21:51:38,52,0.0289,0.7946,0.145,0.5033,903,41
RSC-2024-02380,v2.1.4,2024-03-16 12:34:45,34,0.0296,0.8358,0.1603,0.51,1083,82
RSC-2024-02381,v2.2.1,2024-04-02 04:06:40,34,0.0357,0.8125,0.1506,0.4827,870,91
RSC-2024-02382,v2.1.3,2024-08-17 21:42:31,52,0.016,0.833,0.1293,0.508,1168,45
RSC-2024-02383,v2.1.3,2024-12-02 15:22:44,44,0.0652,0.7917,0.1215,0.516,1370,58
RSC-2024-02384,v2.2.0,2024-11-20 04:47:43,53,0.0876,0.8004,0.144,0.5009,1297,75
RSC-2024-02385,v2.2.1,2024-03-06 10:02:17,49,0.0347,0.7894,0.1372,0.5143,839,134
RSC-2024-02386,v2.1.4,2024-06-14 18:25:18,52,0.0146,0.8301,0.1449,0.4728,1334,36
RSC-2024-02387,v2.2.0,2024-06-13 11:45:12,36,0.0543,0.806,0.1532,0.5017,939,71
RSC-2024-02388,v2.2.1,2024-06-27 13:36:35,41,0.0578,0.8013,0.1421,0.5414,1290,77
RSC-2024-02389,v2.2.1,2024-01-23 00:26:34,55,0.0543,0.8154,0.1272,0.5205,1433,28
RSC-2024-02390,v2.1.4,2024-10-09 02:40:44,34,0.037,0.8626,0.145,0.5203,958,24
RSC-2024-02391,v2.2.0,2024-04-27 04:52:50,48,0.0275,0.7857,0.1779,0.5031,1203,69
RSC-2024-02392,v2.3.0,2024-05-11 06:07:11,45,0.0817,0.8045,0.1426,0.5181,1081,55
RSC-2024-02393,v2.1.4,2024-10-23 01:42:00,34,0.0759,0.8268,0.156,0.4886,1432,121
RSC-2024-02394,v2.1.3,2024-08-31 00:18:10,46,0.0261,0.8059,0.175,0.5154,1437,136
RSC-2024-02395,v2.2.0,2024-02-07 04:22:31,46,0.0582,0.8083,0.1522,0.5395,1495,60
RSC-2024-02396,v2.1.3,2024-09-09 19:44:17,45,0.0612,0.8356,0.1299,0.5317,844,129
RSC-2024-02397,v2.3.0,2024-12-18 01:56:54,47,0.0351,0.8338,0.1459,0.5353,1165,44
RSC-2024-02398,v2.2.1,2024-05-07 10:06:17,44,0.0448,0.8095,0.1232,0.5091,1334,36
RSC-2024-02399,v2.1.3,2024-01-29 18:07:09,53,0.0524,0.8106,0.1527,0.5333,1201,113
RSC-2024-02400,v2.3.0,2024-06-22 17:24:19,51,0.0057,0.8064,0.1477,0.5438,1249,88
RSC-2024-02401,v2.2.0,2024-02-06 02:04:08,48,0.023,0.7936,0.1351,0.5338,1066,100
RSC-2024-02402,v2.1.3,2024-07-19 02:05:40,36,0.0681,0.7975,0.1235,0.4711,1315,97
RSC-2024-02403,v2.2.0,2024-07-16 08:30:13,50,0.0149,0.8289,0.1258,0.54,827,107
RSC-2024-02404,v2.2.1,2024-03-22 09:28:25,51,0.0318,0.7965,0.1399,0.5049,1577,85
RSC-2024-02405,v2.1.4,2024-02-14 23:26:52,49,0.0433,0.8091,0.1402,0.5234,1425,65
RSC-2024-02406,v2.1.4,2024-08-05 21:45:33,54,0.0498,0.7953,0.1576,0.5017,1409,48
RSC-2024-02407,v2.2.1,2024-10-16 03:38:39,53,0.0388,0.821,0.1282,0.5449,986,122
RSC-2024-02408,v2.3.0,2024-07-04 06:44:44,50,0.0237,0.7894,0.1452,0.5304,1038,87
RSC-2024-02409,v2.1.3,2024-01-12 14:45:15,36,0.0642,0.8206,0.1374,0.5044,1282,112
RSC-2024-02410,v2.3.0,2024-06-10 01:48:25,45,0.0456,0.8125,0.1411,0.4747,1585,68
RSC-2024-02411,v2.1.3,2024-11-30 11:04:25,40,0.0337,0.8344,0.1564,0.5207,1593,81
RSC-2024-02412,v2.2.0,2024-10-25 02:31:32,34,0.0118,0.8056,0.1433,0.5126,880,22
RSC-2024-02413,v2.2.0,2024-03-23 11:46:42,34,0.0509,0.8136,0.1395,0.507,1448,93
RSC-2024-02414,v2.2.1,2024-12-05 13:11:50,44,0.0066,0.7775,0.1459,0.5223,941,137
RSC-2024-02415,v2.1.3,2024-03-20 02:12:54,41,0.0269,0.7988,0.1293,0.5162,1278,99
RSC-2024-02416,v2.2.0,2024-11-03 07:29:13,37,0.0171,0.8161,0.1433,0.5152,809,31
RSC-2024-02417,v2.2.0,2024-04-29 23:18:16,46,0.0409,0.8247,0.1415,0.5273,1413,50
RSC-2024-02418,v2.1.3,2024-10-08 11:58:57,42,0.0125,0.8142,0.1454,0.5134,1323,84
RSC-2024-02419,v2.2.0,2024-05-10 08:06:06,46,0.0276,0.799,0.1293,0.485,940,137
RSC-2024-02420,v2.2.0,2024-10-16 12:16:50,43,0.0538,0.8193,0.1445,0.5526,1491,131
RSC-2024-02421,v2.2.1,2024-05-17 00:36:33,53,0.0197,0.7739,0.1238,0.4752,959,38
RSC-2024-02422,v2.1.3,2024-04-21 01:33:16,51,0.0935,0.819,0.1448,0.5035,838,83
RSC-2024-02423,v2.1.3,2024-08-20 05:13:23,51,0.0875,0.8589,0.1494,0.4994,1293,29
RSC-2024-02424,v2.1.3,2024-07-16 13:12:50,34,0.0552,0.8294,0.1626,0.4757,1243,24
RSC-2024-02425,v2.3.0,2024-08-03 13:16:06,36,0.0211,0.8229,0.1341,0.5316,1493,91
RSC-2024-02426,v2.2.1,2024-04-12 03:14:52,38,0.0334,0.806,0.1566,0.5346,1133,37
RSC-2024-02427,v2.1.3,2024-07-26 14:09:49,57,0.0971,0.8038,0.1593,0.5271,907,31
RSC-2024-02428,v2.2.1,2024-03-10 03:12:58,46,0.0134,0.8369,0.1272,0.5136,1383,98
RSC-2024-02429,v2.2.1,2024-11-03 00:44:54,34,0.0679,0.7948,0.1555,0.5657,1405,78
RSC-2024-02430,v2.2.0,2024-01-27 04:51:42,52,0.0449,0.7772,0.1278,0.5475,1552,134
RSC-2024-02431,v2.3.0,2024-10-30 09:47:31,47,0.0172,0.7995,0.1378,0.5165,1497,35
RSC-2024-02432,v2.2.0,2024-07-22 00:43:15,56,0.0467,0.8066,0.1345,0.4952,1283,112
RSC-2024-02433,v2.1.3,2024-08-17 17:04:37,54,0.0504,0.8048,0.127,0.5321,959,58
RSC-2024-02434,v2.1.4,2024-11-11 03:32:18,47,0.0762,0.814,0.1387,0.5164,1477,27
RSC-2024-02435,v2.3.0,2024-03-03 04:09:56,39,0.0435,0.8086,0.1499,0.492,1303,110
RSC-2024-02436,v2.1.3,2024-01-08 15:48:28,43,0.0973,0.8096,0.1503,0.5142,989,132
RSC-2024-02437,v2.1.4,2024-10-07 05:30:44,48,0.0006,0.7615,0.1495,0.4915,1039,77
RSC-2024-02438,v2.2.1,2024-02-06 00:44:01,36,0.0793,0.8386,0.1467,0.5265,827,110
RSC-2024-02439,v2.2.0,2024-10-02 09:17:31,55,0.0576,0.7921,0.129,0.5193,1085,74
RSC-2024-02440,v2.2.0,2024-11-29 13:53:19,56,0.0492,0.8244,0.1273,0.4681,1188,132
RSC-2024-02441,v2.1.3,2024-08-10 19:51:57,36,0.0566,0.8043,0.1668,0.4886,1035,89
RSC-2024-02442,v2.2.1,2024-04-16 04:26:44,49,0.0134,0.8294,0.1172,0.5162,824,27
RSC-2024-02443,v2.2.1,2024-08-08 00:40:26,55,0.0139,0.8002,0.138,0.5181,1250,132
RSC-2024-02444,v2.2.0,2024-05-03 17:23:12,36,0.0411,0.7915,0.1478,0.5142,1563,107
RSC-2024-02445,v2.1.4,2024-12-15 11:23:55,42,0.019,0.8114,0.1417,0.5359,1425,44
RSC-2024-02446,v2.1.4,2024-10-25 09:51:07,54,0.0876,0.8011,0.1584,0.5027,887,69
RSC-2024-02447,v2.1.4,2024-06-01 14:20:40,57,0.0069,0.8549,0.1497,0.5444,896,89
RSC-2024-02448,v2.1.4,2024-05-16 13:19:10,34,0.04,0.8317,0.1454,0.5052,1068,21
RSC-2024-02449,v2.2.0,2024-03-12 10:49:51,53,0.0355,0.811,0.1433,0.4982,851,94
RSC-2024-02450,v2.2.0,2024-06-22 18:40:30,35,0.0594,0.7803,0.1626,0.5033,1350,138
RSC-2024-02451,v2.2.1,2024-08-27 12:46:14,54,0.0792,0.7929,0.1659,0.5016,1419,86
RSC-2024-02452,v2.3.0,2024-09-08 21:27:54,48,0.1149,0.8081,0.1577,0.4855,1523,61
RSC-2024-02453,v2.1.4,2024-11-15 07:37:41,44,0.0769,0.7924,0.1286,0.5242,1001,104
RSC-2024-02454,v2.1.4,2024-10-30 16:47:44,47,0.0685,0.8021,0.1357,0.5048,833,127
RSC-2024-02455,v2.3.0,2024-10-25 17:45:18,55,0.0114,0.8116,0.1579,0.5226,1190,92
RSC-2024-02456,v2.2.1,2024-11-10 06:42:11,57,0.0448,0.8236,0.1425,0.4994,817,96
RSC-2024-02457,v2.2.0,2024-08-10 04:00:04,55,0.0535,0.8128,0.1435,0.5109,1463,33
RSC-2024-02458,v2.1.4,2024-03-07 20:50:00,54,0.0521,0.8499,0.1612,0.5052,1219,64
RSC-2024-02459,v2.2.1,2024-08-25 06:26:16,56,0.0079,0.8046,0.1334,0.5204,1225,22
RSC-2024-02460,v2.2.1,2024-05-18 16:05:23,46,0.0201,0.7968,0.1272,0.5073,1408,115
RSC-2024-02461,v2.1.4,2024-12-08 22:59:02,35,0.0163,0.8204,0.1126,0.5285,1218,118
RSC-2024-02462,v2.1.4,2024-08-30 03:54:44,47,0.0391,0.8247,0.1446,0.5208,1576,49
RSC-2024-02463,v2.1.3,2024-09-07 13:08:21,45,0.0908,0.8272,0.1368,0.5168,1466,75
RSC-2024-02464,v2.2.1,2024-07-23 09:16:14,56,0.0777,0.8446,0.1508,0.5299,975,43
RSC-2024-02465,v2.1.3,2024-10-26 01:07:47,38,0.0084,0.8271,0.1228,0.54,1112,120
RSC-2024-02466,v2.3.0,2024-07-06 06:12:03,46,0.0368,0.8121,0.1439,0.5358,976,76
RSC-2024-02467,v2.1.4,2024-07-29 16:01:04,53,0.0354,0.8444,0.166,0.4877,1033,94
RSC-2024-02468,v2.2.0,2024-11-13 19:51:21,49,0.0638,0.7973,0.1656,0.4853,1004,21
RSC-2024-02469,v2.2.0,2024-03-14 04:55:38,36,0.0293,0.806,0.1238,0.5308,887,79
RSC-2024-02470,v2.3.0,2024-08-09 10:55:07,40,0.0831,0.7996,0.1444,0.4905,1014,22
RSC-2024-02471,v2.1.4,2024-07-09 04:56:12,35,0.041,0.7995,0.1413,0.4953,806,139
RSC-2024-02472,v2.2.1,2024-05-08 01:27:40,54,0.0445,0.7898,0.1357,0.5057,809,122
RSC-2024-02473,v2.1.3,2024-09-04 21:08:12,39,0.0374,0.8111,0.1327,0.5491,1119,55
RSC-2024-02474,v2.2.0,2024-09-29 07:49:24,37,0.0551,0.8278,0.1455,0.5075,1107,135
RSC-2024-02475,v2.3.0,2024-09-30 13:52:54,49,0.0486,0.8036,0.1438,0.4831,1556,79
RSC-2024-02476,v2.2.0,2024-07-14 06:57:21,47,0.0429,0.8031,0.1423,0.4579,1289,96
RSC-2024-02477,v2.1.3,2024-02-28 19:02:12,44,0.0193,0.7845,0.1539,0.5229,1102,122
RSC-2024-02478,v2.1.3,2024-09-05 10:20:29,39,0.0411,0.8202,0.1463,0.5449,1404,73
RSC-2024-02479,v2.1.3,2024-10-30 00:01:22,54,0.0131,0.7973,0.1506,0.5215,1499,35
RSC-2024-02480,v2.3.0,2024-05-03 03:21:01,35,0.0715,0.7978,0.1437,0.5128,1049,100
RSC-2024-02481,v2.1.4,2024-07-20 22:34:01,45,0.0119,0.8135,0.156,0.5094,1087,60
RSC-2024-02482,v2.3.0,2024-05-21 03:53:36,35,0.0238,0.8084,0.1413,0.5564,1588,102
RSC-2024-02483,v2.1.3,2024-10-24 04:31:34,37,0.0744,0.8058,0.1544,0.524,1374,135
RSC-2024-02484,v2.1.3,2024-12-17 17:13:05,37,0.0166,0.8425,0.1456,0.511,1566,68
RSC-2024-02485,v2.3.0,2024-04-27 06:05:36,43,0.0087,0.8172,0.1072,0.5091,1251,120
RSC-2024-02486,v2.1.4,2024-06-19 18:36:30,37,0.038,0.8476,0.1253,0.5281,1542,55
RSC-2024-02487,v2.3.0,2024-04-22 05:20:44,44,0.0401,0.8153,0.1428,0.5255,1460,85
RSC-2024-02488,v2.3.0,2024-02-16 13:26:16,43,0.0119,0.7974,0.1616,0.5151,955,31
RSC-2024-02489,v2.2.0,2024-12-28 17:31:05,57,0.0465,0.7987,0.1466,0.517,936,111
RSC-2024-02490,v2.2.1,2024-07-23 08:02:05,43,0.0655,0.796,0.1419,0.5058,1259,126
RSC-2024-02491,v2.3.0,2024-06-04 14:08:04,37,0.074,0.8269,0.1343,0.5187,1208,84
RSC-2024-02492,v2.3.0,2024-03-14 16:31:47,44,0.0324,0.84,0.1509,0.5121,1362,95
RSC-2024-02493,v2.3.0,2024-12-26 03:02:59,40,0.0442,0.809,0.1627,0.4956,1411,79
RSC-2024-02494,v2.2.1,2024-09-05 10:13:54,39,0.0667,0.7948,0.1327,0.4646,874,101
RSC-2024-02495,v2.3.0,2024-06-08 21:52:55,56,0.0065,0.8062,0.1434,0.4955,1503,61
RSC-2024-02496,v2.2.0,2024-05-31 07:18:35,42,0.0103,0.8381,0.128,0.4927,1210,111
RSC-2024-02497,v2.3.0,2024-09-09 21:59:38,55,0.0339,0.8076,0.1444,0.5163,980,94
RSC-2024-02498,v2.1.3,2024-02-11 11:47:03,36,0.0463,0.8315,0.1356,0.5059,801,56
RSC-2024-02499,v2.3.0,2024-01-29 19:05:09,42,0.0481,0.8212,0.1487,0.4809,1177,75
RSC-2024-02500,v2.2.0,2024-02-12 10:25:21,56,0.0099,0.7641,0.1372,0.4804,1118,78
RSC-2024-02501,v2.1.3,2024-08-28 02:20:56,35,0.0347,0.8138,0.1533,0.4955,824,20
RSC-2024-02502,v2.3.0,2024-06-07 15:10:16,44,0.0651,0.7948,0.1429,0.5069,1081,76
RSC-2024-02503,v2.3.0,2024-12-25 05:16:43,48,0.0225,0.8134,0.1482,0.5318,1312,105
RSC-2024-02504,v2.2.0,2024-04-22 19:08:45,56,0.0022,0.8043,0.157,0.4965,1194,30
RSC-2024-02505,v2.2.1,2024-06-22 20:24:48,46,0.032,0.8084,0.1445,0.4948,921,138
RSC-2024-02506,v2.1.3,2024-03-27 01:00:20,47,0.0599,0.8114,0.1255,0.5328,1363,78
RSC-2024-02507,v2.1.4,2024-04-15 09:38:09,40,0.0447,0.8228,0.1336,0.5212,889,52
RSC-2024-02508,v2.1.4,2024-05-18 22:57:24,47,0.0495,0.8062,0.142,0.4964,865,135
