run_id,model_version,scored_at,n_features_used,feature_drift_psi,auroc_holdout,calibration_brier,decision_threshold,flagged_count,override_count
RSC-2022-02275,v2.2.0,2022-06-15 03:04:22,35,0.0421,0.7831,0.1423,0.5295,969,51
RSC-2022-02276,v2.3.0,2022-07-17 23:42:26,54,0.01,0.8258,0.1323,0.5155,840,98
RSC-2022-02277,v2.2.0,2022-03-10 16:51:03,40,0.0232,0.8357,0.1374,0.4817,1407,103
RSC-2022-02278,v2.2.1,2022-01-14 18:46:34,40,0.0302,0.8067,0.1404,0.5349,1493,137
RSC-2022-02279,v2.1.4,2022-06-04 04:48:39,48,0.0155,0.8097,0.1526,0.5068,834,41
RSC-2022-02280,v2.1.3,2022-12-23 14:23:33,34,0.0382,0.8032,0.1405,0.5182,1440,61
RSC-2022-02281,v2.3.0,2022-11-15 05:12:18,56,0.0302,0.8269,0.1476,0.4926,1118,42
RSC-2022-02282,v2.3.0,2022-11-08 06:23:12,52,0.0523,0.806,0.1317,0.4993,1026,68
RSC-2022-02283,v2.2.1,2022-06-09 06:04:09,56,0.0428,0.8027,0.1604,0.4962,1245,131
RSC-2022-02284,v2.1.4,2022-03-28 15:02:38,40,0.1274,0.8173,0.1519,0.514,1419,115
RSC-2022-02285,v2.3.0,2022-10-02 23:42:40,55,0.0331,0.8116,0.1313,0.5154,1206,100
RSC-2022-02286,v2.1.4,2022-03-02 23:18:40,57,0.0171,0.8132,0.1201,0.5249,817,75
RSC-2022-02287,v2.1.4,2022-11-29 19:58:43,52,0.0426,0.8257,0.147,0.5119,1103,60
RSC-2022-02288,v2.3.0,2022-12-01 10:38:18,38,0.0159,0.8439,0.1321,0.5371,896,113
RSC-2022-02289,v2.2.0,2022-03-28 01:56:31,41,0.0368,0.8254,0.1194,0.4913,1358,86
RSC-2022-02290,v2.2.0,2022-08-10 16:06:55,48,0.0014,0.7975,0.1391,0.4808,1523,129
RSC-2022-02291,v2.2.1,2022-06-04 19:37:29,41,0.0265,0.8022,0.1404,0.5349,1145,30
RSC-2022-02292,v2.1.3,2022-02-06 05:47:18,44,0.0732,0.8519,0.1282,0.4776,1518,131
RSC-2022-02293,v2.3.0,2022-11-20 02:31:03,39,0.0393,0.8036,0.1559,0.5175,1241,47
RSC-2022-02294,v2.2.1,2022-06-25 15:16:50,35,0.0182,0.7887,0.1558,0.5498,984,32
RSC-2022-02295,v2.1.3,2022-08-22 01:14:44,53,0.0482,0.7832,0.1407,0.5499,1319,58
RSC-2022-02296,v2.2.1,2022-10-11 07:17:47,56,0.0011,0.7742,0.1459,0.5479,1520,89
RSC-2022-02297,v2.2.0,2022-09-18 10:06:03,43,0.0381,0.7745,0.1474,0.4834,1018,81
RSC-2022-02298,v2.1.3,2022-05-28 08:23:58,35,0.0259,0.8456,0.1453,0.5308,1011,64
RSC-2022-02299,v2.3.0,2022-08-10 22:12:18,40,0.0107,0.8223,0.1388,0.5377,859,63
RSC-2022-02300,v2.1.4,2022-10-06 21:02:13,37,0.0082,0.8132,0.1263,0.4958,892,118
RSC-2022-02301,v2.1.3,2022-12-30 02:30:49,44,0.0731,0.7859,0.141,0.5541,1178,113
RSC-2022-02302,v2.1.4,2022-12-14 17:57:53,43,0.0244,0.8033,0.1307,0.513,1443,129
RSC-2022-02303,v2.2.0,2022-07-17 15:35:14,41,0.0381,0.829,0.1369,0.496,1056,56
RSC-2022-02304,v2.2.1,2022-01-20 03:57:51,38,0.0287,0.8036,0.1268,0.4731,1141,109
RSC-2022-02305,v2.1.3,2022-01-31 11:49:13,51,0.0272,0.8556,0.1423,0.5397,1541,96
RSC-2022-02306,v2.1.3,2022-08-04 06:31:35,40,0.0898,0.8192,0.1362,0.5261,1202,40
RSC-2022-02307,v2.1.4,2022-02-23 23:58:26,36,0.0809,0.8226,0.1602,0.519,1468,102
RSC-2022-02308,v2.2.0,2022-03-19 07:13:52,36,0.0387,0.8098,0.1343,0.5006,848,39
RSC-2022-02309,v2.3.0,2022-12-12 21:23:01,35,0.0475,0.8182,0.1546,0.4754,1073,111
RSC-2022-02310,v2.2.0,2022-07-15 05:07:29,43,0.0261,0.8087,0.1439,0.5384,1290,45
RSC-2022-02311,v2.1.4,2022-09-02 19:08:14,46,0.0471,0.8118,0.1616,0.5039,849,85
RSC-2022-02312,v2.1.4,2022-02-15 21:44:44,50,0.0268,0.8102,0.1517,0.5258,1532,84
RSC-2022-02313,v2.2.1,2022-07-13 06:09:34,38,0.0289,0.8057,0.139,0.5194,1173,33
RSC-2022-02314,v2.1.3,2022-04-02 09:37:01,35,0.0086,0.8339,0.1441,0.4555,920,81
RSC-2022-02315,v2.1.3,2022-02-23 10:50:15,52,0.0828,0.8313,0.1376,0.4772,920,72
RSC-2022-02316,v2.1.4,2022-09-26 14:17:39,47,0.0254,0.8199,0.1542,0.5139,924,131
RSC-2022-02317,v2.1.3,2022-11-07 20:08:37,36,0.0302,0.8115,0.148,0.5098,1261,84
RSC-2022-02318,v2.2.0,2022-03-07 09:38:16,50,0.0448,0.8198,0.1474,0.5441,1385,53
RSC-2022-02319,v2.1.3,2022-03-24 23:29:23,34,0.0598,0.8108,0.1414,0.5312,1135,20
RSC-2022-02320,v2.2.0,2022-06-03 23:46:20,50,0.0342,0.8118,0.1419,0.5125,1226,45
RSC-2022-02321,v2.3.0,2022-02-11 06:16:17,45,0.007,0.8053,0.1497,0.4938,977,43
RSC-2022-02322,v2.3.0,2022-04-20 01:40:23,51,0.0592,0.8066,0.159,0.5176,1024,92
RSC-2022-02323,v2.1.3,2022-04-14 01:49:11,40,0.0275,0.7986,0.1261,0.5042,987,37
RSC-2022-02324,v2.1.4,2022-02-23 12:49:24,34,0.0337,0.7879,0.1416,0.539,1269,59
RSC-2022-02325,v2.1.4,2022-06-01 04:27:43,46,0.047,0.8035,0.1452,0.5171,1055,118
RSC-2022-02326,v2.1.3,2022-12-17 17:02:55,42,0.0843,0.7926,0.1367,0.518,1398,50
RSC-2022-02327,v2.3.0,2022-12-09 18:37:40,55,0.0489,0.8151,0.1333,0.5298,1231,73
RSC-2022-02328,v2.3.0,2022-02-28 21:43:51,40,0.0453,0.8211,0.1695,0.5671,1026,118
RSC-2022-02329,v2.2.0,2022-01-06 23:06:20,56,0.0972,0.8364,0.1374,0.569,1311,29
RSC-2022-02330,v2.1.3,2022-05-13 09:06:46,56,0.0481,0.8437,0.1099,0.4935,1529,102
RSC-2022-02331,v2.1.3,2022-05-16 13:17:37,53,0.0172,0.8149,0.1767,0.5058,942,71
RSC-2022-02332,v2.2.1,2022-06-15 22:09:19,43,0.0229,0.8381,0.141,0.5098,1498,106
RSC-2022-02333,v2.3.0,2022-11-17 14:49:18,34,0.0321,0.8067,0.1347,0.492,965,84
RSC-2022-02334,v2.1.4,2022-01-12 12:21:16,39,0.0236,0.8114,0.1454,0.5287,1567,128
RSC-2022-02335,v2.1.4,2022-10-24 12:39:05,51,0.0384,0.8071,0.1584,0.5231,1059,37
RSC-2022-02336,v2.1.4,2022-01-10 07:42:35,56,0.0068,0.8104,0.1721,0.4869,1125,25
RSC-2022-02337,v2.1.4,2022-01-01 03:15:27,47,0.0248,0.7647,0.1614,0.5027,800,36
RSC-2022-02338,v2.2.0,2022-12-09 15:07:35,51,0.0335,0.8317,0.1573,0.5045,1048,52
RSC-2022-02339,v2.1.3,2022-01-10 04:45:43,42,0.0293,0.7953,0.1415,0.5143,1328,69
RSC-2022-02340,v2.1.3,2022-12-22 00:51:31,56,0.0471,0.8013,0.1609,0.5304,1500,59
RSC-2022-02341,v2.3.0,2022-06-08 07:50:44,35,0.018,0.8245,0.1541,0.4946,1072,46
RSC-2022-02342,v2.2.1,2022-09-21 15:00:39,37,0.0139,0.8274,0.1466,0.4879,1395,39
RSC-2022-02343,v2.2.1,2022-04-20 07:27:51,40,0.0158,0.775,0.1634,0.5332,1030,116
RSC-2022-02344,v2.3.0,2022-04-25 15:51:44,46,0.0198,0.8038,0.1431,0.4919,1117,116
RSC-2022-02345,v2.3.0,2022-04-12 21:01:54,53,0.0359,0.7687,0.1623,0.493,940,93
RSC-2022-02346,v2.2.0,2022-12-20 07:08:36,56,0.0953,0.8139,0.1616,0.4962,1509,37
RSC-2022-02347,v2.3.0,2022-11-30 18:22:39,44,0.0367,0.8273,0.1546,0.506,1160,61
RSC-2022-02348,v2.3.0,2022-06-24 19:29:39,49,0.0373,0.7861,0.1213,0.5297,1098,92
RSC-2022-02349,v2.1.4,2022-12-23 12:25:49,54,0.0079,0.8344,0.1549,0.5007,1591,110
RSC-2022-02350,v2.2.1,2022-02-03 16:00:10,51,0.0631,0.7978,0.1651,0.5201,1472,37
RSC-2022-02351,v2.1.3,2022-02-04 00:05:15,34,0.0731,0.8267,0.1339,0.5144,1208,60
RSC-2022-02352,v2.1.4,2022-05-06 22:47:30,50,0.0238,0.789,0.1754,0.5017,1317,85
RSC-2022-02353,v2.1.4,2022-07-15 18:09:12,39,0.0214,0.7959,0.1228,0.4953,1211,77
RSC-2022-02354,v2.2.0,2022-04-17 20:04:49,51,0.0622,0.8057,0.1471,0.4794,1417,77
RSC-2022-02355,v2.1.3,2022-12-15 15:43:57,49,0.0701,0.7911,0.1495,0.5087,1503,83
RSC-2022-02356,v2.3.0,2022-04-21 09:16:07,38,0.0191,0.8108,0.1455,0.4986,880,28
RSC-2022-02357,v2.2.1,2022-05-18 18:52:01,45,0.0662,0.7869,0.1502,0.5079,1239,129
RSC-2022-02358,v2.1.3,2022-03-26 03:17:02,49,0.0281,0.7853,0.1407,0.4934,1460,35
RSC-2022-02359,v2.2.0,2022-07-20 21:33:12,52,0.0208,0.8151,0.1401,0.5233,1391,39
RSC-2022-02360,v2.2.0,2022-08-21 20:48:58,34,0.0724,0.8173,0.1435,0.5022,804,130
RSC-2022-02361,v2.3.0,2022-11-16 00:12:23,46,0.0397,0.8036,0.1202,0.5225,1480,91
RSC-2022-02362,v2.3.0,2022-12-04 23:36:57,48,0.0417,0.8445,0.1359,0.4867,923,81
RSC-2022-02363,v2.3.0,2022-10-07 18:29:17,47,0.0178,0.8094,0.1423,0.5168,1485,77
RSC-2022-02364,v2.2.0,2022-11-26 20:01:02,38,0.0147,0.7995,0.1485,0.5254,1280,27
RSC-2022-02365,v2.3.0,2022-08-01 14:46:17,56,0.0388,0.7997,0.1692,0.5079,1446,24
RSC-2022-02366,v2.1.4,2022-07-05 04:48:19,42,0.0402,0.7961,0.1418,0.526,1171,60
RSC-2022-02367,v2.2.1,2022-08-08 10:09:06,54,0.0018,0.8352,0.1238,0.4983,1445,123
RSC-2022-02368,v2.3.0,2022-03-19 09:49:14,43,0.06,0.8248,0.1303,0.5147,1036,77
RSC-2022-02369,v2.1.3,2022-08-17 08:33:37,55,0.0406,0.8314,0.1356,0.5044,987,86
RSC-2022-02370,v2.1.3,2022-08-29 09:49:45,53,0.0372,0.8256,0.1614,0.5047,1388,48
RSC-2022-02371,v2.2.1,2022-07-02 18:57:02,36,0.008,0.7956,0.1431,0.4817,1361,99
RSC-2022-02372,v2.2.0,2022-09-16 03:23:31,34,0.026,0.8245,0.1457,0.5414,888,99
RSC-2022-02373,v2.1.4,2022-10-25 08:15:29,56,0.0604,0.8272,0.1343,0.5144,1011,66
RSC-2022-02374,v2.2.1,2022-01-16 18:18:08,35,0.0121,0.8176,0.1389,0.5128,1232,31
RSC-2022-02375,v2.3.0,2022-05-22 07:37:47,44,0.0447,0.8388,0.1456,0.5251,1530,138
RSC-2022-02376,v2.2.1,2022-01-05 07:06:10,51,0.0229,0.8146,0.1436,0.4626,1209,68
RSC-2022-02377,v2.2.0,2022-12-30 11:12:40,35,0.0132,0.8402,0.1331,0.4771,1242,105
RSC-2022-02378,v2.2.1,2022-06-17 08:05:47,47,0.012,0.8066,0.1426,0.5107,1347,46
RSC-2022-02379,v2.1.4,2022-03-09 16:08:23,41,0.0836,0.7969,0.1471,0.5193,1012,85
RSC-2022-02380,v2.2.1,2022-09-21 20:17:55,48,0.0504,0.7902,0.1455,0.5352,1275,40
RSC-2022-02381,v2.1.4,2022-07-23 06:27:37,57,0.0531,0.8152,0.1442,0.5082,1347,124
RSC-2022-02382,v2.2.1,2022-06-28 22:31:49,51,0.0646,0.8024,0.1574,0.5111,988,45
RSC-2022-02383,v2.1.4,2022-02-14 11:51:56,36,0.1527,0.7933,0.1428,0.5095,957,27
RSC-2022-02384,v2.3.0,2022-11-11 15:45:37,38,0.0224,0.8532,0.1468,0.5001,932,115
RSC-2022-02385,v2.2.0,2022-05-18 01:51:41,49,0.1002,0.8122,0.152,0.5186,1162,33
RSC-2022-02386,v2.2.1,2022-03-29 01:14:52,48,0.0713,0.8262,0.1455,0.5391,876,117
RSC-2022-02387,v2.3.0,2022-07-01 23:05:53,34,0.1021,0.7925,0.1383,0.5168,1138,117
RSC-2022-02388,v2.2.1,2022-11-08 20:17:05,35,0.0484,0.8011,0.1446,0.542,970,21
RSC-2022-02389,v2.2.1,2022-02-22 15:56:52,34,0.0398,0.8014,0.1333,0.4918,957,20
RSC-2022-02390,v2.2.0,2022-02-13 02:52:48,55,0.044,0.81,0.1572,0.4981,1031,118
RSC-2022-02391,v2.3.0,2022-11-07 05:43:43,57,0.0487,0.8009,0.1231,0.5242,849,101
RSC-2022-02392,v2.2.1,2022-07-03 22:31:37,51,0.0215,0.7982,0.1563,0.5303,1245,47
RSC-2022-02393,v2.1.3,2022-10-03 19:18:11,54,0.0368,0.823,0.1279,0.5238,1121,80
RSC-2022-02394,v2.1.4,2022-05-10 14:13:04,41,0.061,0.8156,0.1568,0.4929,870,48
RSC-2022-02395,v2.3.0,2022-01-27 20:20:33,54,0.071,0.8145,0.1387,0.5165,1110,97
RSC-2022-02396,v2.2.0,2022-09-04 19:09:10,54,0.0245,0.8149,0.1305,0.4716,1049,97
RSC-2022-02397,v2.1.3,2022-03-25 22:33:25,49,0.0138,0.7994,0.1457,0.4845,1474,85
RSC-2022-02398,v2.2.1,2022-06-02 00:56:52,42,0.0205,0.7724,0.1426,0.4972,1074,98
RSC-2022-02399,v2.2.0,2022-03-28 20:03:22,45,0.0119,0.8209,0.1405,0.5471,1468,93
RSC-2022-02400,v2.1.4,2022-08-23 10:37:36,48,0.0381,0.7863,0.1277,0.4914,1396,100
RSC-2022-02401,v2.1.4,2022-07-27 10:48:40,35,0.0524,0.7908,0.1378,0.5045,1453,65
RSC-2022-02402,v2.1.4,2022-04-01 05:44:52,48,0.0486,0.784,0.1257,0.545,1389,29
RSC-2022-02403,v2.3.0,2022-08-25 11:13:42,50,0.0045,0.77,0.1444,0.4987,1114,133
RSC-2022-02404,v2.1.4,2022-10-09 23:04:26,37,0.0437,0.807,0.1532,0.4876,1119,76
RSC-2022-02405,v2.2.0,2022-04-30 20:54:27,49,0.0096,0.7893,0.161,0.5121,1273,109
RSC-2022-02406,v2.1.4,2022-04-01 19:50:30,51,0.0549,0.7913,0.1572,0.5356,904,114
RSC-2022-02407,v2.1.3,2022-01-31 19:48:10,44,0.0693,0.806,0.1419,0.4999,1534,26
RSC-2022-02408,v2.1.3,2022-09-06 17:46:39,56,0.0245,0.8203,0.1471,0.517,847,45
RSC-2022-02409,v2.2.1,2022-07-30 04:39:57,50,0.0181,0.7899,0.1723,0.5416,987,113
RSC-2022-02410,v2.3.0,2022-02-21 10:37:22,45,0.016,0.8225,0.1417,0.5118,1441,133
RSC-2022-02411,v2.1.4,2022-05-10 01:13:09,53,0.0227,0.8082,0.1224,0.5346,1255,33
RSC-2022-02412,v2.2.1,2022-12-22 00:46:52,37,0.1123,0.7989,0.1483,0.5119,1317,115
RSC-2022-02413,v2.1.4,2022-02-02 05:23:12,34,0.0197,0.8448,0.1458,0.5131,1502,134
RSC-2022-02414,v2.2.1,2022-08-03 21:28:26,45,0.0971,0.8189,0.132,0.5084,947,34
RSC-2022-02415,v2.1.4,2022-03-02 21:35:48,56,0.0831,0.8085,0.1377,0.5228,838,44
RSC-2022-02416,v2.2.0,2022-04-07 13:25:21,56,0.0434,0.7893,0.1368,0.5066,893,120
RSC-2022-02417,v2.2.0,2022-04-04 18:55:42,49,0.0354,0.8166,0.1638,0.4815,1348,88
RSC-2022-02418,v2.1.3,2022-01-03 15:04:19,49,0.0283,0.8305,0.1429,0.5045,1244,46
RSC-2022-02419,v2.2.1,2022-04-09 21:36:47,57,0.058,0.7956,0.1453,0.485,1339,117
RSC-2022-02420,v2.1.3,2022-01-04 13:40:21,53,0.0259,0.8218,0.1438,0.4894,1525,81
RSC-2022-02421,v2.3.0,2022-04-23 08:07:45,50,0.0782,0.8119,0.1317,0.4996,1104,92
RSC-2022-02422,v2.1.3,2022-03-09 14:36:51,52,0.0387,0.8029,0.1302,0.5166,916,89
RSC-2022-02423,v2.1.4,2022-07-02 01:36:35,51,0.0243,0.8235,0.146,0.5321,839,23
RSC-2022-02424,v2.2.0,2022-05-25 18:17:15,42,0.0198,0.792,0.1352,0.5213,1034,81
RSC-2022-02425,v2.1.3,2022-02-25 19:46:34,39,0.0138,0.8361,0.1225,0.508,866,82
RSC-2022-02426,v2.3.0,2022-11-02 11:16:04,34,0.0596,0.7917,0.1446,0.4804,815,78
RSC-2022-02427,v2.1.3,2022-05-04 17:32:34,39,0.0377,0.8286,0.1469,0.5091,1381,50
RSC-2022-02428,v2.2.0,2022-04-10 15:58:57,35,0.0742,0.8181,0.1437,0.5109,1101,126
RSC-2022-02429,v2.1.3,2022-11-03 18:03:28,51,0.0221,0.8481,0.1309,0.493,951,129
RSC-2022-02430,v2.3.0,2022-03-01 06:50:23,57,0.0407,0.8066,0.1525,0.5315,1594,135
RSC-2022-02431,v2.2.1,2022-03-01 13:39:43,39,0.0637,0.8295,0.1406,0.5098,952,40
RSC-2022-02432,v2.3.0,2022-03-05 16:29:34,50,0.0588,0.7814,0.1457,0.5044,1483,24
RSC-2022-02433,v2.2.1,2022-10-16 14:56:08,46,0.038,0.799,0.126,0.5343,931,87
RSC-2022-02434,v2.2.0,2022-07-14 22:16:52,51,0.0672,0.8165,0.1463,0.5331,1121,58
RSC-2022-02435,v2.2.0,2022-10-25 12:10:22,54,0.0838,0.8249,0.1626,0.5121,971,32
RSC-2022-02436,v2.1.3,2022-01-07 19:18:51,47,0.0212,0.8184,0.1421,0.4945,980,40
RSC-2022-02437,v2.1.4,2022-04-09 00:39:36,39,0.1194,0.8376,0.1444,0.4996,970,100
RSC-2022-02438,v2.1.3,2022-09-18 22:26:03,52,0.0905,0.8115,0.1509,0.502,1327,90
RSC-2022-02439,v2.3.0,2022-12-17 20:18:30,50,0.0157,0.8087,0.1308,0.523,889,132
RSC-2022-02440,v2.1.4,2022-03-30 15:31:18,37,0.0701,0.839,0.151,0.519,928,56
RSC-2022-02441,v2.1.3,2022-07-23 15:47:00,38,0.0603,0.7892,0.1216,0.4846,1571,80
RSC-2022-02442,v2.1.3,2022-10-11 16:50:53,50,0.0382,0.8027,0.1387,0.5214,1200,103
RSC-2022-02443,v2.1.4,2022-06-26 01:40:54,44,0.0718,0.8144,0.1463,0.5232,1363,40
RSC-2022-02444,v2.2.0,2022-06-14 11:05:24,48,0.0701,0.8303,0.1593,0.4888,1455,94
RSC-2022-02445,v2.3.0,2022-04-05 23:25:21,53,0.0415,0.82,0.1479,0.538,1119,74
RSC-2022-02446,v2.1.3,2022-11-30 12:02:09,47,0.0188,0.7808,0.1271,0.5602,881,100
RSC-2022-02447,v2.1.3,2022-08-01 12:00:31,36,0.0288,0.8186,0.1431,0.5185,1362,100
RSC-2022-02448,v2.2.0,2022-11-20 08:14:34,39,0.0399,0.8227,0.1373,0.4914,1290,129
RSC-2022-02449,v2.2.0,2022-12-10 15:21:31,52,0.0218,0.8323,0.1471,0.4971,1311,95
RSC-2022-02450,v2.1.4,2022-01-02 15:50:28,36,0.0246,0.8252,0.1464,0.4972,1524,41
RSC-2022-02451,v2.1.4,2022-03-16 18:16:41,44,0.0317,0.8221,0.1332,0.5427,1284,136
RSC-2022-02452,v2.1.3,2022-04-18 14:18:41,49,0.0753,0.7739,0.1432,0.4914,1170,138
RSC-2022-02453,v2.3.0,2022-09-02 13:05:31,46,0.0122,0.8119,0.1434,0.5281,1038,93
RSC-2022-02454,v2.2.0,2022-06-01 17:00:50,50,0.022,0.7775,0.153,0.4956,964,61
RSC-2022-02455,v2.3.0,2022-04-19 12:07:27,36,0.0226,0.81,0.1622,0.4992,1183,84
RSC-2022-02456,v2.1.4,2022-02-14 01:24:31,51,0.0263,0.7963,0.1308,0.5495,1529,128
RSC-2022-02457,v2.1.4,2022-08-07 01:52:02,43,0.0211,0.8014,0.1338,0.5325,898,83
RSC-2022-02458,v2.2.1,2022-10-31 16:49:17,34,0.0527,0.8181,0.1455,0.5074,1400,66
RSC-2022-02459,v2.1.4,2022-06-13 04:08:28,44,0.0228,0.8074,0.1318,0.5052,1344,81
RSC-2022-02460,v2.2.0,2022-07-11 07:22:43,40,0.0212,0.7972,0.1421,0.4883,1028,89
RSC-2022-02461,v2.1.3,2022-08-26 00:59:20,36,0.049,0.7684,0.1526,0.5124,839,57
RSC-2022-02462,v2.2.0,2022-07-21 18:30:36,53,0.0623,0.8368,0.1469,0.5309,1534,39
RSC-2022-02463,v2.3.0,2022-04-06 02:21:30,47,0.0231,0.8236,0.153,0.5005,1003,48
RSC-2022-02464,v2.2.1,2022-11-26 23:53:31,38,0.1065,0.8257,0.1186,0.503,1312,90
RSC-2022-02465,v2.3.0,2022-06-19 13:09:50,36,0.1081,0.7727,0.1536,0.4747,1066,118
RSC-2022-02466,v2.1.4,2022-10-07 03:41:16,35,0.0412,0.7969,0.1222,0.5042,984,98
RSC-2022-02467,v2.2.1,2022-06-22 02:54:26,37,0.051,0.8132,0.1317,0.5275,1207,29
RSC-2022-02468,v2.2.0,2022-06-15 08:57:59,42,0.0476,0.8123,0.1294,0.5124,1356,51
RSC-2022-02469,v2.1.4,2022-09-10 09:11:39,53,0.0615,0.8138,0.1501,0.4727,1047,62
RSC-2022-02470,v2.2.0,2022-07-01 10:33:13,55,0.0333,0.8023,0.1359,0.5291,1323,57
RSC-2022-02471,v2.1.4,2022-07-21 05:11:54,47,0.0926,0.8358,0.134,0.5214,1145,126
RSC-2022-02472,v2.1.3,2022-10-18 14:42:01,47,0.0306,0.8231,0.1304,0.5386,1545,104
RSC-2022-02473,v2.1.3,2022-02-06 11:25:36,35,0.0561,0.8443,0.1398,0.5029,1041,109
RSC-2022-02474,v2.1.4,2022-02-15 19:35:43,49,0.0552,0.8202,0.1547,0.5101,1236,126
RSC-2022-02475,v2.1.4,2022-06-12 13:42:19,49,0.0901,0.83,0.1586,0.4927,1440,51
RSC-2022-02476,v2.1.3,2022-10-23 01:27:16,48,0.0029,0.7847,0.1275,0.4722,1125,119
RSC-2022-02477,v2.1.3,2022-12-02 20:02:42,45,0.0861,0.8363,0.1252,0.5239,1246,127
RSC-2022-02478,v2.1.3,2022-04-18 04:49:43,48,0.07,0.7867,0.1359,0.483,811,50
RSC-2022-02479,v2.1.4,2022-01-19 21:30:46,37,0.0299,0.8168,0.1613,0.5286,1502,52
RSC-2022-02480,v2.3.0,2022-09-13 23:02:08,48,0.0461,0.8017,0.1591,0.5015,1323,124
RSC-2022-02481,v2.1.3,2022-05-19 01:12:35,50,0.0378,0.8317,0.15,0.513,1564,87
RSC-2022-02482,v2.1.3,2022-06-26 05:33:46,45,0.0455,0.8039,0.1539,0.4934,825,20
RSC-2022-02483,v2.1.3,2022-12-31 12:50:38,51,0.0326,0.8248,0.1433,0.5404,954,115
RSC-2022-02484,v2.2.1,2022-11-15 02:11:49,40,0.0241,0.7841,0.1415,0.5272,953,36
RSC-2022-02485,v2.2.1,2022-06-10 05:28:17,36,0.0266,0.8258,0.1615,0.5024,1314,30
RSC-2022-02486,v2.1.3,2022-05-17 04:19:42,56,0.0722,0.8228,0.1614,0.4977,863,124
RSC-2022-02487,v2.2.0,2022-05-25 21:01:17,45,0.0327,0.8113,0.1341,0.4938,1073,85
RSC-2022-02488,v2.1.4,2022-08-20 15:11:22,49,0.1047,0.8449,0.1472,0.5016,1115,65
RSC-2022-02489,v2.3.0,2022-10-15 20:20:37,39,0.036,0.84,0.152,0.4889,1502,94
RSC-2022-02490,v2.1.4,2022-12-28 08:16:13,49,0.062,0.8305,0.1423,0.5104,1086,118
RSC-2022-02491,v2.3.0,2022-08-25 01:50:49,42,0.0146,0.8124,0.1311,0.5357,1249,53
RSC-2022-02492,v2.2.1,2022-04-06 04:21:11,53,0.0578,0.7903,0.1351,0.5182,1230,27
RSC-2022-02493,v2.1.4,2022-07-06 09:29:24,38,0.0191,0.8175,0.1306,0.5306,1362,87
RSC-2022-02494,v2.1.4,2022-08-10 09:01:13,48,0.0072,0.8195,0.1493,0.5178,1485,39
RSC-2022-02495,v2.2.1,2022-01-25 21:56:46,42,0.0056,0.813,0.1436,0.5008,1218,106
RSC-2022-02496,v2.3.0,2022-12-20 14:43:36,42,0.0381,0.7999,0.1555,0.5256,1018,92
RSC-2022-02497,v2.2.0,2022-10-01 02:09:31,50,0.0384,0.8123,0.1396,0.5288,1134,51
RSC-2022-02498,v2.3.0,2022-02-07 11:17:49,35,0.1111,0.8237,0.1254,0.5009,1378,105
RSC-2022-02499,v2.1.4,2022-03-18 21:20:52,39,0.1093,0.8014,0.1457,0.5328,1013,23
RSC-2022-02500,v2.2.1,2022-07-12 14:43:00,50,0.0653,0.8401,0.1182,0.5049,1591,67
RSC-2022-02501,v2.2.1,2022-01-06 20:45:36,49,0.036,0.8023,0.1483,0.5041,824,90
RSC-2022-02502,v2.3.0,2022-01-26 22:45:40,54,0.0251,0.8407,0.1409,0.4881,1182,82
RSC-2022-02503,v2.3.0,2022-03-15 08:28:01,48,0.0445,0.8139,0.1692,0.5032,1046,50
RSC-2022-02504,v2.3.0,2022-12-12 18:00:22,44,0.0293,0.792,0.1325,0.5021,1596,28
RSC-2022-02505,v2.2.0,2022-07-05 06:04:20,40,0.0459,0.8388,0.1492,0.5334,1332,20
RSC-2022-02506,v2.1.4,2022-03-22 10:37:51,34,0.0144,0.8224,0.1229,0.4914,1115,75
RSC-2022-02507,v2.3.0,2022-10-21 06:27:58,51,0.1063,0.8163,0.145,0.5139,1221,36
RSC-2022-02508,v2.1.3,2022-08-19 03:12:02,48,0.0165,0.7964,0.1362,0.5219,1291,70
RSC-2022-02509,v2.2.0,2022-10-30 14:41:10,37,0.0327,0.8273,0.1454,0.4933,1161,33
RSC-2022-02510,v2.2.0,2022-05-29 08:22:10,42,0.0277,0.8248,0.1368,0.5449,961,58
RSC-2022-02511,v2.2.1,2022-08-03 09:54:10,47,0.0969,0.8311,0.1426,0.5323,1397,63
RSC-2022-02512,v2.1.4,2022-10-03 11:47:42,51,0.122,0.8169,0.1241,0.5221,1421,114
RSC-2022-02513,v2.1.3,2022-09-10 15:03:25,34,0.0426,0.8172,0.1525,0.5115,1217,34
RSC-2022-02514,v2.2.1,2022-04-03 00:01:00,48,0.0667,0.793,0.1388,0.5013,855,95
RSC-2022-02515,v2.2.0,2022-04-12 10:27:49,49,0.0852,0.7876,0.1625,0.5187,1459,85
RSC-2022-02516,v2.2.0,2022-10-01 08:07:45,54,0.0245,0.8025,0.1452,0.502,1212,33
RSC-2022-02517,v2.1.4,2022-10-21 23:20:23,48,0.0363,0.793,0.1674,0.5472,1158,59
RSC-2022-02518,v2.1.3,2022-05-31 04:43:43,36,0.0212,0.8227,0.1438,0.5061,873,110
RSC-2022-02519,v2.2.1,2022-11-24 05:12:43,56,0.0229,0.8443,0.1461,0.5052,927,25
RSC-2022-02520,v2.1.3,2022-06-22 12:10:26,37,0.0919,0.8385,0.1438,0.5076,1000,61
RSC-2022-02521,v2.1.3,2022-03-21 03:52:49,39,0.0253,0.8064,0.1522,0.5062,914,99
