student_id,cohort,term,credits_attempted,credits_earned,term_gpa,cum_gpa
S201600653,2016,SP2019,15,12,3.06,2.9
S201600653,2016,FA2019,18,15,2.89,2.85
S201600653,2016,SP2020,12,15,2.83,2.8
S201600653,2016,FA2020,15,18,2.47,2.9
S201600653,2016,SP2021,15,15,2.61,2.82
S201600656,2016,FA2018,15,12,3.48,3.51
S201600656,2016,SP2019,12,15,3.3,3.48
S201600656,2016,FA2019,15,12,3.45,3.67
S201600656,2016,SP2020,15,12,3.59,3.49
S201600656,2016,FA2020,15,15,3.84,3.41
S201600656,2016,SP2021,18,15,3.42,3.54
S201600657,2016,FA2018,12,18,2.77,3.18
S201600657,2016,SP2019,12,15,3.29,3.01
S201600657,2016,FA2019,15,15,2.64,3.18
S201600657,2016,SP2020,15,12,2.91,2.99
S201600657,2016,FA2020,12,12,3.15,3.07
S201600657,2016,SP2021,15,12,2.83,3.22
S201600658,2016,FA2018,15,12,3.09,3.05
S201600658,2016,SP2019,15,15,3.21,3.02
S201600658,2016,FA2019,15,15,3.01,2.95
S201600658,2016,SP2020,12,18,3.25,2.98
S201600659,2016,FA2018,18,12,3.62,3.85
S201600659,2016,SP2019,12,15,3.78,4
S201600659,2016,FA2019,15,15,4,3.96
S201600659,2016,SP2020,15,15,3.84,3.93
S201600659,2016,FA2020,18,12,4,3.95
S201600659,2016,SP2021,18,15,3.97,3.96
S201600662,2016,FA2018,12,12,3.39,3.17
S201600662,2016,SP2019,15,12,3.06,3.4
S201600662,2016,FA2019,15,15,3.22,3.35
S201600662,2016,SP2020,15,15,3.12,3.16
S201600663,2016,FA2018,18,12,3.53,3.85
S201600663,2016,SP2019,18,15,3.95,3.81
S201600663,2016,FA2019,15,12,3.63,3.93
S201600663,2016,SP2020,18,15,3.94,3.9
S201600663,2016,FA2020,15,15,4,4
S201600663,2016,SP2021,15,15,3.71,3.68
S201600663,2016,FA2021,15,15,3.48,3.79
S201600663,2016,SP2022,15,15,4,3.98
S201600668,2016,FA2018,15,15,4,4
S201600668,2016,SP2019,12,15,3.86,4
S201600668,2016,FA2019,12,15,4,4
S201600668,2016,SP2020,12,15,4,4
S201600672,2016,FA2018,15,15,3.53,3.58
S201600672,2016,SP2019,12,18,3.65,3.62
S201600672,2016,FA2019,15,15,3.77,3.5
S201600672,2016,SP2020,15,12,3.55,3.52
S201600674,2016,FA2018,15,15,3.78,3.71
S201600674,2016,SP2019,18,12,3.55,3.45
S201600674,2016,FA2019,18,15,3.66,3.47
S201600674,2016,SP2020,12,18,3.6,3.6
S201600676,2016,FA2018,18,15,4,3.9
S201600676,2016,SP2019,15,15,3.89,3.78
S201600676,2016,FA2019,15,12,3.7,4
S201600676,2016,SP2020,15,12,3.68,3.84
S201600676,2016,FA2020,15,15,4,4
S201600676,2016,SP2021,15,12,3.73,4
S201600678,2016,FA2018,15,15,3.5,3.64
S201600678,2016,SP2019,12,18,3.7,3.57
S201600678,2016,FA2019,12,15,3.65,3.52
S201600678,2016,SP2020,15,18,3.71,3.82
S201600682,2016,FA2018,18,15,2.93,2.88
S201600682,2016,SP2019,15,15,2.64,2.93
S201600682,2016,FA2019,12,15,3.31,3.01
S201600682,2016,SP2020,15,15,3.24,2.72
S201600682,2016,FA2020,15,15,2.78,2.82
S201600682,2016,SP2021,15,12,2.79,2.86
S201600684,2016,FA2018,18,15,3.53,3.33
S201600684,2016,SP2019,12,18,3.01,3.29
S201600684,2016,FA2019,12,15,3.21,3.46
S201600684,2016,SP2020,15,18,3.13,3.26
S201600685,2016,FA2018,18,12,3.82,3.61
S201600685,2016,SP2019,18,15,3.37,3.5
S201600685,2016,FA2019,15,15,3.24,3.5
S201600685,2016,SP2020,15,12,3.72,3.67
S201600687,2016,FA2018,15,15,3.5,3.67
S201600687,2016,SP2019,18,15,3.42,3.4
S201600687,2016,FA2019,15,15,3.63,3.25
S201600687,2016,SP2020,12,15,3.6,3.47
S201600688,2016,FA2018,12,15,3.34,3.52
S201600688,2016,SP2019,12,12,3.47,3.54
S201600688,2016,FA2019,15,15,3.61,3.84
S201600688,2016,SP2020,18,15,3.44,3.7
S201600688,2016,FA2020,12,18,3.38,3.65
S201600688,2016,SP2021,15,18,3.66,3.58
S201600690,2016,FA2018,18,15,3.48,3.6
S201600690,2016,SP2019,15,15,3.74,3.62
S201600690,2016,FA2019,15,15,3.38,3.49
S201600690,2016,SP2020,12,15,3.66,3.38
S201600691,2016,FA2018,18,15,3.79,3.78
S201600691,2016,SP2019,15,12,3.69,3.63
S201600691,2016,FA2019,15,15,3.71,3.68
S201600691,2016,SP2020,12,12,3.5,3.79
S201600691,2016,FA2020,15,12,3.5,3.93
S201600691,2016,SP2021,15,12,3.21,3.73
S201600696,2016,FA2018,15,15,3.54,3.77
S201600696,2016,SP2019,15,12,3.94,3.8
S201600696,2016,FA2019,15,18,3.68,3.84
S201600696,2016,SP2020,18,18,4,3.85
S201600696,2016,FA2020,15,15,3.81,3.65
S201600696,2016,SP2021,15,15,3.73,3.89
S201600696,2016,FA2021,15,15,3.96,3.95
S201600696,2016,SP2022,15,15,3.98,3.93
S201600702,2016,FA2018,15,18,3.82,4
S201600702,2016,SP2019,18,18,3.94,3.94
S201600702,2016,FA2019,15,15,4,4
S201600702,2016,SP2020,15,15,4,4
S201600703,2016,FA2018,15,15,3.23,3.63
S201600703,2016,SP2019,18,18,3.9,3.82
S201600703,2016,FA2019,15,15,3.84,3.79
S201600703,2016,SP2020,15,12,3.36,3.79
S201600703,2016,FA2020,15,15,3.5,3.61
S201600703,2016,SP2021,15,12,4,3.91
S201600708,2016,FA2018,18,15,3.12,3.23
S201600708,2016,SP2019,15,15,3.61,3.46
S201600708,2016,FA2019,12,15,3.69,3.53
S201600708,2016,SP2020,15,18,3.9,3.46
S201600708,2016,FA2020,15,12,3.46,3.62
S201600708,2016,SP2021,12,15,3.66,3.38
S201600710,2016,FA2018,12,15,4,4.0
S201600710,2016,SP2019,18,15,3.84,4
S201600710,2016,FA2019,12,12,4,4
S201600710,2016,SP2020,15,15,4,3.97
S201600714,2016,FA2018,18,12,4,3.75
S201600714,2016,SP2019,15,15,3.85,4
S201600714,2016,FA2019,12,12,3.94,3.92
S201600714,2016,SP2020,18,15,3.88,4
S201600717,2016,FA2018,15,18,3.42,3.71
S201600717,2016,SP2019,12,18,3.51,3.59
S201600717,2016,FA2019,15,18,3.74,3.51
S201600717,2016,SP2020,15,15,3.5,3.51
S201600721,2016,FA2018,15,18,3.85,3.46
S201600721,2016,SP2019,12,15,3.54,3.69
S201600721,2016,FA2019,12,15,3.38,3.54
S201600721,2016,SP2020,15,15,3.37,3.64
S201600721,2016,FA2020,15,15,3.63,3.52
S201600721,2016,SP2021,18,15,3.69,3.76
S201600721,2016,FA2021,15,18,3.78,3.45
S201600721,2016,SP2022,15,15,3.64,3.55
S201600723,2016,FA2018,15,15,3.39,3.4
S201600723,2016,SP2019,18,18,3.48,3.71
S201600723,2016,FA2019,12,12,3.59,3.42
S201600723,2016,SP2020,15,15,3.21,3.61
S201600723,2016,FA2020,15,15,3.59,3.54
S201600723,2016,SP2021,15,15,3.27,3.5
S201600730,2016,FA2018,15,12,3.8,3.61
S201600730,2016,SP2019,15,18,3.63,3.55
S201600730,2016,FA2019,15,15,3.8,3.45
S201600730,2016,SP2020,15,12,3.38,3.57
S201600730,2016,FA2020,15,12,3.84,3.63
S201600730,2016,SP2021,15,15,3.58,3.69
S201600740,2016,FA2018,15,12,3.79,3.74
S201600740,2016,SP2019,15,18,3.53,3.5
S201600740,2016,FA2019,15,12,3.96,3.62
S201600740,2016,SP2020,12,15,3.8,3.76
S201600741,2016,FA2018,15,18,3.91,4
S201600741,2016,SP2019,15,18,3.94,3.96
S201600741,2016,FA2019,18,15,3.85,4
S201600741,2016,SP2020,15,15,3.93,3.98
S201600743,2016,FA2018,15,15,3.95,4
S201600743,2016,SP2019,15,18,3.89,4
S201600743,2016,FA2019,12,15,3.84,3.95
S201600743,2016,SP2020,15,15,4,4
S201600745,2016,FA2018,15,15,2.9,2.77
S201600745,2016,SP2019,15,15,2.78,2.85
S201600745,2016,FA2019,15,18,3.11,2.82
S201600745,2016,SP2020,15,15,2.78,2.83
S201600746,2016,FA2018,15,15,2.75,2.83
S201600746,2016,SP2019,15,15,3.23,2.96
S201600746,2016,FA2019,15,15,3.31,2.82
S201600746,2016,SP2020,12,12,2.86,2.85
S201600753,2016,FA2018,18,15,2.93,3.07
S201600753,2016,SP2019,15,18,3.41,3.0
S201600753,2016,FA2019,18,15,2.93,2.96
S201600753,2016,SP2020,15,12,3.28,3.14
S201600754,2016,FA2018,12,12,3.35,3.7
S201600754,2016,SP2019,15,15,3.56,3.47
S201600754,2016,FA2019,12,15,3.72,3.57
S201600754,2016,SP2020,12,12,3.52,3.45
S201600755,2016,FA2018,15,12,3.94,3.74
S201600755,2016,SP2019,15,15,3.95,3.77
S201600755,2016,FA2019,15,15,3.74,3.77
S201600755,2016,SP2020,12,15,3.4,3.86
S201600755,2016,FA2020,18,15,3.97,3.86
S201600755,2016,SP2021,15,15,3.99,3.79
S201600755,2016,FA2021,12,15,3.76,3.84
S201600755,2016,SP2022,18,18,3.82,3.68
S201600759,2016,FA2018,15,15,3.85,3.92
S201600759,2016,SP2019,12,18,3.84,3.7
S201600759,2016,FA2019,15,15,3.75,3.95
S201600759,2016,SP2020,12,15,3.87,3.73
S201600759,2016,FA2020,15,15,4,3.78
S201600759,2016,SP2021,15,15,3.31,3.83
S201600762,2016,FA2018,15,15,3.28,3.13
S201600762,2016,SP2019,15,15,3.07,2.98
S201600762,2016,FA2019,18,15,3.4,3.06
S201600762,2016,SP2020,18,12,2.98,3.3
S201600765,2016,FA2018,15,15,3.72,3.17
S201600765,2016,SP2019,15,15,2.81,3.14
S201600765,2016,FA2019,15,18,2.71,3.21
S201600765,2016,SP2020,15,15,2.94,2.79
S201600767,2016,FA2018,15,15,3.16,3.15
S201600767,2016,SP2019,15,12,3.15,3.31
S201600767,2016,FA2019,15,18,3.24,3.25
S201600767,2016,SP2020,15,18,3.19,3.19
S201600767,2016,FA2020,18,12,2.95,3.2
S201600767,2016,SP2021,15,15,3.14,3.28
S201600770,2016,FA2018,15,15,3.71,3.59
S201600770,2016,SP2019,15,15,3.49,3.57
S201600770,2016,FA2019,18,15,3.34,3.67
S201600770,2016,SP2020,15,15,3.66,3.53
S201600774,2016,FA2018,12,15,3.5,3.82
S201600774,2016,SP2019,15,15,3.99,3.68
S201600774,2016,FA2019,18,15,3.53,3.69
S201600774,2016,SP2020,12,18,3.65,3.89
S201600774,2016,FA2020,15,15,3.73,3.82
S201600774,2016,SP2021,18,15,3.75,3.8
S201600775,2016,FA2018,12,12,4,4
S201600775,2016,SP2019,15,15,3.85,3.84
S201600775,2016,FA2019,18,15,3.64,3.97
S201600775,2016,SP2020,15,15,4,3.96
S201600775,2016,FA2020,15,15,3.74,4
S201600775,2016,SP2021,18,15,3.96,3.99
S201600776,2016,FA2018,12,15,4,4
S201600776,2016,SP2019,18,15,4,4
S201600776,2016,FA2019,15,18,3.96,4
S201600776,2016,SP2020,15,18,4,4.0
S201600779,2016,FA2018,15,15,3.09,3.11
S201600779,2016,SP2019,18,12,3.49,3.15
S201600779,2016,FA2019,15,12,3.39,3.03
S201600779,2016,SP2020,12,15,3.17,3.03
S201600779,2016,FA2020,15,18,2.85,3.05
S201600779,2016,SP2021,12,18,2.94,3.18
S201600784,2016,FA2018,15,15,3.82,3.88
S201600784,2016,SP2019,18,12,3.88,3.84
S201600784,2016,FA2019,15,18,3.91,3.96
S201600784,2016,SP2020,15,15,3.73,3.7
S201600784,2016,FA2020,15,15,4,3.8
S201600784,2016,SP2021,15,15,4,3.85
S201600786,2016,FA2018,12,15,3.97,4
S201600786,2016,SP2019,15,15,3.85,4
S201600786,2016,FA2019,15,12,4,3.87
S201600786,2016,SP2020,15,18,3.81,4
S201600786,2016,FA2020,15,12,3.68,3.94
S201600786,2016,SP2021,15,15,4,3.83
S201600788,2016,FA2018,18,18,3.26,3.04
S201600788,2016,SP2019,15,12,3.16,3.09
S201600788,2016,FA2019,18,15,3.58,3.15
S201600788,2016,SP2020,15,15,3.22,3.17
S201600788,2016,FA2020,12,18,3.04,3.01
S201600788,2016,SP2021,12,15,3.24,3.06
S201600788,2016,FA2021,12,15,3.22,2.91
S201600788,2016,SP2022,15,15,2.99,2.98
S201600792,2016,FA2018,15,18,4,3.89
S201600792,2016,SP2019,18,15,4,3.91
S201600792,2016,FA2019,18,15,4,3.81
S201600792,2016,SP2020,12,18,3.69,3.88
S201600792,2016,FA2020,18,15,3.9,3.94
S201600792,2016,SP2021,15,15,3.79,3.74
S201600793,2016,FA2018,15,18,2.92,3.08
S201600793,2016,SP2019,15,12,2.7,3.01
S201600793,2016,FA2019,15,18,3.32,3.13
S201600793,2016,SP2020,15,18,3.28,3.08
S201600795,2016,FA2018,18,15,3.82,3.79
S201600795,2016,SP2019,18,12,3.47,3.75
S201600795,2016,FA2019,15,12,3.82,3.63
S201600795,2016,SP2020,18,18,3.85,3.87
S201600795,2016,FA2020,15,12,3.78,3.83
S201600795,2016,SP2021,15,15,3.38,3.77
S201600798,2016,FA2018,15,15,3.49,3.52
S201600798,2016,SP2019,18,15,3.39,3.53
S201600798,2016,FA2019,12,15,3.32,3.74
S201600798,2016,SP2020,15,12,3.53,3.44
S201600803,2016,FA2018,12,15,4,4
S201600803,2016,SP2019,15,15,3.85,3.92
S201600803,2016,FA2019,15,15,4,3.97
S201600803,2016,SP2020,12,18,3.83,3.99
S201600803,2016,FA2020,15,15,3.97,3.98
S201600803,2016,SP2021,18,15,4,3.91
S201600808,2016,FA2018,15,12,3.73,3.44
S201600808,2016,SP2019,12,15,3.76,3.65
S201600808,2016,FA2019,15,15,3.21,3.68
S201600808,2016,SP2020,15,12,3.38,3.73
S201600808,2016,FA2020,15,15,3.67,3.58
S201600808,2016,SP2021,15,12,3.61,3.56
S201600808,2016,FA2021,15,15,3.61,3.63
S201600808,2016,SP2022,18,18,3.82,3.39
S201600811,2016,FA2018,15,15,3.28,3.1
S201600811,2016,SP2019,15,12,2.95,3.43
S201600811,2016,FA2019,15,15,3.28,3.26
S201600811,2016,SP2020,18,12,3.02,3.2
S201600812,2016,FA2018,18,15,3.58,3.4
S201600812,2016,SP2019,15,15,3.1,3.38
S201600812,2016,FA2019,12,12,2.95,3.23
S201600812,2016,SP2020,15,15,3.17,3.42
S201600812,2016,FA2020,12,18,3.74,3.29
S201600812,2016,SP2021,15,18,3.45,3.06
S201600814,2016,FA2018,18,18,3.4,3.43
S201600814,2016,SP2019,15,15,3.57,3.51
S201600814,2016,FA2019,15,15,3.46,3.43
S201600814,2016,SP2020,15,15,3.48,3.55
S201600818,2016,FA2018,15,15,3.99,3.98
S201600818,2016,SP2019,15,15,3.81,3.9
S201600818,2016,FA2019,18,15,3.92,4
S201600818,2016,SP2020,15,12,4,4
S201600818,2016,FA2020,12,12,3.85,4
S201600818,2016,SP2021,18,15,3.63,4
S201600820,2016,FA2018,15,15,3.27,3.87
S201600820,2016,SP2019,15,18,3.73,3.58
S201600820,2016,FA2019,15,15,3.35,3.67
S201600820,2016,SP2020,15,15,3.8,3.51
S201600820,2016,FA2020,12,18,4,3.7
S201600820,2016,SP2021,15,15,3.53,3.59
S201600834,2016,FA2018,15,15,3.32,3.6
S201600834,2016,SP2019,12,15,3.41,3.59
S201600834,2016,FA2019,12,15,3.35,3.34
S201600834,2016,SP2020,18,15,3.48,3.56
S201600839,2016,FA2018,15,15,3.81,3.54
S201600839,2016,SP2019,18,15,3.59,3.56
S201600839,2016,FA2019,18,15,4,3.55
S201600839,2016,SP2020,15,18,3.36,3.56
S201600839,2016,FA2020,15,12,3.47,3.82
S201600839,2016,SP2021,12,18,3.83,3.41
S201600839,2016,FA2021,15,15,3.21,3.54
S201600839,2016,SP2022,15,15,3.44,3.4
S201600840,2016,FA2018,12,15,3.23,3.35
S201600840,2016,SP2019,15,12,3.29,3.51
S201600840,2016,FA2019,15,15,3.46,3.2
S201600840,2016,SP2020,15,15,3.21,3.45
S201600841,2016,FA2018,15,15,4,3.97
S201600841,2016,SP2019,15,18,4,4.0
S201600841,2016,FA2019,15,15,4,4
S201600841,2016,SP2020,15,18,4,4
S201600841,2016,FA2020,15,15,3.93,4.0
S201600841,2016,SP2021,15,18,4,3.89
S201600842,2016,FA2018,12,15,3.59,3.61
S201600842,2016,SP2019,18,15,3.97,3.7
S201600842,2016,FA2019,15,15,3.71,3.77
S201600842,2016,SP2020,15,15,3.98,3.6
S201600842,2016,FA2020,18,15,4,3.6
S201600842,2016,SP2021,15,15,3.73,3.9
S201600842,2016,FA2021,18,15,3.92,3.55
S201600842,2016,SP2022,15,18,3.51,3.78
S201600843,2016,FA2018,18,15,2.95,3.2
S201600843,2016,SP2019,18,12,3.91,3.16
S201600843,2016,FA2019,15,18,3.32,3.18
S201600843,2016,SP2020,15,15,3.25,3.11
S201600843,2016,FA2020,15,15,3.41,3.1
S201600843,2016,SP2021,15,12,3.29,3.22
S201600844,2016,FA2018,12,18,3.92,3.84
S201600844,2016,SP2019,15,12,4,3.59
S201600844,2016,FA2019,15,15,3.65,3.78
S201600844,2016,SP2020,15,15,3.59,3.8
S201600844,2016,FA2020,18,15,3.87,3.89
S201600844,2016,SP2021,15,12,3.56,3.83
S201600844,2016,FA2021,15,12,3.65,3.93
S201600844,2016,SP2022,15,18,3.4,3.91
S201600848,2016,FA2018,18,12,3.41,3.32
S201600848,2016,SP2019,12,15,3.12,3.25
S201600848,2016,FA2019,18,18,2.98,3.15
S201600848,2016,SP2020,15,15,3.33,3.26
S201600848,2016,FA2020,15,18,2.81,3.27
S201600848,2016,SP2021,15,12,3.11,3.43
S201600849,2016,FA2018,15,15,3.32,3.17
S201600849,2016,SP2019,15,18,3.27,3.14
S201600849,2016,FA2019,15,15,3.38,3.18
S201600849,2016,SP2020,15,18,3.47,3.18
S201600853,2016,FA2018,15,12,2.72,2.69
S201600853,2016,SP2019,18,15,2.88,2.73
S201600853,2016,FA2019,15,15,2.77,2.88
S201600853,2016,SP2020,18,15,2.67,2.71
S201600855,2016,FA2018,18,12,3.86,4
S201600855,2016,SP2019,18,12,4,3.98
S201600855,2016,FA2019,15,15,3.81,3.89
S201600855,2016,SP2020,15,15,4,4
S201600855,2016,FA2020,15,12,4,4
S201600855,2016,SP2021,15,18,4,3.96
S201600856,2016,FA2018,12,12,4,4
S201600856,2016,SP2019,12,18,3.7,3.96
S201600856,2016,FA2019,15,15,3.64,3.75
S201600856,2016,SP2020,15,15,3.94,3.88
S201600861,2016,FA2018,15,12,2.34,2.56
S201600861,2016,SP2019,15,18,2.91,2.63
S201600861,2016,FA2019,18,12,3.14,2.52
S201600861,2016,SP2020,15,15,2.84,2.56
S201600864,2016,FA2018,15,15,3.9,3.61
S201600864,2016,SP2019,15,15,3.69,3.66
S201600864,2016,FA2019,12,15,3.94,3.69
S201600864,2016,SP2020,15,15,3.65,3.65
S201600864,2016,FA2020,12,15,3.64,3.67
S201600864,2016,SP2021,18,15,3.55,3.64
S201600865,2016,FA2018,15,15,4,4
S201600865,2016,SP2019,18,15,3.91,4
S201600865,2016,FA2019,12,12,3.99,4
S201600865,2016,SP2020,18,15,4,4
S201600866,2016,FA2018,12,18,4,3.94
S201600866,2016,SP2019,15,15,3.99,4
S201600866,2016,FA2019,15,12,3.95,4
S201600866,2016,SP2020,15,18,4,4
S201600866,2016,FA2020,18,15,3.93,4
S201600866,2016,SP2021,15,15,3.72,3.82
S201600870,2016,FA2018,15,12,4,3.87
S201600870,2016,SP2019,15,15,4,3.95
S201600870,2016,FA2019,18,15,3.6,3.98
S201600870,2016,SP2020,18,15,4,4
S201600872,2016,FA2018,12,12,3.12,3.28
S201600872,2016,SP2019,12,12,3.35,3.38
S201600872,2016,FA2019,15,15,3.26,3.46
S201600872,2016,SP2020,12,18,3.1,3.36
S201600874,2016,FA2018,15,15,4,3.99
S201600874,2016,SP2019,15,15,3.83,3.93
S201600874,2016,FA2019,18,15,3.89,3.97
S201600874,2016,SP2020,15,15,3.68,4
S201600875,2016,FA2018,18,12,3.85,3.88
S201600875,2016,SP2019,15,15,4,3.84
S201600875,2016,FA2019,12,12,3.57,3.79
S201600875,2016,SP2020,18,15,3.53,3.84
S201600875,2016,FA2020,15,18,3.92,3.71
S201600875,2016,SP2021,15,15,4,3.82
S201600877,2016,FA2018,15,15,3.75,3.72
S201600877,2016,SP2019,12,15,3.53,3.77
S201600877,2016,FA2019,12,18,3.65,3.68
S201600877,2016,SP2020,15,18,3.51,3.85
S201600878,2016,FA2018,18,15,3.79,3.84
S201600878,2016,SP2019,15,12,3.65,3.85
S201600878,2016,FA2019,15,15,3.73,3.96
S201600878,2016,SP2020,15,15,4,3.9
S201600880,2016,FA2018,18,15,3.76,3.73
S201600880,2016,SP2019,18,15,3.59,3.5
S201600880,2016,FA2019,15,12,3.59,3.59
S201600880,2016,SP2020,15,15,3.76,3.49
S201600880,2016,FA2020,15,12,3.4,3.58
S201600880,2016,SP2021,15,15,3.86,3.7
S201600881,2016,FA2018,15,12,3.26,3.41
S201600881,2016,SP2019,12,12,3.7,3.53
S201600881,2016,FA2019,15,12,3.28,3.28
S201600881,2016,SP2020,12,15,3.54,3.28
S201600882,2016,FA2018,15,15,4,4
S201600882,2016,SP2019,15,15,4,3.86
S201600882,2016,FA2019,15,15,4,4
S201600882,2016,SP2020,15,18,4,3.97
S201600882,2016,FA2020,15,15,3.84,4
S201600882,2016,SP2021,18,15,4,4
S201600882,2016,FA2021,15,15,3.58,3.95
S201600882,2016,SP2022,18,15,4,4
S201600884,2016,FA2018,15,15,2.19,2.19
S201600884,2016,SP2019,15,15,2.52,2.4
S201600884,2016,FA2019,15,15,2.86,2.36
S201600884,2016,SP2020,15,15,2.23,2.35
S201600886,2016,FA2018,15,15,3.08,3.49
S201600886,2016,SP2019,15,15,3.43,3.38
S201600886,2016,FA2019,12,15,3.48,3.27
S201600886,2016,SP2020,12,15,3.45,3.47
S201600889,2016,FA2018,18,15,3.37,3.25
S201600889,2016,SP2019,15,12,3.52,3.1
S201600889,2016,FA2019,12,18,3.15,3.33
S201600889,2016,SP2020,12,15,3.51,3.29
S201600891,2016,FA2018,15,15,3.71,3.55
S201600891,2016,SP2019,12,15,3.82,3.91
S201600891,2016,FA2019,15,15,4,3.55
S201600891,2016,SP2020,15,12,3.88,3.77
S201600893,2016,FA2018,12,18,3.04,3.3
S201600893,2016,SP2019,18,12,3.52,3.48
S201600893,2016,FA2019,15,15,3.64,3.33
S201600893,2016,SP2020,18,15,3.5,3.3
S201600899,2016,FA2018,18,15,4,3.92
S201600899,2016,SP2019,15,18,3.91,3.92
S201600899,2016,FA2019,18,18,4,3.96
S201600899,2016,SP2020,15,15,3.87,3.91
S201600899,2016,FA2020,15,18,3.82,4
S201600899,2016,SP2021,15,15,4,4
S201600903,2016,FA2018,18,12,3.65,3.85
S201600903,2016,SP2019,18,12,3.82,3.93
S201600903,2016,FA2019,15,12,3.27,3.54
S201600903,2016,SP2020,18,18,3.77,3.71
S201600903,2016,FA2020,15,15,3.76,3.79
S201600903,2016,SP2021,15,15,3.6,3.74
S201600903,2016,FA2021,15,15,3.76,4
S201600903,2016,SP2022,15,15,3.96,3.88
S201600909,2016,FA2018,15,15,4,4
S201600909,2016,SP2019,15,15,4,3.99
S201600909,2016,FA2019,15,12,4,4
S201600909,2016,SP2020,15,12,3.99,3.94
S201600910,2016,FA2018,15,15,3.64,3.28
S201600910,2016,SP2019,15,12,3.23,3.41
S201600910,2016,FA2019,15,15,3.46,3.44
S201600910,2016,SP2020,12,15,3.53,3.46
S201600910,2016,FA2020,15,15,3.68,3.42
S201600910,2016,SP2021,12,12,3.52,3.45
S201600912,2016,FA2018,15,12,3.12,3.54
S201600912,2016,SP2019,15,15,3.48,3.37
S201600912,2016,FA2019,15,12,3.18,3.17
S201600912,2016,SP2020,12,15,3.32,3.4
S201600912,2016,FA2020,15,15,3.62,3.31
S201600912,2016,SP2021,18,12,3.41,3.35
S201600913,2016,FA2018,15,15,2.66,2.97
S201600913,2016,SP2019,15,15,2.94,2.91
S201600913,2016,FA2019,15,15,3.34,2.68
S201600913,2016,SP2020,12,15,3.0,2.93
S201600913,2016,FA2020,15,12,3.09,2.93
S201600913,2016,SP2021,15,18,3.29,2.97
S201600913,2016,FA2021,15,15,3.03,2.97
S201600913,2016,SP2022,15,15,2.87,2.74
S201600920,2016,FA2018,12,15,3.75,3.68
S201600920,2016,SP2019,15,15,3.31,3.5
S201600920,2016,FA2019,15,15,3.91,3.6
S201600920,2016,SP2020,12,15,3.6,3.68
S201600920,2016,FA2020,12,15,3.6,3.55
S201600920,2016,SP2021,12,15,3.46,3.67
S201600920,2016,FA2021,15,15,3.59,3.63
S201600920,2016,SP2022,15,15,3.8,3.6
S201600921,2016,FA2018,15,12,3.66,3.27
S201600921,2016,SP2019,12,15,3.24,3.39
S201600921,2016,FA2019,12,12,3.29,3.38
S201600921,2016,SP2020,12,15,3.7,3.46
S201600922,2016,FA2018,18,15,3.63,4
S201600922,2016,SP2019,15,15,4,3.92
S201600922,2016,FA2019,18,12,4,4
S201600922,2016,SP2020,12,15,4,3.92
S201600922,2016,FA2020,15,18,4,3.95
S201600922,2016,SP2021,18,12,3.86,4
S201600926,2016,FA2018,15,12,3.94,3.91
S201600926,2016,SP2019,12,15,4,3.87
S201600926,2016,FA2019,15,15,4,3.96
S201600926,2016,SP2020,15,15,3.83,3.97
S201600926,2016,FA2020,15,15,3.78,4
S201600926,2016,SP2021,18,18,4,3.93
S201600926,2016,FA2021,15,15,4,3.78
S201600926,2016,SP2022,12,15,3.89,3.97
S201600929,2016,FA2018,15,15,3.53,3.51
S201600929,2016,SP2019,12,15,3.81,3.57
S201600929,2016,FA2019,15,15,3.46,3.61
S201600929,2016,SP2020,15,12,3.33,3.57
S201600935,2016,FA2018,15,18,4,3.9
S201600935,2016,SP2019,18,12,3.74,3.78
S201600935,2016,FA2019,15,15,4,3.91
S201600935,2016,SP2020,15,12,3.95,4
S201600936,2016,FA2018,15,15,3.33,3.43
S201600936,2016,SP2019,18,15,3.33,3.55
S201600936,2016,FA2019,12,15,3.44,3.47
S201600936,2016,SP2020,15,15,3.45,3.53
S201600936,2016,FA2020,15,12,3.58,3.61
S201600936,2016,SP2021,15,15,3.51,3.36
S201600938,2016,FA2018,12,18,3.59,3.5
S201600938,2016,SP2019,15,12,3.76,3.31
S201600938,2016,FA2019,18,15,3.49,3.37
S201600938,2016,SP2020,15,15,3.64,3.4
S201600938,2016,FA2020,12,15,3.87,3.3
S201600938,2016,SP2021,18,15,3.64,3.5
S201600939,2016,FA2018,12,15,2.68,2.7
S201600939,2016,SP2019,18,15,2.52,2.67
S201600939,2016,FA2019,18,12,2.42,2.84
S201600939,2016,SP2020,15,15,2.56,2.68
S201600941,2016,FA2018,15,18,3.81,3.88
S201600941,2016,SP2019,12,12,3.41,3.71
S201600941,2016,FA2019,15,12,3.98,3.66
S201600941,2016,SP2020,15,15,3.59,3.7
S201600941,2016,FA2020,18,15,3.49,3.43
S201600941,2016,SP2021,15,15,3.52,3.64
S201600942,2016,FA2018,15,18,3.06,3.26
S201600942,2016,SP2019,15,15,3.15,3.51
S201600942,2016,FA2019,15,15,3.28,3.3
S201600942,2016,SP2020,15,18,3.61,3.39
S201600945,2016,FA2018,15,12,3.63,3.6
S201600945,2016,SP2019,15,15,3.79,3.69
S201600945,2016,FA2019,15,15,3.66,3.77
S201600945,2016,SP2020,15,15,3.46,3.79
S201600945,2016,FA2020,15,12,3.87,3.71
S201600945,2016,SP2021,15,15,3.51,3.9
S201600949,2016,FA2018,12,12,2.97,3.08
