student_id,assignment
S201600659,1
S201600660,0
S201600661,0
S201600662,0
S201600663,0
S201600664,0
S201600665,0
S201600666,1
S201600667,1
S201600668,1
S201600669,1
S201600670,0
S201600671,0
S201600672,1
S201600673,1
S201600674,0
S201600675,0
S201600676,0
S201600677,1
S201600678,1
S201600679,0
S201600680,1
S201600681,1
S201600682,0
S201600683,0
S201600684,1
S201600685,1
S201600686,1
S201600687,0
S201600688,0
S201600689,1
S201600690,1
S201600691,1
S201600692,1
S201600693,0
S201600694,0
S201600695,1
S201600696,1
S201600697,1
S201600698,0
S201600699,1
S201600700,1
S201600701,1
S201600702,0
S201600703,0
S201600704,0
S201600705,1
S201600706,0
S201600707,1
S201600708,1
S201600709,0
S201600710,1
S201600711,1
S201600712,0
S201600713,0
S201600714,1
S201600715,1
S201600716,0
S201600717,0
S201600718,0
S201600719,0
S201600720,0
S201600721,1
S201600722,0
S201600723,0
S201600724,0
S201600725,1
S201600726,1
S201600727,1
S201600728,0
S201600729,1
S201600730,0
S201600731,0
S201600732,1
S201600733,0
S201600734,0
S201600735,1
S201600736,1
S201600737,1
S201600738,1
S201600739,0
S201600740,0
S201600741,1
S201600742,1
S201600743,0
S201600744,0
S201600745,0
S201600746,1
S201600747,1
S201600748,0
S201600749,1
S201600750,1
S201600751,1
S201600752,0
S201600753,1
S201600754,1
S201600755,0
S201600756,0
S201600757,0
S201600758,0
S201600759,1
S201600760,0
S201600761,1
S201600762,0
S201600763,0
S201600764,0
S201600765,0
S201600766,0
S201600767,0
S201600768,0
S201600769,1
S201600770,0
S201600771,1
S201600772,1
S201600773,1
S201600774,0
S201600775,0
S201600776,0
S201600777,0
S201600778,1
S201600779,0
S201600780,0
S201600781,1
S201600782,1
S201600783,0
S201600784,0
S201600785,1
S201600786,0
S201600787,0
S201600788,0
S201600789,1
S201600790,0
S201600791,0
S201600792,0
S201600793,1
S201600794,0
S201600795,0
S201600796,0
S201600797,0
S201600798,0
S201600799,0
S201600800,1
S201600801,0
S201600802,0
S201600803,0
S201600804,0
S201600805,0
S201600806,1
S201600807,1
S201600808,0
S201600809,0
S201600810,1
S201600811,1
S201600812,1
S201600813,0
S201600814,0
S201600815,0
S201600816,1
S201600817,1
S201600818,0
S201600819,1
S201600820,1
S201600821,0
S201600822,1
S201600823,1
S201600824,0
S201600825,0
S201600826,0
S201600827,0
S201600828,1
S201600829,1
S201600830,0
S201600831,0
S201600832,0
S201600833,1
S201600834,0
S201600835,0
S201600836,1
S201600837,1
S201600838,0
S201600839,1
S201600840,0
S201600841,1
S201600842,0
S201600843,0
S201600844,0
S201600845,0
S201600846,0
S201600847,0
S201600848,0
S201600849,0
S201600850,0
S201600851,0
S201600852,0
S201600853,0
S201600854,1
S201600855,1
S201600856,0
S201600857,0
S201600858,0
S201600859,1
S201600860,1
S201600861,0
S201600862,0
S201600863,0
S201600864,0
S201600865,0
S201600866,1
S201600867,0
S201600868,0
S201600869,1
S201600870,0
S201600871,1
S201600872,0
S201600873,0
S201600874,1
S201600875,1
S201600876,0
S201600877,0
S201600878,0
S201600879,0
S201600880,0
S201600881,0
S201600882,0
S201600883,0
S201600884,1
S201600885,0
S201600886,0
S201600887,0
S201600888,0
S201600889,0
S201600890,0
S201600891,1
S201600892,1
S201600893,1
S201600894,1
S201600895,1
S201600896,0
S201600897,0
S201600898,1
S201600899,0
S201600900,0
S201600901,0
S201600902,1
S201600903,1
S201600904,1
S201600905,1
S201600906,0
S201600907,0
S201600908,0
S201600909,0
S201600910,0
S201600911,0
S201600912,0
S201600913,1
S201600914,0
S201600915,0
S201600916,0
S201600917,1
S201600918,0
S201600919,0
S201600920,0
S201600921,0
S201600922,1
S201600923,0
S201600924,1
S201600925,0
S201600926,0
S201600927,1
S201600928,0
S201600929,1
S201600930,0
S201600931,1
S201600932,0
S201600933,0
S201600934,1
S201600935,0
S201600936,0
S201600937,0
S201600938,0
S201600939,0
S201600940,0
S201600941,0
S201600942,0
S201600943,0
S201600944,0
S201600945,1
S201600946,0
S201600947,0
S201600948,0
S201600949,1
S201600950,1
S201600951,1
S201600952,0
S201600953,0
S201600954,0
S201600955,0
S201600956,1
S201600957,0
S201600958,0
S201600959,1
S201600960,0
S201600961,0
S201600962,1
S201600963,1
S201600964,0
S201600965,0
S201600966,0
S201600967,1
S201600968,1
S201600969,0
S201600970,1
S201600971,1
S201600972,0
S201600973,0
S201600974,1
S201600975,0
S201600976,1
S201600977,0
S201600978,0
S201600979,1
S201600980,1
S201600981,1
S201600982,0
S201600983,0
S201600984,1
S201600985,0
S201600986,0
S201600987,0
S201600988,1
S201600989,1
S201600990,1
S201600991,0
S201600992,0
S201600993,0
S201600994,1
S201600995,0
S201600996,1
S201600997,0
S201600998,1
S201600999,0
S201601000,0
S201601001,0
S201601002,0
S201601003,0
S201601004,0
S201601005,1
S201601006,0
S201601007,0
S201601008,0
S201601009,1
S201601010,0
S201601011,1
S201601012,1
S201601013,0
S201601014,1
S201601015,0
S201601016,0
S201601017,0
S201601018,0
S201601019,0
S201601020,1
S201601021,0
S201601022,0
S201601023,0
S201601024,0
S201601025,0
S201601026,1
S201601027,0
S201601028,0
S201601029,1
S201601030,1
S201601031,0
S201601032,1
S201601033,0
S201601034,1
S201601035,1
S201601036,0
S201601037,0
S201601038,0
S201601039,1
S201601040,0
S201601041,0
S201601042,0
S201601043,0
S201601044,0
S201601045,1
S201601046,0
S201601047,1
S201601048,0
S201601049,0
S201601050,1
S201601051,0
S201601052,1
S201601053,0
S201601054,0
S201601055,0
S201601056,1
S201601057,1
S201601058,0
S201601059,0
S201601060,0
S201601061,0
S201601062,0
S201601063,0
S201601064,0
S201601065,0
S201601066,0
S201601067,1
S201601068,0
S201601069,1
S201601070,1
S201601071,0
S201601072,0
S201601073,1
S201601074,1
S201601075,0
S201601076,1
S201601077,1
S201601078,0
S201601079,0
S201601080,0
S201601081,0
S201601082,1
S201601083,1
S201601084,1
S201601085,0
S201601086,0
S201601087,0
S201601088,0
S201601089,0
S201601090,0
S201601091,0
S201601092,1
S201601093,0
S201601094,0
S201601095,1
S201601096,0
S201601097,1
S201601098,0
S201601099,0
S201601100,0
S201601101,0
S201601102,1
S201601103,0
S201601104,0
S201601105,0
S201601106,0
S201601107,0
S201601108,0
S201601109,1
S201601110,1
S201601111,0
S201601112,1
S201601113,1
S201601114,0
S201601115,1
S201601116,0
S201601117,0
S201601118,0
S201601119,0
S201601120,1
S201601121,0
S201601122,0
S201601123,0
S201601124,0
S201601125,0
S201601126,0
S201601127,0
S201601128,1
S201601129,0
S201601130,0
S201601131,1
S201601132,1
S201601133,0
S201601134,1
S201601135,1
S201601136,0
S201601137,0
S201601138,0
S201601139,0
S201601140,0
S201601141,0
S201601142,0
S201601143,0
S201601144,1
S201601145,0
S201601146,0
S201601147,0
S201601148,1
S201601149,0
S201601150,0
S201601151,1
S201601152,1
S201601153,1
S201601154,0
S201601155,0
S201601156,1
S201601157,1
S201601158,0
S201601159,0
S201601160,0
S201601161,1
S201601162,1
S201601163,0
S201601164,0
S201601165,0
S201601166,1
S201601167,0
S201601168,0
S201601169,0
S201601170,0
S201601171,0
S201601172,1
S201601173,1
S201601174,1
S201601175,0
S201601176,0
S201601177,0
S201601178,0
S201601179,1
S201601180,1
S201601181,0
S201601182,1
S201601183,0
S201601184,0
S201601185,1
S201601186,0
S201601187,1
S201601188,1
S201601189,1
S201601190,1
S201601191,0
S201601192,0
S201601193,1
S201601194,0
S201601195,1
S201601196,0
S201601197,0
S201601198,0
S201601199,1
S201601200,0
S201601201,0
S201601202,0
S201601203,0
S201601204,0
S201601205,1
S201601206,0
S201601207,0
S201601208,0
S201601209,0
S201601210,0
S201601211,0
S201601212,0
S201601213,0
S201601214,1
S201601215,0
S201601216,1
S201601217,0
S201601218,0
S201601219,0
S201601220,0
S201601221,0
S201601222,0
S201601223,1
S201601224,0
S201601225,1
S201601226,0
S201601227,0
S201601228,0
S201601229,0
S201601230,0
S201601231,0
S201601232,0
S201601233,0
S201601234,0
S201601235,1
S201601236,0
S201601237,1
S201601238,1
S201601239,0
S201601240,1
S201601241,1
S201601242,0
S201601243,0
S201601244,0
S201601245,1
S201601246,0
S201601247,1
S201601248,1
S201601249,0
S201601250,0
S201601251,1
S201601252,1
S201601253,1
S201601254,1
S201601255,0
S201601256,1
S201601257,0
S201601258,0
S201601259,1
S201601260,1
S201601261,1
S201601262,0
S201601263,1
S201601264,0
S201601265,0
S201601266,0
S201601267,0
S201601268,1
S201601269,1
S201601270,0
S201601271,0
S201601272,0
S201601273,0
S201601274,0
S201601275,0
S201601276,1
S201601277,0
S201601278,1
S201601279,1
S201601280,0
S201601281,1
S201601282,0
S201601283,0
S201601284,1
S201601285,1
S201601286,0
S201601287,1
S201601288,0
S201601289,1
S201601290,0
S201601291,0
S201601292,0
S201601293,0
S201601294,0
S201601295,0
S201601296,0
S201601297,0
S201601298,0
S201601299,0
S201601300,1
S201601301,1
S201601302,1
S201601303,0
S201601304,0
S201601305,1
S201601306,0
S201601307,1
S201601308,0
S201601309,0
S201601310,0
S201601311,0
S201601312,0
S201601313,1
S201601314,0
S201601315,0
S201601316,0
S201601317,0
S201601318,0
S201601319,0
S201601320,0
S201601321,1
S201601322,0
S201601323,0
S201601324,0
S201601325,1
S201601326,1
S201601327,1
S201601328,0
S201601329,1
S201601330,1
S201601331,1
S201601332,1
S201601333,1
S201601334,1
S201601335,0
S201601336,0
S201601337,0
S201601338,0
S201601339,1
S201601340,0
S201601341,0
S201601342,0
S201601343,1
S201601344,0
S201601345,0
S201601346,0
S201601347,0
S201601348,1
S201601349,1
S201601350,1
S201601351,0
S201601352,1
S201601353,1
S201601354,0
S201601355,0
S201601356,0
S201601357,1
S201601358,0
S201601359,0
S201601360,0
S201601361,0
S201601362,0
S201601363,0
S201601364,0
S201601365,0
S201601366,0
S201601367,0
S201601368,0
S201601369,0
S201601370,1
S201601371,0
S201601372,0
S201601373,1
S201601374,0
S201601375,0
S201601376,0
S201601377,1
S201601378,0
S201601379,0
S201601380,0
S201601381,1
S201601382,0
S201601383,1
S201601384,0
S201601385,1
S201601386,1
S201601387,0
S201601388,0
S201601389,0
S201601390,0
S201601391,0
S201601392,0
S201601393,1
S201601394,0
S201601395,0
S201601396,0
S201601397,0
S201601398,0
S201601399,0
S201601400,0
S201601401,0
S201601402,0
S201601403,1
S201601404,0
S201601405,1
S201601406,0
S201601407,1
S201601408,0
S201601409,0
S201601410,0
S201601411,0
S201601412,0
S201601413,0
S201601414,1
S201601415,0
S201601416,0
S201601417,1
S201601418,0
S201601419,0
S201601420,1
S201601421,0
S201601422,0
S201601423,0
S201601424,0
S201601425,0
S201601426,0
S201601427,0
S201601428,0
S201601429,1
S201601430,1
S201601431,1
S201601432,1
S201601433,0
S201601434,0
S201601435,0
S201601436,1
S201601437,0
S201601438,0
S201601439,0
S201601440,0
S201601441,1
S201601442,0
S201601443,1
S201601444,0
S201601445,0
S201601446,0
S201601447,1
S201601448,0
S201601449,1
S201601450,0
S201601451,1
S201601452,1
S201601453,0
S201601454,0
S201601455,0
S201601456,1
S201601457,1
S201601458,1
S201601459,1
S201601460,0
S201601461,1
S201601462,0
S201601463,1
S201601464,1
S201601465,1
S201601466,0
S201601467,1
S201601468,0
S201601469,0
S201601470,1
S201601471,0
S201601472,1
S201601473,1
S201601474,0
S201601475,0
S201601476,0
S201601477,1
S201601478,0
S201601479,0
S201601480,0
S201601481,0
S201601482,0
S201601483,0
S201601484,0
S201601485,0
S201601486,0
S201601487,0
S201601488,0
S201601489,1
S201601490,0
S201601491,0
S201601492,1
S201601493,1
S201601494,0
S201601495,1
S201601496,0
S201601497,0
S201601498,1
S201601499,0
S201601500,0
S201601501,1
S201601502,0
S201601503,0
S201601504,0
S201601505,0
S201601506,1
S201601507,0
S201601508,0
S201601509,1
S201601510,1
S201601511,0
S201601512,0
S201601513,0
S201601514,1
S201601515,0
S201601516,0
S201601517,0
S201601518,0
S201601519,0
S201601520,0
S201601521,0
S201601522,1
S201601523,0
S201601524,0
S201601525,0
S201601526,0
S201601527,1
S201601528,0
S201601529,1
S201601530,0
S201601531,1
S201601532,0
S201601533,0
S201601534,1
S201601535,0
S201601536,1
S201601537,1
S201601538,1
S201601539,1
S201601540,0
S201601541,0
S201601542,1
S201601543,0
S201601544,1
S201601545,0
S201601546,0
S201601547,0
S201601548,0
S201601549,0
S201601550,0
S201601551,1
S201601552,0
S201601553,0
S201601554,0
S201601555,0
S201601556,0
S201601557,0
S201601558,0
S201601559,1
S201601560,0
S201601561,0
S201601562,0
S201601563,1
S201601564,0
S201601565,1
S201601566,0
S201601567,1
S201601568,0
S201601569,0
S201601570,1
S201601571,0
S201601572,1
S201601573,1
S201601574,0
S201601575,0
S201601576,1
S201601577,0
S201601578,1
S201601579,1
S201601580,1
S201601581,0
S201601582,0
S201601583,1
S201601584,1
S201601585,0
S201601586,0
S201601587,0
S201601588,0
S201601589,1
S201601590,0
S201601591,0
S201601592,0
S201601593,0
S201601594,1
S201601595,0
S201601596,1
S201601597,0
S201601598,0
S201601599,0
S201601600,1
S201601601,0
S201601602,0
S201601603,1
S201601604,1
S201601605,0
S201601606,0
S201601607,0
S201601608,1
S201601609,0
S201601610,0
S201601611,1
S201601612,0
S201601613,1
S201601614,1
S201601615,1
S201601616,1
S201601617,1
S201601618,0
S201601619,1
S201601620,0
S201601621,1
S201601622,1
S201601623,0
S201601624,0
S201601625,0
S201601626,1
S201601627,0
S201601628,0
S201601629,1
S201601630,1
S201601631,0
S201601632,0
S201601633,0
S201601634,0
S201601635,0
S201601636,0
S201601637,0
S201601638,1
S201601639,1
S201601640,0
S201601641,1
S201601642,0
S201601643,0
S201601644,1
S201601645,0
S201601646,0
S201601647,1
S201601648,0
S201601649,1
S201601650,0
S201601651,0
S201601652,0
S201601653,1
S201601654,1
S201601655,1
S201601656,0
S201601657,0
S201601658,1
S201601659,1
S201601660,0
S201601661,0
S201601662,0
S201601663,0
S201601664,0
S201601665,0
S201601666,0
S201601667,0
S201601668,1
S201601669,1
S201601670,1
S201601671,0
S201601672,1
S201601673,1
S201601674,0
S201601675,0
S201601676,1
S201601677,0
S201601678,1
S201601679,0
S201601680,0
S201601681,1
S201601682,1
S201601683,1
S201601684,1
S201601685,0
S201601686,0
S201601687,0
S201601688,0
S201601689,0
S201601690,0
S201601691,1
S201601692,1
S201601693,0
S201601694,0
S201601695,0
S201601696,0
S201601697,1
S201601698,1
S201601699,0
S201601700,1
S201601701,0
S201601702,1
S201601703,1
S201601704,0
S201601705,0
S201601706,0
S201601707,1
S201601708,0
S201601709,1
S201601710,1
S201601711,0
S201601712,0
S201601713,1
S201601714,0
S201601715,1
S201601716,0
S201601717,0
S201601718,1
S201601719,1
S201601720,1
S201601721,0
S201601722,0
S201601723,1
S201601724,0
S201601725,0
S201601726,0
S201601727,1
S201601728,0
S201601729,0
S201601730,1
S201601731,0
S201601732,0
S201601733,0
S201601734,0
S201601735,0
S201601736,0
S201601737,1
S201601738,1
S201601739,1
S201601740,0
S201601741,0
S201601742,1
S201601743,1
S201601744,0
S201601745,0
S201601746,1
S201601747,1
S201601748,1
S201601749,1
S201601750,0
S201601751,0
S201601752,0
S201601753,0
S201601754,0
S201601755,1
S201601756,0
S201601757,1
S201601758,1
S201601759,0
S201601760,0
S201601761,0
S201601762,1
S201601763,0
S201601764,1
S201601765,1
S201601766,0
S201601767,0
S201601768,0
S201601769,1
S201601770,0
S201601771,1
S201601772,0
S201601773,1
S201601774,0
S201601775,0
S201601776,1
S201601777,1
S201601778,0
S201601779,0
S201601780,0
S201601781,1
S201601782,0
S201601783,0
S201601784,0
S201601785,1
S201601786,0
S201601787,1
S201601788,0
S201601789,1
S201601790,1
S201601791,0
S201601792,0
S201601793,1
S201601794,1
S201601795,0
S201601796,1
S201601797,0
S201601798,1
S201601799,0
S201601800,1
S201601801,0
S201601802,0
S201601803,1
S201601804,0
S201601805,0
S201601806,0
S201601807,0
S201601808,0
S201601809,1
S201601810,0
S201601811,0
S201601812,0
S201601813,0
S201601814,1
S201601815,1
S201601816,1
S201601817,1
S201601818,0
S201601819,0
S201601820,1
S201601821,0
S201601822,1
S201601823,0
S201601824,1
S201601825,0
S201601826,1
S201601827,0
S201601828,1
S201601829,0
S201601830,0
S201601831,0
S201601832,1
S201601833,0
S201601834,0
S201601835,1
S201601836,0
S201601837,1
S201601838,0
S201601839,1
S201601840,0
S201601841,0
S201601842,1
S201601843,1
S201601844,0
S201601845,0
S201601846,0
S201601847,0
S201601848,1
S201601849,0
S201601850,1
S201601851,1
S201601852,0
S201601853,0
S201601854,0
S201601855,1
S201601856,0
S201601857,1
S201601858,0
S201601859,0
S201601860,1
S201601861,0
S201601862,0
S201601863,0
S201601864,1
S201601865,0
S201601866,0
S201601867,0
S201601868,0
S201601869,0
S201601870,0
S201601871,0
S201601872,1
S201601873,0
S201601874,1
S201601875,0
S201601876,0
S201601877,0
S201601878,1
S201601879,1
S201601880,1
S201601881,1
S201601882,0
S201601883,0
S201601884,0
S201601885,0
S201601886,0
S201601887,0
S201601888,0
S201601889,0
S201601890,0
S201601891,1
S201601892,0
S201601893,1
S201601894,0
S201601895,1
S201601896,0
S201601897,0
S201601898,0
S201601899,0
S201601900,1
S201601901,1
S201601902,0
S201601903,0
S201601904,1
S201601905,0
S201601906,0
S201601907,0
S201601908,1
S201601909,0
S201601910,0
S201601911,0
S201601912,0
S201601913,0
S201601914,1
S201601915,1
S201601916,1
S201601917,1
S201601918,0
S201601919,0
S201601920,0
S201601921,1
S201601922,1
S201601923,0
S201601924,1
S201601925,0
S201601926,0
S201601927,0
S201601928,0
S201601929,0
S201601930,1
S201601931,0
S201601932,1
S201601933,0
S201601934,0
S201601935,0
S201601936,0
S201601937,0
S201601938,0
S201601939,0
S201601940,1
S201601941,0
S201601942,0
S201601943,0
S201601944,0
S201601945,0
S201601946,1
S201601947,0
S201601948,1
S201601949,0
S201601950,1
S201601951,1
S201601952,1
S201601953,0
S201601954,0
S201601955,0
S201601956,1
S201601957,0
S201601958,0
S201601959,0
S201601960,0
S201601961,0
S201601962,0
S201601963,1
S201601964,1
S201601965,1
S201601966,0
S201601967,1
S201601968,1
S201601969,0
S201601970,0
S201601971,1
S201601972,0
S201601973,1
S201601974,1
S201601975,0
S201601976,1
S201601977,1
S201601978,1
S201601979,1
S201601980,1
S201601981,1
S201601982,0
S201601983,1
S201601984,0
S201601985,0
S201601986,1
S201601987,0
S201601988,0
S201601989,0
S201601990,1
S201601991,0
S201601992,0
S201601993,0
S201601994,1
S201601995,0
S201601996,0
S201601997,1
S201601998,0
S201601999,1
S201602000,0
S201602001,0
S201602002,0
S201602003,1
S201602004,0
S201602005,0
S201602006,0
S201602007,1
S201602008,0
S201602009,1
S201602010,0
S201602011,1
S201602012,0
S201602013,1
S201602014,0
S201602015,0
S201602016,1
S201602017,0
S201602018,1
S201602019,0
S201602020,0
S201602021,0
S201602022,1
S201602023,1
S201602024,0
S201602025,1
S201602026,0
S201602027,1
S201602028,0
S201602029,1
S201602030,0
S201602031,0
S201602032,1
S201602033,1
S201602034,1
S201602035,0
S201602036,1
S201602037,0
S201602038,0
S201602039,1
S201602040,0
S201602041,1
S201602042,1
S201602043,0
S201602044,0
S201602045,0
S201602046,1
S201602047,0
S201602048,0
S201602049,1
S201602050,0
S201602051,0
S201602052,1
S201602053,0
S201602054,0
S201602055,1
S201602056,0
S201602057,1
S201602058,0
S201602059,0
S201602060,1
S201602061,0
S201602062,1
S201602063,1
S201602064,0
S201602065,0
S201602066,1
S201602067,0
S201602068,1
S201602069,0
S201602070,0
S201602071,1
S201602072,1
S201602073,1
S201602074,0
S201602075,0
S201602076,0
S201602077,1
S201602078,0
S201602079,1
S201602080,1
S201602081,1
S201602082,0
S201602083,1
S201602084,0
S201602085,0
S201602086,0
S201602087,1
S201602088,1
S201602089,0
S201602090,1
S201602091,1
S201602092,1
S201602093,0
S201602094,0
S201602095,0
S201602096,0
S201602097,0
S201602098,1
S201602099,1
S201602100,0
S201602101,1
S201602102,0
S201602103,1
S201602104,0
S201602105,0
S201602106,0
S201602107,0
S201602108,0
S201602109,0
S201602110,0
S201602111,0
S201602112,0
S201602113,0
S201602114,0
S201602115,0
S201602116,1
S201602117,1
S201602118,1
S201602119,0
S201602120,1
S201602121,0
S201602122,1
S201602123,0
S201602124,0
S201602125,0
S201602126,1
S201602127,0
S201602128,0
S201602129,0
S201602130,0
S201602131,0
S201602132,1
S201602133,0
S201602134,1
S201602135,1
S201602136,1
S201602137,1
S201602138,1
S201602139,0
S201602140,0
S201602141,1
S201602142,1
S201602143,0
S201602144,0
S201602145,0
S201602146,0
S201602147,1
S201602148,1
S201602149,0
S201602150,0
S201602151,1
S201602152,0
S201602153,0
S201602154,1
S201602155,0
S201602156,0
S201602157,1
S201602158,0
S201602159,1
S201602160,0
S201602161,1
S201602162,0
S201602163,1
S201602164,0
S201602165,0
S201602166,0
S201602167,0
S201602168,1
S201602169,0
S201602170,1
S201602171,0
S201602172,1
S201602173,0
S201602174,1
S201602175,1
S201602176,1
S201602177,0
S201602178,1
S201602179,0
S201602180,0
S201602181,0
S201602182,1
S201602183,0
S201602184,1
S201602185,0
S201602186,0
S201602187,0
S201602188,1
S201602189,1
S201602190,0
S201602191,0
S201602192,1
S201602193,0
S201602194,0
S201602195,1
S201602196,1
S201602197,1
S201602198,0
S201602199,0
S201602200,0
S201602201,1
S201602202,1
S201602203,1
S201602204,0
S201602205,0
S201602206,1
S201602207,0
S201602208,0
S201602209,0
S201602210,0
S201602211,0
S201602212,0
S201602213,0
S201602214,0
S201602215,0
S201602216,1
S201602217,0
S201602218,1
S201602219,1
S201602220,0
S201602221,1
S201602222,0
S201602223,0
S201602224,0
S201602225,0
S201602226,0
S201602227,0
S201602228,0
S201602229,0
S201602230,1
S201602231,0
S201602232,0
S201602233,0
S201602234,0
S201602235,1
S201602236,0
S201602237,0
S201602238,0
S201602239,1
S201602240,0
S201602241,0
S201602242,0
S201602243,0
S201602244,0
S201602245,0
S201602246,0
S201602247,0
S201602248,0
S201602249,0
S201602250,1
S201602251,0
S201602252,0
S201602253,1
S201602254,0
S201602255,1
S201602256,1
S201602257,0
S201602258,1
S201602259,0
S201602260,0
S201602261,0
S201602262,0
S201602263,0
S201602264,1
S201602265,0
S201602266,0
S201602267,0
S201602268,1
S201602269,0
S201602270,0
S201602271,0
S201602272,1
S201602273,0
S201602274,0
S201602275,1
S201602276,0
S201602277,0
S201602278,0
S201602279,0
S201602280,1
S201602281,0
S201602282,0
S201602283,0
S201602284,0
S201602285,0
S201602286,0
S201602287,1
S201602288,0
S201602289,0
S201602290,1
S201602291,1
S201602292,1
S201602293,1
S201602294,0
S201602295,0
S201602296,0
S201602297,0
S201602298,1
S201602299,1
S201602300,1
S201602301,0
S201602302,0
S201602303,0
S201602304,0
S201602305,0
S201602306,0
S201602307,0
S201602308,0
S201602309,0
S201602310,0
S201602311,0
S201602312,1
S201602313,1
S201602314,1
S201602315,1
S201602316,0
S201602317,0
S201602318,0
S201602319,0
S201602320,1
S201602321,0
S201602322,0
S201602323,0
S201602324,1
S201602325,0
S201602326,1
S201602327,0
S201602328,1
S201602329,0
S201602330,1
S201602331,1
S201602332,1
S201602333,1
S201602334,1
S201602335,0
S201602336,1
S201602337,0
S201602338,1
S201602339,0
S201602340,1
S201602341,0
S201602342,0
S201602343,0
S201602344,0
S201602345,0
S201602346,1
S201602347,0
S201602348,1
S201602349,0
S201602350,0
S201602351,1
S201602352,0
S201602353,0
S201602354,0
S201602355,0
S201602356,1
S201602357,1
S201602358,0
S201602359,0
S201602360,0
S201602361,1
S201602362,1
S201602363,1
S201602364,0
S201602365,0
S201602366,0
S201602367,0
S201602368,0
S201602369,0
S201602370,0
S201602371,0
S201602372,1
S201602373,0
S201602374,0
S201602375,0
S201602376,1
S201602377,1
S201602378,0
S201602379,1
S201602380,0
S201602381,0
S201602382,0
S201602383,0
S201602384,0
S201602385,0
S201602386,1
S201602387,0
S201602388,0
S201602389,0
S201602390,0
S201602391,0
S201602392,0
S201602393,1
S201602394,0
S201602395,1
S201602396,1
S201602397,1
S201602398,0
S201602399,1
S201602400,0
S201602401,0
S201602402,0
S201602403,0
S201602404,1
S201602405,1
S201602406,0
S201602407,0
S201602408,1
S201602409,1
S201602410,1
S201602411,0
S201602412,0
S201602413,1
S201602414,0
S201602415,0
S201602416,0
S201602417,0
S201602418,1
S201602419,0
S201602420,0
S201602421,1
S201602422,0
S201602423,0
S201602424,1
S201602425,1
S201602426,0
S201602427,1
S201602428,0
S201602429,1
S201602430,0
S201602431,0
S201602432,0
S201602433,0
S201602434,1
S201602435,1
S201602436,0
S201602437,0
S201602438,1
S201602439,0
S201602440,1
S201602441,0
S201602442,0
S201602443,1
S201602444,0
S201602445,1
S201602446,1
S201602447,1
S201602448,0
S201602449,0
S201602450,0
S201602451,0
S201602452,0
S201602453,0
S201602454,1
S201602455,1
S201602456,0
S201602457,1
S201602458,1
S201602459,0
S201602460,1
S201602461,1
S201602462,1
S201602463,0
S201602464,1
S201602465,0
S201602466,0
S201602467,0
S201602468,1
S201602469,0
S201602470,0
S201602471,1
S201602472,1
S201602473,0
S201602474,0
S201602475,0
S201602476,0
S201602477,1
S201602478,0
S201602479,0
S201602480,0
S201602481,0
S201602482,0
S201602483,0
S201602484,1
S201602485,1
S201602486,0
S201602487,0
S201602488,0
S201602489,1
S201602490,1
S201602491,1
S201602492,1
S201602493,0
S201602494,0
S201602495,0
S201602496,0
S201602497,0
S201602498,0
S201602499,1
S201602500,0
S201602501,1
S201602502,0
S201602503,1
S201602504,0
S201602505,0
S201602506,1
S201602507,0
S201602508,0
S201602509,0
S201602510,1
S201602511,1
S201602512,1
S201602513,0
S201602514,0
S201602515,1
S201602516,0
S201602517,0
S201602518,1
S201602519,0
S201602520,0
S201602521,0
S201602522,0
S201602523,0
S201602524,0
S201602525,0
S201602526,1
S201602527,1
S201602528,0
S201602529,1
S201602530,0
S201602531,0
S201602532,0
S201602533,0
S201602534,0
S201602535,1
S201602536,0
S201602537,1
S201602538,0
S201602539,0
S201602540,0
S201602541,0
S201602542,1
S201602543,1
S201602544,0
S201602545,0
S201602546,0
S201602547,1
S201602548,0
S201602549,1
S201602550,0
S201602551,1
S201602552,0
S201602553,0
S201602554,0
S201602555,1
S201602556,0
S201602557,0
S201602558,1
S201602559,1
S201602560,0
S201602561,0
S201602562,0
S201602563,0
S201602564,0
S201602565,1
S201602566,0
S201602567,0
S201602568,0
S201602569,1
S201602570,1
S201602571,1
S201602572,1
S201602573,1
S201602574,0
S201602575,1
S201602576,0
S201602577,1
S201602578,0
S201602579,0
S201602580,0
S201602581,1
S201602582,1
S201602583,1
S201602584,1
S201602585,1
S201602586,1
S201602587,0
S201602588,0
S201602589,0
S201602590,0
S201602591,0
S201602592,0
S201602593,0
S201602594,0
S201602595,1
S201602596,0
S201602597,0
S201602598,0
S201602599,0
S201602600,1
S201602601,0
S201602602,0
S201602603,0
S201602604,0
S201602605,0
S201602606,0
S201602607,1
S201602608,0
S201602609,0
S201602610,0
S201602611,0
S201602612,0
S201602613,1
S201602614,0
S201602615,0
S201602616,1
S201602617,0
S201602618,0
S201602619,0
S201602620,0
S201602621,0
S201602622,1
S201602623,1
S201602624,0
S201602625,0
S201602626,0
S201602627,0
S201602628,0
S201602629,1
S201602630,0
S201602631,0
S201602632,1
S201602633,0
S201602634,0
S201602635,1
S201602636,0
S201602637,1
S201602638,0
S201602639,1
S201602640,0
S201602641,0
S201602642,1
S201602643,0
S201602644,0
S201602645,0
S201602646,0
S201602647,0
S201602648,0
S201602649,0
S201602650,0
S201602651,0
S201602652,0
S201602653,0
S201602654,1
S201602655,0
S201602656,0
