graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018005413,U04,2021,STEM,2.968,0,1
G2018005417,U07,2021,EDU,3.397,1,0
G2018005420,U08,2021,STEM,2.896,0,0
G2018005425,U04,2021,HUM,2.783,1,0
G2018005436,U02,2021,HUM,3.191,0,0
G2018005439,U04,2021,HUM,4.0,0,0
G2018005440,U04,2021,STEM,3.066,1,0
G2018005450,U03,2021,STEM,3.012,0,0
G2018005460,U05,2021,EDU,3.32,0,0
G2018005461,U08,2021,STEM,2.555,1,0
G2018005466,U04,2021,HUM,3.084,1,0
G2018005474,U03,2021,BUS,2.736,0,0
G2018005475,U05,2021,BUS,2.817,0,0
G2018005482,U05,2021,EDU,2.756,0,0
G2018005483,U08,2021,EDU,2.415,0,0
G2018005484,U02,2021,HLT,2.964,0,1
G2018005486,U04,2021,EDU,2.066,0,0
G2018005494,U07,2021,HLT,2.869,0,0
G2018005510,U07,2021,HLT,2.764,0,0
G2018005512,U04,2021,STEM,2.607,0,0
G2018005520,U08,2021,SOC,3.023,1,0
G2018005521,U02,2021,SOC,2.929,0,0
G2018005528,U01,2021,SOC,3.21,0,0
G2018005541,U01,2021,BUS,3.291,1,0
G2018005544,U04,2021,BUS,3.541,0,0
G2018005549,U07,2021,HUM,2.919,0,0
G2018005550,U06,2021,STEM,3.892,0,0
G2018005554,U01,2021,STEM,2.627,0,0
G2018005557,U04,2021,EDU,3.297,0,0
G2018005560,U02,2021,HLT,3.236,0,0
G2018005564,U07,2021,HLT,2.494,0,1
G2018005565,U08,2021,STEM,2.781,0,0
G2018005571,U05,2021,HLT,3.281,0,0
G2018005579,U05,2021,BUS,3.021,0,0
G2018005583,U07,2021,SOC,2.898,0,0
G2018005586,U05,2021,STEM,2.658,0,0
G2018005593,U07,2021,HUM,3.494,0,0
G2018005599,U06,2021,STEM,3.337,0,0
G2018005606,U08,2021,STEM,2.504,0,0
G2018005610,U06,2021,STEM,2.932,1,0
G2018005613,U01,2021,SOC,2.68,0,0
G2018005621,U05,2021,STEM,2.885,0,1
G2018005627,U05,2021,STEM,3.285,0,0
G2018005630,U07,2021,SOC,3.15,0,0
G2018005632,U01,2021,HLT,3.098,0,0
G2018005633,U02,2021,HUM,3.141,0,0
G2018005636,U01,2021,BUS,2.78,0,0
G2018005637,U02,2021,SOC,2.859,1,1
G2018005640,U01,2021,EDU,2.499,1,1
G2018005641,U08,2021,EDU,2.788,1,0
G2018005650,U02,2021,SOC,3.125,1,0
G2018005651,U03,2021,STEM,3.162,0,0
G2018005658,U04,2021,BUS,3.007,0,1
G2018005677,U05,2021,SOC,2.586,0,0
G2018005682,U02,2021,EDU,2.812,0,0
G2018005685,U02,2021,BUS,2.962,1,0
G2018005688,U08,2021,HLT,3.061,1,1
G2018005690,U08,2021,SOC,2.847,0,0
G2018005701,U04,2021,SOC,3.608,0,0
G2018005705,U08,2021,SOC,3.182,0,0
G2018005708,U03,2021,BUS,3.565,0,1
G2018005711,U02,2021,SOC,2.824,0,0
G2018005712,U05,2021,STEM,2.76,0,0
G2018005714,U07,2021,BUS,3.069,0,0
G2018005715,U05,2021,SOC,2.59,0,0
G2018005730,U02,2021,STEM,2.811,0,1
G2018005735,U04,2021,BUS,2.443,0,0
G2018005737,U03,2021,SOC,3.26,0,0
G2018005745,U03,2021,HLT,1.959,0,0
G2018005746,U08,2021,SOC,2.817,0,0
G2018005756,U04,2021,EDU,2.872,0,0
G2018005757,U04,2021,BUS,3.016,0,0
G2018005760,U01,2021,SOC,3.299,0,0
G2018005765,U07,2021,STEM,2.164,0,0
G2018005768,U03,2021,HLT,3.409,0,0
G2018005772,U02,2021,BUS,3.143,0,1
G2018005773,U03,2021,EDU,3.227,0,0
G2018005783,U07,2021,BUS,2.877,0,0
G2018005791,U05,2021,SOC,2.781,0,0
G2018005794,U01,2021,STEM,2.621,1,1
G2018005801,U06,2021,STEM,2.604,0,0
G2018005805,U03,2021,HLT,2.911,0,1
G2018005827,U02,2021,STEM,2.907,0,0
G2018005828,U08,2021,EDU,2.305,0,1
G2018005832,U02,2021,SOC,3.09,0,0
G2018005835,U05,2021,STEM,3.411,0,0
G2018005843,U06,2021,STEM,2.442,0,0
G2018005852,U04,2021,SOC,2.478,0,0
G2018005861,U03,2021,BUS,3.07,1,0
G2018005869,U05,2021,STEM,2.734,0,1
G2018005885,U03,2021,HLT,3.815,0,1
G2018005887,U05,2021,BUS,2.663,1,0
G2018005891,U02,2021,HUM,3.067,0,0
G2018005895,U01,2021,BUS,2.166,0,0
G2018005898,U05,2021,HUM,2.797,0,0
G2018005903,U02,2021,STEM,3.359,0,1
G2018005912,U03,2021,SOC,4.0,1,1
G2018005914,U01,2021,SOC,3.122,1,0
G2018005917,U03,2021,HUM,3.266,0,0
G2018005925,U02,2021,EDU,2.875,1,0
G2018005929,U02,2021,BUS,2.663,0,0
G2018005935,U03,2021,HLT,3.279,0,0
G2018005942,U06,2021,STEM,3.108,0,1
G2018005945,U03,2021,HUM,3.015,1,0
G2018005949,U04,2021,SOC,3.163,0,0
G2018005952,U07,2021,HUM,3.386,0,0
G2018005955,U04,2021,BUS,2.88,1,0
G2018005960,U02,2021,STEM,2.333,0,0
G2018005964,U06,2021,HLT,4.0,0,0
G2018005968,U02,2021,BUS,3.145,0,0
G2018005971,U01,2021,SOC,3.492,0,1
G2018005972,U01,2021,SOC,3.503,1,0
G2018005973,U03,2021,SOC,3.268,0,0
G2018005983,U04,2021,SOC,3.217,0,0
G2018005984,U06,2021,STEM,3.426,0,0
G2018005987,U08,2021,HLT,3.244,0,0
G2018005990,U06,2021,BUS,3.247,0,0
G2018006007,U05,2021,BUS,2.058,0,0
G2018006010,U06,2021,HLT,2.89,1,0
G2018006011,U04,2021,HLT,1.755,1,0
G2018006022,U05,2021,HLT,3.262,1,0
G2018006025,U04,2021,HUM,3.21,1,0
G2018006027,U01,2021,STEM,3.677,0,1
G2018006028,U03,2021,EDU,3.136,0,0
G2018006031,U03,2021,BUS,3.045,0,1
G2018006038,U03,2021,EDU,2.399,0,0
G2018006040,U03,2021,HUM,3.269,0,0
G2018006043,U07,2021,SOC,2.645,0,0
G2018006048,U02,2021,BUS,2.791,1,0
G2018006058,U05,2021,STEM,3.227,0,0
G2018006059,U05,2021,SOC,2.768,1,0
G2018006064,U03,2021,STEM,2.985,0,0
G2018006072,U03,2021,HLT,4.0,0,0
G2018006073,U06,2021,STEM,2.852,0,1
G2018006074,U06,2021,STEM,2.723,0,0
G2018006078,U07,2021,BUS,2.618,0,0
G2018006081,U02,2021,HUM,2.545,0,1
G2018006082,U07,2021,STEM,3.387,0,0
G2018006088,U03,2021,BUS,3.493,0,1
G2018006093,U05,2021,EDU,2.448,1,0
G2018006104,U05,2021,HUM,3.347,0,1
G2018006105,U03,2021,HLT,2.493,0,0
G2018006107,U08,2021,STEM,3.63,1,0
G2018006108,U02,2021,SOC,3.254,0,0
G2018006113,U02,2021,HLT,3.186,0,0
G2018006117,U07,2021,SOC,2.463,0,0
G2018006129,U07,2021,HLT,3.011,1,0
G2018006140,U05,2021,HLT,3.703,1,0
G2018006144,U06,2021,STEM,2.708,1,0
G2018006153,U07,2021,STEM,3.305,0,0
G2018006154,U08,2021,BUS,3.022,0,0
G2018006159,U03,2021,STEM,2.648,0,1
G2018006168,U04,2021,EDU,3.403,0,0
G2018006178,U03,2021,HLT,2.69,0,0
G2018006183,U03,2021,HLT,3.455,0,0
G2018006185,U02,2021,BUS,3.138,1,0
G2018006186,U02,2021,SOC,3.243,0,0
G2018006193,U08,2021,EDU,2.612,0,0
G2018006195,U04,2021,BUS,3.764,0,0
G2018006196,U04,2021,EDU,2.705,0,1
G2018006198,U06,2021,SOC,2.823,0,0
G2018006200,U03,2021,SOC,3.897,0,0
G2018006202,U02,2021,HUM,3.52,1,0
G2018006211,U08,2021,EDU,2.804,0,0
G2018006213,U05,2021,BUS,2.534,1,0
G2018006217,U06,2021,STEM,2.689,1,0
G2018006218,U01,2021,EDU,3.271,0,1
G2018006221,U07,2021,EDU,3.176,0,1
G2018006224,U08,2021,HUM,3.615,1,0
G2018006233,U07,2021,STEM,3.073,0,1
G2018006246,U07,2021,SOC,3.225,1,0
G2018006252,U01,2021,BUS,2.921,1,0
G2018006256,U01,2021,SOC,2.898,0,0
G2018006257,U04,2021,SOC,3.146,0,0
G2018006261,U03,2021,HLT,3.369,0,0
G2018006262,U05,2021,STEM,3.782,0,0
G2018006265,U01,2021,STEM,2.542,1,0
G2018006266,U03,2021,SOC,3.427,0,1
G2018006267,U07,2021,HLT,3.053,0,0
G2018006272,U08,2021,SOC,3.802,0,1
G2018006275,U05,2021,EDU,3.013,0,0
G2018006276,U01,2021,SOC,3.254,0,0
G2018006280,U02,2021,HUM,2.304,0,0
G2018006292,U08,2021,SOC,2.568,1,0
G2018006296,U08,2021,BUS,2.832,1,0
G2018006309,U02,2021,STEM,3.13,1,0
G2018006317,U02,2021,BUS,3.06,1,0
G2018006322,U08,2021,BUS,3.34,0,0
G2018006325,U05,2021,STEM,3.382,1,0
G2018006326,U07,2021,HLT,3.495,0,0
G2018006329,U04,2021,STEM,2.58,1,1
G2018006331,U05,2021,SOC,2.533,0,0
G2018006332,U04,2021,STEM,2.48,0,0
G2018006338,U08,2021,HUM,3.625,0,0
G2018006343,U07,2021,STEM,3.252,1,0
G2018006344,U05,2021,HLT,3.175,1,0
G2018006346,U01,2021,STEM,3.625,0,0
G2018006349,U01,2021,HLT,3.204,1,1
G2018006350,U05,2021,BUS,3.334,0,0
G2018006353,U08,2021,SOC,3.169,0,1
G2018006354,U02,2021,STEM,2.586,0,1
G2018006359,U08,2021,HUM,3.118,0,0
G2018006364,U05,2021,SOC,3.572,0,0
G2018006367,U02,2021,HLT,2.609,0,1
G2018006368,U04,2021,EDU,3.306,0,0
G2018006376,U02,2021,BUS,2.903,1,0
G2018006384,U06,2021,BUS,3.35,0,0
G2018006386,U07,2021,STEM,3.146,1,0
G2018006391,U01,2021,STEM,3.371,0,0
G2018006397,U05,2021,STEM,2.454,0,0
G2018006400,U02,2021,BUS,3.014,0,0
G2018006404,U05,2021,EDU,3.274,0,1
G2018006405,U01,2021,EDU,3.899,0,1
G2018006410,U08,2021,SOC,2.423,0,0
G2018006411,U06,2021,BUS,2.473,0,0
G2018006420,U07,2021,HLT,3.33,1,0
G2018006423,U06,2021,HLT,3.875,0,0
G2018006432,U05,2021,EDU,3.324,0,0
G2018006437,U06,2021,STEM,3.316,1,0
G2018006454,U01,2021,SOC,2.721,0,0
G2018006466,U01,2021,BUS,4.0,1,0
G2018006469,U08,2021,SOC,3.21,0,0
G2018006473,U03,2021,SOC,3.448,0,0
G2018006477,U01,2021,STEM,3.192,0,1
G2018006482,U04,2021,BUS,2.109,1,0
G2018006486,U01,2021,STEM,3.063,0,0
G2018006490,U06,2021,BUS,2.131,1,0
G2018006496,U04,2021,STEM,3.3,0,0
G2018006497,U02,2021,HLT,3.35,0,1
G2018006499,U06,2021,SOC,2.881,1,1
G2018006502,U04,2021,STEM,2.17,1,0
G2018006509,U05,2021,STEM,3.4,0,1
G2018006526,U05,2021,BUS,3.242,1,0
G2018006534,U01,2021,SOC,3.044,0,0
G2018006536,U03,2021,BUS,3.583,0,1
G2018006550,U03,2021,STEM,2.87,0,0
G2018006552,U06,2021,STEM,3.4,0,1
G2018006554,U08,2021,SOC,2.591,0,0
G2018006560,U04,2021,BUS,2.589,1,0
G2018006561,U05,2021,BUS,2.929,0,1
G2018006562,U01,2021,BUS,2.55,1,0
G2018006566,U03,2021,STEM,2.986,1,1
G2018006568,U07,2021,STEM,2.985,0,0
G2018006569,U02,2021,STEM,3.54,1,1
G2018006573,U04,2021,SOC,3.907,0,1
G2018006578,U02,2021,SOC,2.286,0,1
G2018006581,U03,2021,BUS,3.149,0,1
G2018006589,U06,2021,BUS,2.946,0,1
G2018006594,U01,2021,STEM,3.034,1,1
G2018006600,U06,2021,SOC,3.085,1,0
G2018006602,U08,2021,BUS,2.415,0,0
G2018006610,U06,2021,SOC,2.465,0,0
G2018006614,U03,2021,HLT,2.709,0,0
G2018006615,U03,2021,BUS,3.563,1,0
G2018006621,U07,2021,STEM,4.0,0,0
G2018006627,U05,2021,BUS,2.786,0,0
G2018006629,U03,2021,BUS,3.377,0,0
G2018006634,U01,2021,STEM,2.935,1,0
G2018006636,U05,2021,HLT,2.299,1,0
G2018006641,U01,2021,SOC,3.461,1,0
G2018006645,U06,2021,HUM,3.666,0,0
G2018006656,U03,2021,SOC,2.704,0,0
G2018006661,U05,2021,SOC,3.199,0,0
G2018006664,U02,2021,STEM,2.948,0,0
G2018006668,U04,2021,STEM,3.527,0,1
G2018006671,U08,2021,STEM,3.476,0,0
G2018006672,U07,2021,SOC,3.125,0,0
G2018006687,U03,2021,HLT,3.345,0,0
G2018006689,U05,2021,STEM,3.268,0,0
G2018006690,U01,2021,STEM,2.985,0,1
G2018006691,U08,2021,BUS,2.649,0,1
G2018006695,U05,2021,STEM,2.909,0,0
G2018006701,U05,2021,STEM,4.0,1,1
G2018006704,U05,2021,STEM,2.471,1,0
G2018006707,U08,2021,EDU,3.318,0,1
G2018006711,U07,2021,SOC,2.766,1,0
G2018006713,U04,2021,SOC,2.718,0,0
G2018006714,U04,2021,STEM,3.332,0,0
G2018006717,U01,2021,BUS,2.812,0,0
G2018006723,U04,2021,HUM,3.45,0,0
G2018006727,U03,2021,STEM,3.394,0,1
G2018006728,U05,2021,STEM,2.85,1,0
G2018006729,U04,2021,BUS,3.141,1,0
G2018006735,U07,2021,EDU,2.555,1,1
G2018006736,U05,2021,HUM,2.572,0,0
G2018006743,U01,2021,HLT,2.354,1,0
G2018006754,U03,2021,STEM,2.946,1,1
G2018006756,U07,2021,HUM,3.581,0,1
G2018006760,U06,2021,EDU,3.046,0,1
G2018006768,U07,2021,HLT,3.859,1,0
G2018006769,U04,2021,SOC,2.77,0,0
G2018006775,U06,2021,SOC,2.918,1,0
G2018006786,U03,2021,HLT,2.817,1,0
G2018006789,U03,2021,STEM,3.33,0,1
G2018006791,U01,2021,SOC,2.835,0,0
G2018006807,U08,2021,BUS,2.374,1,0
G2018006812,U04,2021,STEM,3.063,0,0
G2018006814,U05,2021,STEM,1.999,1,1
G2018006833,U01,2021,STEM,2.751,0,0
G2018006836,U08,2021,SOC,2.971,0,0
G2018006837,U01,2021,STEM,3.698,0,0
G2018006838,U03,2021,SOC,2.55,0,0
G2018006844,U01,2021,STEM,2.916,0,0
G2018006852,U01,2021,STEM,2.562,0,0
G2018006853,U06,2021,STEM,2.711,0,0
G2018006856,U01,2021,STEM,2.602,0,0
G2018006869,U04,2021,HUM,2.666,1,0
G2018006870,U08,2021,STEM,2.865,0,0
G2018006873,U03,2021,BUS,2.877,0,0
G2018006885,U05,2021,HUM,3.226,1,0
G2018006886,U03,2021,HUM,2.792,0,0
G2018006891,U08,2021,BUS,3.107,1,0
G2018006893,U01,2021,SOC,3.731,1,0
G2018006903,U03,2021,BUS,3.592,0,1
G2018006905,U03,2021,STEM,2.727,1,0
G2018006915,U02,2021,BUS,2.291,0,0
G2018006925,U08,2021,HUM,2.896,0,0
G2018006929,U07,2021,EDU,3.451,0,0
G2018006934,U05,2021,BUS,3.284,0,1
G2018006935,U04,2021,HUM,2.675,0,0
G2018006939,U08,2021,HLT,2.956,0,0
G2018006945,U01,2021,SOC,3.764,0,0
G2018006947,U04,2021,BUS,3.698,0,0
G2018006951,U07,2021,HUM,3.225,0,0
G2018006954,U07,2021,STEM,3.981,0,0
G2018006969,U04,2021,SOC,2.69,1,1
G2018006973,U05,2021,HUM,2.482,1,0
G2018006976,U01,2021,BUS,2.837,1,0
G2018006984,U05,2021,STEM,2.896,0,0
G2018006994,U05,2021,STEM,3.995,0,0
G2018006997,U05,2021,STEM,3.81,1,0
G2018007008,U01,2021,STEM,3.187,0,0
G2018007018,U08,2021,STEM,2.969,0,0
G2018007026,U01,2021,BUS,3.537,0,1
G2018007027,U02,2021,BUS,2.864,0,1
G2018007031,U07,2021,STEM,3.342,0,0
G2018007035,U05,2021,SOC,2.328,1,0
G2018007039,U07,2021,HUM,2.812,1,0
G2018007042,U08,2021,HUM,2.072,0,0
G2018007045,U06,2021,SOC,3.904,0,0
G2018007052,U04,2021,BUS,2.423,0,0
G2018007061,U04,2021,STEM,3.931,1,0
G2018007079,U05,2021,BUS,2.501,0,1
G2018007081,U04,2021,SOC,2.827,1,0
G2018007091,U01,2021,STEM,2.847,1,0
G2018007092,U08,2021,HLT,2.184,1,0
G2018007093,U06,2021,SOC,2.367,0,0
G2018007097,U04,2021,EDU,2.581,1,0
G2018007109,U08,2021,STEM,2.733,0,0
G2018007112,U03,2021,HUM,3.147,0,0
G2018007113,U01,2021,SOC,2.942,0,0
G2018007114,U08,2021,STEM,2.962,0,0
G2018007124,U01,2021,EDU,3.523,0,0
G2018007132,U04,2021,STEM,3.171,0,0
G2018007134,U02,2021,SOC,3.047,0,0
G2018007135,U08,2021,SOC,2.605,0,0
G2018007144,U07,2021,SOC,2.433,0,1
G2018007151,U02,2021,BUS,3.96,0,0
G2018007157,U07,2021,SOC,3.184,1,0
G2018007168,U07,2021,BUS,3.209,0,0
G2018007174,U05,2021,BUS,3.667,1,1
G2018007175,U04,2021,BUS,2.716,0,0
G2018007178,U06,2021,STEM,2.955,0,1
G2018007190,U05,2021,SOC,2.513,0,0
G2018007191,U02,2021,STEM,3.483,0,0
G2018007197,U07,2021,BUS,3.032,1,0
G2018007204,U05,2021,STEM,3.004,1,0
G2018007205,U02,2021,BUS,2.677,0,1
G2018007212,U02,2021,SOC,2.817,0,0
G2018007215,U01,2021,STEM,2.896,1,1
G2018007216,U01,2021,SOC,4.0,0,0
G2018007224,U01,2021,SOC,2.815,0,1
G2018007238,U04,2021,BUS,3.149,0,0
G2018007240,U06,2021,HUM,3.006,0,0
G2018007247,U05,2021,STEM,2.708,0,0
G2018007254,U05,2021,EDU,2.892,1,0
G2018007258,U05,2021,HUM,2.972,1,1
G2018007263,U05,2021,SOC,3.549,0,0
G2018007265,U04,2021,EDU,2.39,0,0
G2018007269,U08,2021,BUS,3.087,1,0
G2018007271,U08,2021,HLT,3.017,0,0
G2018007274,U08,2021,SOC,3.046,1,1
G2018007278,U07,2021,HUM,3.317,0,0
G2018007282,U08,2021,BUS,3.288,0,0
G2018007285,U05,2021,SOC,2.454,0,0
G2018007291,U08,2021,EDU,2.717,0,0
G2018007300,U08,2021,STEM,3.605,0,0
G2018007303,U06,2021,HLT,3.131,0,0
G2018007306,U06,2021,STEM,3.613,0,0
G2018007324,U07,2021,SOC,3.138,0,1
G2018007331,U02,2021,BUS,2.347,0,0
G2018007333,U02,2021,BUS,3.341,1,0
G2018007344,U07,2021,STEM,3.152,1,0
G2018007350,U07,2021,HLT,3.006,1,1
G2018007351,U02,2021,STEM,2.737,0,0
G2018007356,U05,2021,SOC,3.64,1,0
G2018007369,U08,2021,EDU,2.611,0,0
G2018007392,U07,2021,BUS,2.788,0,0
G2018007396,U02,2021,STEM,2.883,0,0
G2018007399,U01,2021,HUM,3.05,1,0
G2018007400,U01,2021,STEM,3.126,0,1
G2018007403,U03,2021,BUS,3.982,1,0
G2018007405,U01,2021,EDU,2.937,1,0
G2018007415,U02,2021,HUM,2.939,0,1
G2018007418,U07,2021,BUS,3.572,0,1
G2018007420,U05,2021,HUM,3.039,1,0
G2018007430,U08,2021,STEM,2.685,0,0
G2018007432,U03,2021,STEM,3.195,0,1
G2018007434,U03,2021,EDU,3.322,0,0
G2018007436,U02,2021,SOC,2.976,0,0
G2018007441,U03,2021,SOC,3.226,1,0
G2018007443,U08,2021,BUS,2.346,1,0
G2018007457,U07,2021,SOC,3.565,1,1
G2018007462,U05,2021,STEM,2.565,0,0
G2018007464,U07,2021,SOC,2.565,1,0
G2018007470,U03,2021,STEM,3.047,0,0
G2018007481,U06,2021,EDU,2.975,0,0
G2018007485,U04,2021,STEM,2.982,0,1
G2018007492,U08,2021,BUS,3.19,0,0
G2018007494,U08,2021,HLT,3.443,0,0
G2018007497,U05,2021,EDU,3.737,1,1
G2018007498,U01,2021,HLT,2.786,0,0
G2018007501,U04,2021,SOC,2.577,0,0
G2018007502,U01,2021,STEM,3.005,1,0
G2018007509,U05,2021,STEM,3.105,0,0
G2018007510,U01,2021,STEM,2.659,0,0
G2018007512,U02,2021,BUS,3.307,0,0
G2018007515,U08,2021,HUM,2.714,0,0
G2018007525,U08,2021,SOC,2.918,0,1
G2018007534,U05,2021,STEM,3.314,0,0
G2018007542,U05,2021,BUS,2.417,0,0
G2018007550,U05,2021,HUM,3.861,0,0
G2018007563,U05,2021,BUS,3.159,0,0
G2018007565,U06,2021,SOC,2.335,1,1
G2018007567,U03,2021,EDU,3.33,1,0
G2018007598,U04,2021,HUM,2.637,0,0
G2018007601,U03,2021,STEM,2.401,0,1
G2018007604,U06,2021,SOC,2.558,0,0
G2018007606,U06,2021,HLT,3.11,0,0
G2018007613,U01,2021,STEM,3.288,0,0
G2018007614,U03,2021,STEM,3.371,1,0
G2018007616,U04,2021,STEM,2.617,0,0
G2018007618,U08,2021,STEM,3.072,0,0
G2018007634,U01,2021,HLT,3.11,0,0
G2018007638,U02,2021,BUS,3.392,0,0
G2018007644,U08,2021,SOC,3.283,0,0
G2018007645,U03,2021,SOC,3.794,0,0
G2018007647,U08,2021,BUS,3.074,0,0
G2018007648,U01,2021,BUS,2.859,0,0
G2018007657,U04,2021,STEM,2.686,0,0
G2018007663,U05,2021,HUM,2.787,0,1
G2018007664,U01,2021,STEM,3.414,1,0
G2018007669,U01,2021,HLT,3.023,1,1
G2018007675,U02,2021,STEM,2.679,0,0
G2018007679,U05,2021,HLT,2.995,1,0
G2018007684,U05,2021,STEM,3.058,0,0
G2018007685,U03,2021,EDU,3.212,0,0
G2018007699,U07,2021,STEM,2.583,0,1
G2018007702,U03,2021,STEM,3.345,0,1
G2018007704,U04,2021,STEM,3.408,1,0
G2018007712,U01,2021,SOC,3.37,0,1
G2018007713,U08,2021,HLT,3.618,1,0
G2018007725,U03,2021,SOC,3.996,1,0
G2018007726,U04,2021,HLT,2.441,0,0
G2018007732,U05,2021,SOC,3.565,0,1
G2018007733,U08,2021,BUS,3.233,0,0
G2018007735,U02,2021,BUS,2.821,0,0
G2018007740,U06,2021,HLT,3.096,1,0
G2018007741,U06,2021,STEM,3.673,1,0
G2018007745,U02,2021,HLT,2.653,0,0
G2018007751,U04,2021,STEM,2.936,0,0
G2018007752,U05,2021,EDU,2.609,0,0
G2018007761,U03,2021,SOC,2.45,0,0
G2018007762,U02,2021,BUS,2.713,0,0
G2018007764,U02,2021,BUS,3.612,0,0
G2018007768,U03,2021,BUS,2.93,1,0
G2018007779,U03,2021,BUS,3.27,0,0
G2018007780,U07,2021,HLT,2.977,0,1
G2018007781,U08,2021,HUM,2.868,0,0
G2018007782,U05,2021,HLT,2.961,1,0
G2018007786,U04,2021,BUS,3.116,0,0
G2018007793,U03,2021,STEM,2.871,0,0
G2018007799,U07,2021,STEM,3.881,0,0
G2018007810,U03,2021,STEM,3.14,0,0
G2018007811,U07,2021,STEM,2.603,0,0
G2018007816,U01,2021,SOC,2.883,0,0
G2018007822,U06,2021,BUS,2.456,0,0
G2018007827,U08,2021,STEM,3.248,0,0
G2018007830,U01,2021,HUM,3.265,1,0
G2018007834,U03,2021,STEM,2.781,1,0
G2018007837,U04,2021,HUM,2.682,0,0
G2018007843,U02,2021,STEM,3.239,0,0
G2018007845,U02,2021,BUS,2.745,0,0
G2018007847,U07,2021,BUS,2.454,0,0
G2018007849,U07,2021,HLT,2.897,0,1
G2018007850,U01,2021,STEM,2.531,0,0
G2018007862,U04,2021,HLT,3.232,0,0
G2018007866,U04,2021,EDU,2.57,0,0
G2018007870,U02,2021,BUS,2.78,0,1
G2018007871,U07,2021,HUM,3.591,1,0
G2018007872,U06,2021,SOC,2.798,1,0
G2018007873,U03,2021,HUM,2.979,0,0
G2018007879,U08,2021,BUS,3.498,0,0
G2018007883,U05,2021,SOC,2.428,0,0
G2018007887,U02,2021,BUS,3.713,1,0
G2018007896,U05,2021,STEM,2.916,0,0
G2018007899,U08,2021,HUM,2.842,0,0
G2018007902,U07,2021,BUS,3.617,1,0
G2018007905,U03,2021,STEM,3.514,0,0
G2018007910,U03,2021,HLT,3.498,0,1
G2018007918,U07,2021,EDU,2.962,0,0
G2018007926,U05,2021,BUS,3.104,0,0
G2018007927,U03,2021,BUS,3.04,0,0
G2018007933,U05,2021,HLT,2.918,1,1
G2018007937,U07,2021,HLT,3.007,1,0
G2018007947,U04,2021,STEM,3.305,0,0
G2018007949,U04,2021,STEM,3.323,1,1
G2018007954,U08,2021,HLT,2.663,0,0
G2018007966,U02,2021,HUM,3.646,0,0
G2018007976,U05,2021,STEM,3.153,0,0
G2018007978,U05,2021,STEM,3.753,0,0
G2018007981,U06,2021,STEM,3.249,0,0
G2018007983,U04,2021,HUM,3.086,0,0
G2018007986,U08,2021,BUS,3.444,1,0
G2018007987,U05,2021,SOC,2.817,0,0
G2018007988,U02,2021,STEM,3.581,1,0
G2018007992,U05,2021,SOC,2.872,0,0
G2018008002,U08,2021,BUS,3.162,0,0
G2018008007,U08,2021,STEM,2.228,0,1
G2018008021,U08,2021,SOC,2.854,0,0
G2018008028,U04,2021,EDU,3.242,1,0
G2018008033,U04,2021,BUS,2.766,0,0
G2018008064,U04,2021,STEM,2.885,0,0
G2018008065,U06,2021,HLT,2.601,1,1
G2018008068,U01,2021,STEM,2.644,0,0
G2018008072,U06,2021,HLT,2.923,0,0
G2018008077,U04,2021,BUS,3.677,0,0
G2018008079,U06,2021,BUS,3.384,0,0
G2018008086,U05,2021,BUS,3.163,0,1
G2018008090,U02,2021,SOC,3.566,0,0
G2018008093,U01,2021,SOC,3.566,0,0
G2018008101,U01,2021,HLT,3.209,0,0
G2018008104,U03,2021,EDU,3.774,0,0
G2018008113,U06,2021,HUM,3.069,0,0
G2018008115,U06,2021,BUS,2.851,1,0
G2018008121,U03,2021,STEM,3.203,0,0
G2018008122,U06,2021,BUS,2.506,1,0
G2018008125,U02,2021,HUM,3.015,1,0
G2018008128,U07,2021,STEM,3.027,1,0
G2018008133,U07,2021,STEM,3.295,1,0
G2018008141,U08,2021,BUS,2.829,0,0
G2018008142,U05,2021,BUS,3.432,0,0
G2018008144,U03,2021,SOC,3.189,0,0
G2018008148,U03,2021,HLT,4.0,0,0
G2018008151,U05,2021,BUS,3.296,1,0
G2018008167,U03,2021,HLT,3.193,0,0
G2018008176,U05,2021,BUS,3.094,1,0
G2018008179,U02,2021,EDU,3.894,0,0
G2018008188,U05,2021,SOC,3.727,0,0
G2018008194,U05,2021,EDU,3.307,0,0
G2018008197,U07,2021,STEM,2.356,0,1
G2018008199,U01,2021,SOC,2.909,0,0
G2018008200,U03,2021,STEM,2.893,0,0
G2018008202,U07,2021,STEM,2.93,0,1
G2018008203,U05,2021,EDU,3.433,0,0
G2018008205,U02,2021,STEM,3.355,0,0
G2018008209,U02,2021,BUS,3.838,0,0
G2018008217,U01,2021,BUS,2.238,0,1
G2018008218,U08,2021,HLT,2.681,0,0
G2018008228,U03,2021,HLT,3.32,0,0
G2018008229,U08,2021,HLT,2.819,1,0
G2018008230,U07,2021,BUS,3.549,0,0
G2018008232,U04,2021,SOC,3.005,1,0
G2018008236,U07,2021,SOC,2.638,1,0
G2018008239,U06,2021,BUS,3.207,0,0
G2018008246,U01,2021,HUM,3.312,0,1
G2018008249,U07,2021,BUS,2.877,1,0
G2018008252,U07,2021,HLT,2.898,0,0
G2018008254,U01,2021,BUS,3.088,1,0
G2018008255,U07,2021,SOC,3.003,0,0
G2018008263,U05,2021,BUS,2.978,1,0
