student_id,cohort,term,enrollment_status,credits_enrolled
S201502090,2015,SU2016,part_time,6
S201502100,2015,SU2016,part_time,3
S201502103,2015,SU2016,part_time,9
S201502105,2015,SU2016,part_time,6
S201502109,2015,SU2016,part_time,6
S201502111,2015,SU2016,part_time,6
S201502117,2015,SU2016,part_time,6
S201502120,2015,SU2016,part_time,6
S201502130,2015,SU2016,part_time,9
S201502131,2015,SU2016,part_time,9
S201502137,2015,SU2016,part_time,6
S201502139,2015,SU2016,part_time,3
S201502146,2015,SU2016,part_time,6
S201502151,2015,SU2016,part_time,3
S201502152,2015,SU2016,part_time,9
S201502158,2015,SU2016,part_time,3
S201502161,2015,SU2016,part_time,6
S201502163,2015,SU2016,part_time,3
S201502168,2015,SU2016,part_time,3
S201502169,2015,SU2016,part_time,3
S201502170,2015,SU2016,part_time,6
S201502179,2015,SU2016,part_time,9
S201502182,2015,SU2016,part_time,9
S201502184,2015,SU2016,part_time,3
S201502185,2015,SU2016,part_time,6
S201502186,2015,SU2016,part_time,3
S201502193,2015,SU2016,part_time,3
S201502202,2015,SU2016,part_time,9
S201502203,2015,SU2016,part_time,6
S201502205,2015,SU2016,part_time,3
S201502218,2015,SU2016,part_time,9
S201502222,2015,SU2016,part_time,6
S201502224,2015,SU2016,part_time,6
S201502243,2015,SU2016,part_time,6
S201502247,2015,SU2016,part_time,3
S201502248,2015,SU2016,part_time,6
S201502249,2015,SU2016,part_time,3
S201502250,2015,SU2016,part_time,3
S201502251,2015,SU2016,part_time,9
S201502256,2015,SU2016,part_time,9
S201502261,2015,SU2016,part_time,3
S201502262,2015,SU2016,part_time,3
S201502267,2015,SU2016,part_time,6
S201502279,2015,SU2016,part_time,3
S201502280,2015,SU2016,part_time,6
S201502281,2015,SU2016,part_time,3
S201502282,2015,SU2016,part_time,9
S201502285,2015,SU2016,part_time,3
S201502298,2015,SU2016,part_time,6
S201502306,2015,SU2016,part_time,6
S201502312,2015,SU2016,part_time,6
S201502325,2015,SU2016,part_time,3
S201502340,2015,SU2016,part_time,6
S201502341,2015,SU2016,part_time,6
S201502345,2015,SU2016,part_time,6
S201502369,2015,SU2016,part_time,3
S201502372,2015,SU2016,part_time,6
S201502378,2015,SU2016,part_time,9
S201502382,2015,SU2016,part_time,6
S201502384,2015,SU2016,part_time,6
S201502385,2015,SU2016,part_time,3
S201502387,2015,SU2016,part_time,6
S201502388,2015,SU2016,part_time,3
S201502392,2015,SU2016,part_time,6
S201502397,2015,SU2016,part_time,6
S201502399,2015,SU2016,part_time,3
S201502406,2015,SU2016,part_time,9
S201502412,2015,SU2016,part_time,6
S201502418,2015,SU2016,part_time,3
S201502431,2015,SU2016,part_time,3
S201502433,2015,SU2016,part_time,6
S201502441,2015,SU2016,part_time,6
S201502444,2015,SU2016,part_time,3
S201502446,2015,SU2016,part_time,6
S201502453,2015,SU2016,part_time,6
S201502458,2015,SU2016,part_time,6
S201502476,2015,SU2016,part_time,6
S201502480,2015,SU2016,part_time,6
S201502482,2015,SU2016,part_time,6
S201502492,2015,SU2016,part_time,6
S201502496,2015,SU2016,part_time,6
S201502519,2015,SU2016,part_time,3
S201502526,2015,SU2016,part_time,6
S201502532,2015,SU2016,part_time,6
S201502534,2015,SU2016,part_time,3
S201502538,2015,SU2016,part_time,3
S201502539,2015,SU2016,part_time,6
S201502552,2015,SU2016,part_time,6
S201502564,2015,SU2016,part_time,6
S201502568,2015,SU2016,part_time,3
S201502574,2015,SU2016,part_time,9
S201502578,2015,SU2016,part_time,3
S201502579,2015,SU2016,part_time,9
S201502580,2015,SU2016,part_time,3
S201502590,2015,SU2016,part_time,3
S201502596,2015,SU2016,part_time,9
S201502598,2015,SU2016,part_time,6
S201502605,2015,SU2016,part_time,3
S201502607,2015,SU2016,part_time,3
S201502618,2015,SU2016,part_time,3
S201502624,2015,SU2016,part_time,3
S201502628,2015,SU2016,part_time,3
S201502632,2015,SU2016,part_time,3
S201502637,2015,SU2016,part_time,6
S201502640,2015,SU2016,part_time,3
S201502644,2015,SU2016,part_time,3
S201502654,2015,SU2016,part_time,6
S201502658,2015,SU2016,part_time,9
S201502671,2015,SU2016,part_time,6
S201502680,2015,SU2016,part_time,6
S201502681,2015,SU2016,part_time,9
S201502688,2015,SU2016,part_time,3
S201502694,2015,SU2016,part_time,6
S201502696,2015,SU2016,part_time,3
S201502710,2015,SU2016,part_time,6
S201502717,2015,SU2016,part_time,3
S201502718,2015,SU2016,part_time,6
S201502724,2015,SU2016,part_time,6
S201502739,2015,SU2016,part_time,3
S201502745,2015,SU2016,part_time,6
S201502746,2015,SU2016,part_time,3
S201502762,2015,SU2016,part_time,3
S201502763,2015,SU2016,part_time,6
S201502765,2015,SU2016,part_time,3
S201502766,2015,SU2016,part_time,3
S201502767,2015,SU2016,part_time,6
S201502777,2015,SU2016,part_time,6
S201502783,2015,SU2016,part_time,9
S201502789,2015,SU2016,part_time,6
S201502792,2015,SU2016,part_time,9
S201502798,2015,SU2016,part_time,6
S201502809,2015,SU2016,part_time,3
S201502823,2015,SU2016,part_time,3
S201502826,2015,SU2016,part_time,6
S201502830,2015,SU2016,part_time,6
S201502837,2015,SU2016,part_time,9
S201502840,2015,SU2016,part_time,3
S201502841,2015,SU2016,part_time,3
S201502852,2015,SU2016,part_time,3
S201502871,2015,SU2016,part_time,3
S201502883,2015,SU2016,part_time,6
S201502888,2015,SU2016,part_time,3
S201502892,2015,SU2016,part_time,3
S201502896,2015,SU2016,part_time,6
S201502904,2015,SU2016,part_time,3
S201502906,2015,SU2016,part_time,9
S201502907,2015,SU2016,part_time,9
S201502911,2015,SU2016,part_time,3
S201502922,2015,SU2016,part_time,6
S201502926,2015,SU2016,part_time,6
S201502946,2015,SU2016,part_time,6
S201502949,2015,SU2016,part_time,3
S201502951,2015,SU2016,part_time,3
S201502952,2015,SU2016,part_time,9
S201502968,2015,SU2016,part_time,6
S201502979,2015,SU2016,part_time,6
S201502984,2015,SU2016,part_time,6
S201502985,2015,SU2016,part_time,6
S201502986,2015,SU2016,part_time,3
S201503003,2015,SU2016,part_time,9
S201503009,2015,SU2016,part_time,3
S201503010,2015,SU2016,part_time,3
S201503012,2015,SU2016,part_time,3
S201503019,2015,SU2016,part_time,6
S201503020,2015,SU2016,part_time,6
S201503021,2015,SU2016,part_time,3
S201503026,2015,SU2016,part_time,3
S201503036,2015,SU2016,part_time,6
S201503047,2015,SU2016,part_time,3
S201503055,2015,SU2016,part_time,6
S201503069,2015,SU2016,part_time,9
S201503075,2015,SU2016,part_time,3
S201503078,2015,SU2016,part_time,9
S201503080,2015,SU2016,part_time,6
S201503083,2015,SU2016,part_time,3
S201503089,2015,SU2016,part_time,9
S201503090,2015,SU2016,part_time,9
S201503099,2015,SU2016,part_time,6
S201503104,2015,SU2016,part_time,3
S201503118,2015,SU2016,part_time,9
S201503121,2015,SU2016,part_time,6
S201503128,2015,SU2016,part_time,6
S201503132,2015,SU2016,part_time,6
S201503136,2015,SU2016,part_time,3
S201503142,2015,SU2016,part_time,9
S201503149,2015,SU2016,part_time,3
S201503151,2015,SU2016,part_time,9
S201503158,2015,SU2016,part_time,3
S201503162,2015,SU2016,part_time,3
S201503167,2015,SU2016,part_time,3
S201503177,2015,SU2016,part_time,6
S201503180,2015,SU2016,part_time,3
S201503181,2015,SU2016,part_time,6
S201503188,2015,SU2016,part_time,6
S201600001,2016,SU2017,part_time,3
S201600011,2016,SU2017,part_time,9
S201600015,2016,SU2017,part_time,3
S201600017,2016,SU2017,part_time,3
S201600019,2016,SU2017,part_time,6
S201600023,2016,SU2017,part_time,6
S201600036,2016,SU2017,part_time,6
S201600040,2016,SU2017,part_time,6
S201600041,2016,SU2017,part_time,3
S201600042,2016,SU2017,part_time,3
S201600054,2016,SU2017,part_time,3
S201600056,2016,SU2017,part_time,6
S201600060,2016,SU2017,part_time,6
S201600062,2016,SU2017,part_time,6
S201600075,2016,SU2017,part_time,3
S201600080,2016,SU2017,part_time,3
S201600081,2016,SU2017,part_time,6
S201600089,2016,SU2017,part_time,9
S201600100,2016,SU2017,part_time,9
S201600102,2016,SU2017,part_time,3
S201600104,2016,SU2017,part_time,6
S201600106,2016,SU2017,part_time,6
S201600110,2016,SU2017,part_time,9
S201600113,2016,SU2017,part_time,9
S201600116,2016,SU2017,part_time,6
S201600122,2016,SU2017,part_time,6
S201600134,2016,SU2017,part_time,3
S201600139,2016,SU2017,part_time,3
S201600152,2016,SU2017,part_time,3
S201600156,2016,SU2017,part_time,6
S201600157,2016,SU2017,part_time,6
S201600163,2016,SU2017,part_time,3
S201600170,2016,SU2017,part_time,9
S201600173,2016,SU2017,part_time,6
S201600176,2016,SU2017,part_time,6
S201600184,2016,SU2017,part_time,3
S201600191,2016,SU2017,part_time,6
S201600209,2016,SU2017,part_time,3
S201600211,2016,SU2017,part_time,3
S201600213,2016,SU2017,part_time,6
S201600214,2016,SU2017,part_time,3
S201600215,2016,SU2017,part_time,3
S201600218,2016,SU2017,part_time,9
S201600224,2016,SU2017,part_time,9
S201600225,2016,SU2017,part_time,6
S201600226,2016,SU2017,part_time,6
S201600231,2016,SU2017,part_time,6
S201600234,2016,SU2017,part_time,6
S201600235,2016,SU2017,part_time,3
S201600236,2016,SU2017,part_time,6
S201600250,2016,SU2017,part_time,3
S201600253,2016,SU2017,part_time,3
S201600257,2016,SU2017,part_time,6
S201600258,2016,SU2017,part_time,3
S201600265,2016,SU2017,part_time,9
S201600270,2016,SU2017,part_time,3
S201600271,2016,SU2017,part_time,6
S201600272,2016,SU2017,part_time,9
S201600278,2016,SU2017,part_time,6
S201600281,2016,SU2017,part_time,6
S201600293,2016,SU2017,part_time,3
S201600294,2016,SU2017,part_time,3
S201600303,2016,SU2017,part_time,3
S201600307,2016,SU2017,part_time,3
S201600311,2016,SU2017,part_time,3
S201600317,2016,SU2017,part_time,6
S201600320,2016,SU2017,part_time,3
S201600323,2016,SU2017,part_time,3
S201600325,2016,SU2017,part_time,3
S201600326,2016,SU2017,part_time,3
S201600333,2016,SU2017,part_time,3
S201600346,2016,SU2017,part_time,3
S201600350,2016,SU2017,part_time,9
S201600352,2016,SU2017,part_time,3
S201600354,2016,SU2017,part_time,6
S201600358,2016,SU2017,part_time,3
S201600361,2016,SU2017,part_time,3
S201600367,2016,SU2017,part_time,3
S201600374,2016,SU2017,part_time,3
S201600402,2016,SU2017,part_time,9
S201600408,2016,SU2017,part_time,9
S201600411,2016,SU2017,part_time,6
S201600415,2016,SU2017,part_time,3
S201600421,2016,SU2017,part_time,3
S201600422,2016,SU2017,part_time,3
S201600425,2016,SU2017,part_time,3
S201600431,2016,SU2017,part_time,3
S201600439,2016,SU2017,part_time,6
S201600441,2016,SU2017,part_time,6
S201600444,2016,SU2017,part_time,3
S201600447,2016,SU2017,part_time,6
S201600448,2016,SU2017,part_time,3
S201600449,2016,SU2017,part_time,6
S201600455,2016,SU2017,part_time,9
S201600461,2016,SU2017,part_time,6
S201600466,2016,SU2017,part_time,3
S201600469,2016,SU2017,part_time,3
S201600475,2016,SU2017,part_time,6
S201600485,2016,SU2017,part_time,9
S201600493,2016,SU2017,part_time,3
S201600509,2016,SU2017,part_time,6
S201600511,2016,SU2017,part_time,9
S201600520,2016,SU2017,part_time,3
S201600523,2016,SU2017,part_time,9
S201600530,2016,SU2017,part_time,3
S201600532,2016,SU2017,part_time,6
S201600536,2016,SU2017,part_time,3
S201600543,2016,SU2017,part_time,3
S201600545,2016,SU2017,part_time,6
S201600555,2016,SU2017,part_time,3
S201600557,2016,SU2017,part_time,6
S201600560,2016,SU2017,part_time,9
S201600571,2016,SU2017,part_time,6
S201600579,2016,SU2017,part_time,9
S201600582,2016,SU2017,part_time,3
S201600593,2016,SU2017,part_time,9
S201600599,2016,SU2017,part_time,6
S201600603,2016,SU2017,part_time,6
S201600605,2016,SU2017,part_time,6
S201600621,2016,SU2017,part_time,3
S201600625,2016,SU2017,part_time,9
S201600640,2016,SU2017,part_time,3
S201600646,2016,SU2017,part_time,6
S201600649,2016,SU2017,part_time,3
S201600655,2016,SU2017,part_time,6
S201600658,2016,SU2017,part_time,3
S201600659,2016,SU2017,part_time,6
S201600666,2016,SU2017,part_time,6
S201600667,2016,SU2017,part_time,3
S201600669,2016,SU2017,part_time,6
S201600675,2016,SU2017,part_time,6
S201600678,2016,SU2017,part_time,9
S201600681,2016,SU2017,part_time,6
S201600684,2016,SU2017,part_time,3
S201600691,2016,SU2017,part_time,3
S201600696,2016,SU2017,part_time,3
S201600700,2016,SU2017,part_time,9
S201600701,2016,SU2017,part_time,6
S201600706,2016,SU2017,part_time,3
S201600707,2016,SU2017,part_time,6
S201600723,2016,SU2017,part_time,3
S201600735,2016,SU2017,part_time,3
S201600737,2016,SU2017,part_time,3
S201600738,2016,SU2017,part_time,3
S201600744,2016,SU2017,part_time,9
S201600750,2016,SU2017,part_time,3
S201600755,2016,SU2017,part_time,3
S201600757,2016,SU2017,part_time,6
S201600767,2016,SU2017,part_time,6
S201600768,2016,SU2017,part_time,6
S201600775,2016,SU2017,part_time,6
S201600777,2016,SU2017,part_time,6
S201600789,2016,SU2017,part_time,3
S201600793,2016,SU2017,part_time,6
S201600799,2016,SU2017,part_time,3
S201600805,2016,SU2017,part_time,6
S201600806,2016,SU2017,part_time,9
S201600807,2016,SU2017,part_time,6
S201600809,2016,SU2017,part_time,3
S201600812,2016,SU2017,part_time,6
S201600813,2016,SU2017,part_time,6
S201600821,2016,SU2017,part_time,6
S201600822,2016,SU2017,part_time,3
S201600825,2016,SU2017,part_time,3
S201600826,2016,SU2017,part_time,3
S201600839,2016,SU2017,part_time,3
S201600840,2016,SU2017,part_time,3
S201600841,2016,SU2017,part_time,9
S201600859,2016,SU2017,part_time,6
S201600863,2016,SU2017,part_time,3
S201600872,2016,SU2017,part_time,3
S201600876,2016,SU2017,part_time,3
S201600877,2016,SU2017,part_time,6
S201600878,2016,SU2017,part_time,9
S201600890,2016,SU2017,part_time,3
S201600894,2016,SU2017,part_time,6
S201600895,2016,SU2017,part_time,3
S201600900,2016,SU2017,part_time,3
S201600902,2016,SU2017,part_time,3
S201600907,2016,SU2017,part_time,9
S201600913,2016,SU2017,part_time,3
S201600923,2016,SU2017,part_time,3
S201600925,2016,SU2017,part_time,9
S201600930,2016,SU2017,part_time,3
S201600941,2016,SU2017,part_time,3
S201600956,2016,SU2017,part_time,3
S201600974,2016,SU2017,part_time,6
S201600980,2016,SU2017,part_time,3
S201600983,2016,SU2017,part_time,3
S201600988,2016,SU2017,part_time,3
S201600989,2016,SU2017,part_time,6
S201600993,2016,SU2017,part_time,3
S201601002,2016,SU2017,part_time,6
S201601004,2016,SU2017,part_time,3
S201601013,2016,SU2017,part_time,3
S201601021,2016,SU2017,part_time,6
S201601026,2016,SU2017,part_time,6
S201601036,2016,SU2017,part_time,3
S201601039,2016,SU2017,part_time,3
S201601048,2016,SU2017,part_time,6
S201601053,2016,SU2017,part_time,3
S201601056,2016,SU2017,part_time,3
S201601062,2016,SU2017,part_time,6
S201601066,2016,SU2017,part_time,3
S201601076,2016,SU2017,part_time,3
S201601077,2016,SU2017,part_time,6
S201601090,2016,SU2017,part_time,6
S201601094,2016,SU2017,part_time,3
S201601096,2016,SU2017,part_time,3
S201601103,2016,SU2017,part_time,6
S201601106,2016,SU2017,part_time,3
S201601107,2016,SU2017,part_time,3
S201601108,2016,SU2017,part_time,3
S201601109,2016,SU2017,part_time,6
S201601111,2016,SU2017,part_time,6
S201601112,2016,SU2017,part_time,6
S201601119,2016,SU2017,part_time,3
S201601123,2016,SU2017,part_time,3
S201601124,2016,SU2017,part_time,9
S201601134,2016,SU2017,part_time,6
S201601141,2016,SU2017,part_time,9
S201601144,2016,SU2017,part_time,3
S201601150,2016,SU2017,part_time,3
S201601157,2016,SU2017,part_time,3
S201601159,2016,SU2017,part_time,3
S201601160,2016,SU2017,part_time,3
S201601166,2016,SU2017,part_time,3
S201601169,2016,SU2017,part_time,3
S201601172,2016,SU2017,part_time,9
S201601173,2016,SU2017,part_time,3
S201601182,2016,SU2017,part_time,6
S201601184,2016,SU2017,part_time,3
S201601188,2016,SU2017,part_time,9
S201601203,2016,SU2017,part_time,3
S201601215,2016,SU2017,part_time,3
S201601216,2016,SU2017,part_time,6
S201601232,2016,SU2017,part_time,3
S201601235,2016,SU2017,part_time,6
S201601236,2016,SU2017,part_time,6
S201601238,2016,SU2017,part_time,3
S201601242,2016,SU2017,part_time,9
S201601252,2016,SU2017,part_time,6
S201601258,2016,SU2017,part_time,6
S201601260,2016,SU2017,part_time,3
S201601270,2016,SU2017,part_time,6
S201601286,2016,SU2017,part_time,3
S201601289,2016,SU2017,part_time,3
S201601292,2016,SU2017,part_time,6
S201601295,2016,SU2017,part_time,6
S201601297,2016,SU2017,part_time,3
S201601299,2016,SU2017,part_time,3
S201601314,2016,SU2017,part_time,6
S201601316,2016,SU2017,part_time,6
S201601318,2016,SU2017,part_time,9
S201601322,2016,SU2017,part_time,9
S201601328,2016,SU2017,part_time,6
S201601330,2016,SU2017,part_time,6
S201601331,2016,SU2017,part_time,6
S201601336,2016,SU2017,part_time,9
S201601347,2016,SU2017,part_time,6
S201601355,2016,SU2017,part_time,3
S201601357,2016,SU2017,part_time,6
S201601363,2016,SU2017,part_time,3
S201601367,2016,SU2017,part_time,3
S201601371,2016,SU2017,part_time,6
S201601372,2016,SU2017,part_time,3
S201601377,2016,SU2017,part_time,6
S201601378,2016,SU2017,part_time,3
S201601383,2016,SU2017,part_time,6
S201601384,2016,SU2017,part_time,9
S201601385,2016,SU2017,part_time,3
S201601387,2016,SU2017,part_time,9
S201601393,2016,SU2017,part_time,6
S201601396,2016,SU2017,part_time,3
S201601403,2016,SU2017,part_time,3
S201601409,2016,SU2017,part_time,3
S201601411,2016,SU2017,part_time,6
S201601412,2016,SU2017,part_time,6
S201601418,2016,SU2017,part_time,3
S201601426,2016,SU2017,part_time,6
S201601427,2016,SU2017,part_time,3
S201601435,2016,SU2017,part_time,3
S201601443,2016,SU2017,part_time,3
S201601453,2016,SU2017,part_time,9
S201601456,2016,SU2017,part_time,3
S201601458,2016,SU2017,part_time,3
S201601461,2016,SU2017,part_time,3
S201601464,2016,SU2017,part_time,6
S201601470,2016,SU2017,part_time,6
S201601482,2016,SU2017,part_time,3
S201601487,2016,SU2017,part_time,3
S201601490,2016,SU2017,part_time,6
S201601500,2016,SU2017,part_time,6
S201601501,2016,SU2017,part_time,3
S201601511,2016,SU2017,part_time,3
S201601513,2016,SU2017,part_time,6
S201601516,2016,SU2017,part_time,9
S201601522,2016,SU2017,part_time,3
S201601523,2016,SU2017,part_time,6
S201601524,2016,SU2017,part_time,6
S201601528,2016,SU2017,part_time,6
S201601535,2016,SU2017,part_time,3
S201601537,2016,SU2017,part_time,6
S201601547,2016,SU2017,part_time,3
S201601548,2016,SU2017,part_time,9
S201601554,2016,SU2017,part_time,3
S201601565,2016,SU2017,part_time,9
S201601574,2016,SU2017,part_time,3
S201601592,2016,SU2017,part_time,6
S201601593,2016,SU2017,part_time,3
S201601597,2016,SU2017,part_time,6
S201601610,2016,SU2017,part_time,6
S201601613,2016,SU2017,part_time,3
S201601616,2016,SU2017,part_time,3
S201601618,2016,SU2017,part_time,3
S201601625,2016,SU2017,part_time,3
S201601629,2016,SU2017,part_time,6
S201601630,2016,SU2017,part_time,3
S201601631,2016,SU2017,part_time,3
S201601636,2016,SU2017,part_time,3
S201601646,2016,SU2017,part_time,9
S201601648,2016,SU2017,part_time,6
S201601650,2016,SU2017,part_time,3
S201601653,2016,SU2017,part_time,3
S201601654,2016,SU2017,part_time,3
S201601664,2016,SU2017,part_time,6
S201601665,2016,SU2017,part_time,6
S201601666,2016,SU2017,part_time,3
S201601668,2016,SU2017,part_time,3
S201601672,2016,SU2017,part_time,6
S201601677,2016,SU2017,part_time,6
S201601684,2016,SU2017,part_time,3
S201601689,2016,SU2017,part_time,9
S201601690,2016,SU2017,part_time,3
S201601695,2016,SU2017,part_time,3
S201601701,2016,SU2017,part_time,6
S201601717,2016,SU2017,part_time,6
S201601729,2016,SU2017,part_time,6
S201601734,2016,SU2017,part_time,3
S201601749,2016,SU2017,part_time,6
S201601750,2016,SU2017,part_time,3
S201601754,2016,SU2017,part_time,6
S201601767,2016,SU2017,part_time,6
S201601771,2016,SU2017,part_time,9
S201601778,2016,SU2017,part_time,9
S201601785,2016,SU2017,part_time,9
S201601786,2016,SU2017,part_time,3
S201601789,2016,SU2017,part_time,3
S201601792,2016,SU2017,part_time,6
S201601796,2016,SU2017,part_time,3
S201601797,2016,SU2017,part_time,3
S201601808,2016,SU2017,part_time,6
S201601820,2016,SU2017,part_time,3
S201601823,2016,SU2017,part_time,3
S201601835,2016,SU2017,part_time,3
S201601837,2016,SU2017,part_time,6
S201601840,2016,SU2017,part_time,3
S201601844,2016,SU2017,part_time,9
S201601854,2016,SU2017,part_time,9
S201601857,2016,SU2017,part_time,6
S201601858,2016,SU2017,part_time,6
S201601859,2016,SU2017,part_time,3
S201601868,2016,SU2017,part_time,3
S201601870,2016,SU2017,part_time,3
S201601872,2016,SU2017,part_time,6
S201601886,2016,SU2017,part_time,9
S201601890,2016,SU2017,part_time,6
S201601893,2016,SU2017,part_time,3
S201601905,2016,SU2017,part_time,9
S201601907,2016,SU2017,part_time,6
S201601915,2016,SU2017,part_time,9
S201601924,2016,SU2017,part_time,6
S201601931,2016,SU2017,part_time,3
S201601934,2016,SU2017,part_time,3
S201601944,2016,SU2017,part_time,6
S201601948,2016,SU2017,part_time,9
S201601951,2016,SU2017,part_time,3
S201601952,2016,SU2017,part_time,6
S201601955,2016,SU2017,part_time,9
S201601956,2016,SU2017,part_time,3
S201601958,2016,SU2017,part_time,6
S201601960,2016,SU2017,part_time,6
S201601983,2016,SU2017,part_time,3
S201601993,2016,SU2017,part_time,3
S201602000,2016,SU2017,part_time,9
S201602007,2016,SU2017,part_time,3
S201602013,2016,SU2017,part_time,3
S201602014,2016,SU2017,part_time,6
S201602025,2016,SU2017,part_time,9
S201602029,2016,SU2017,part_time,6
S201602030,2016,SU2017,part_time,6
S201602036,2016,SU2017,part_time,3
S201602039,2016,SU2017,part_time,3
S201602046,2016,SU2017,part_time,9
S201602050,2016,SU2017,part_time,9
S201602058,2016,SU2017,part_time,3
S201602073,2016,SU2017,part_time,6
S201602082,2016,SU2017,part_time,6
S201602096,2016,SU2017,part_time,3
S201602097,2016,SU2017,part_time,9
S201602101,2016,SU2017,part_time,3
S201602109,2016,SU2017,part_time,6
S201602114,2016,SU2017,part_time,3
S201602119,2016,SU2017,part_time,3
S201602121,2016,SU2017,part_time,6
S201602123,2016,SU2017,part_time,3
S201602125,2016,SU2017,part_time,3
S201602129,2016,SU2017,part_time,3
S201602130,2016,SU2017,part_time,6
S201602131,2016,SU2017,part_time,6
S201602137,2016,SU2017,part_time,3
S201602138,2016,SU2017,part_time,9
S201602140,2016,SU2017,part_time,6
S201602150,2016,SU2017,part_time,6
S201602170,2016,SU2017,part_time,3
S201602171,2016,SU2017,part_time,9
S201602175,2016,SU2017,part_time,3
S201602179,2016,SU2017,part_time,6
S201602180,2016,SU2017,part_time,3
S201602181,2016,SU2017,part_time,3
S201602185,2016,SU2017,part_time,3
S201602192,2016,SU2017,part_time,3
S201602221,2016,SU2017,part_time,3
S201602224,2016,SU2017,part_time,3
S201602230,2016,SU2017,part_time,3
S201602234,2016,SU2017,part_time,3
S201602266,2016,SU2017,part_time,6
S201602267,2016,SU2017,part_time,9
S201602273,2016,SU2017,part_time,9
S201602276,2016,SU2017,part_time,3
S201602277,2016,SU2017,part_time,3
S201602278,2016,SU2017,part_time,6
S201602280,2016,SU2017,part_time,6
S201602285,2016,SU2017,part_time,6
S201602286,2016,SU2017,part_time,3
S201602293,2016,SU2017,part_time,6
S201602296,2016,SU2017,part_time,3
S201602303,2016,SU2017,part_time,9
S201602307,2016,SU2017,part_time,6
S201602322,2016,SU2017,part_time,9
S201602326,2016,SU2017,part_time,6
S201602336,2016,SU2017,part_time,6
S201602342,2016,SU2017,part_time,6
S201602344,2016,SU2017,part_time,3
S201602350,2016,SU2017,part_time,3
S201602357,2016,SU2017,part_time,3
S201602361,2016,SU2017,part_time,6
S201602364,2016,SU2017,part_time,6
S201602368,2016,SU2017,part_time,6
S201602369,2016,SU2017,part_time,6
S201602375,2016,SU2017,part_time,6
S201602383,2016,SU2017,part_time,6
S201602388,2016,SU2017,part_time,3
S201602401,2016,SU2017,part_time,3
S201602405,2016,SU2017,part_time,6
S201602416,2016,SU2017,part_time,9
S201602418,2016,SU2017,part_time,3
S201602420,2016,SU2017,part_time,6
S201602424,2016,SU2017,part_time,3
S201602425,2016,SU2017,part_time,3
S201602426,2016,SU2017,part_time,3
S201602431,2016,SU2017,part_time,3
S201602434,2016,SU2017,part_time,3
S201602439,2016,SU2017,part_time,3
S201602440,2016,SU2017,part_time,3
S201602441,2016,SU2017,part_time,6
S201602447,2016,SU2017,part_time,3
S201602450,2016,SU2017,part_time,6
S201602454,2016,SU2017,part_time,3
S201602461,2016,SU2017,part_time,3
S201602462,2016,SU2017,part_time,3
S201602468,2016,SU2017,part_time,3
S201602478,2016,SU2017,part_time,3
S201602485,2016,SU2017,part_time,3
S201602497,2016,SU2017,part_time,3
S201602508,2016,SU2017,part_time,3
S201602514,2016,SU2017,part_time,6
S201602519,2016,SU2017,part_time,3
S201602535,2016,SU2017,part_time,3
S201602536,2016,SU2017,part_time,3
S201602540,2016,SU2017,part_time,3
S201602544,2016,SU2017,part_time,6
S201602561,2016,SU2017,part_time,9
S201602566,2016,SU2017,part_time,6
S201602569,2016,SU2017,part_time,3
S201602577,2016,SU2017,part_time,6
S201602582,2016,SU2017,part_time,3
S201602594,2016,SU2017,part_time,3
S201602595,2016,SU2017,part_time,3
S201602596,2016,SU2017,part_time,6
S201602612,2016,SU2017,part_time,3
S201602617,2016,SU2017,part_time,3
S201602624,2016,SU2017,part_time,6
S201602626,2016,SU2017,part_time,6
S201602664,2016,SU2017,part_time,3
S201602677,2016,SU2017,part_time,3
S201602689,2016,SU2017,part_time,6
S201602694,2016,SU2017,part_time,6
S201602695,2016,SU2017,part_time,3
S201602700,2016,SU2017,part_time,3
S201602708,2016,SU2017,part_time,3
S201602712,2016,SU2017,part_time,9
S201602713,2016,SU2017,part_time,6
S201602716,2016,SU2017,part_time,3
S201602717,2016,SU2017,part_time,6
S201602729,2016,SU2017,part_time,3
S201602733,2016,SU2017,part_time,6
S201602734,2016,SU2017,part_time,6
S201602739,2016,SU2017,part_time,6
S201602744,2016,SU2017,part_time,3
S201602748,2016,SU2017,part_time,3
S201602750,2016,SU2017,part_time,9
S201602751,2016,SU2017,part_time,3
S201602754,2016,SU2017,part_time,3
S201602760,2016,SU2017,part_time,6
S201602769,2016,SU2017,part_time,3
S201602774,2016,SU2017,part_time,6
S201602777,2016,SU2017,part_time,3
S201602779,2016,SU2017,part_time,9
S201602781,2016,SU2017,part_time,3
S201602797,2016,SU2017,part_time,6
S201602802,2016,SU2017,part_time,6
S201602805,2016,SU2017,part_time,3
S201602808,2016,SU2017,part_time,3
S201602813,2016,SU2017,part_time,6
S201602815,2016,SU2017,part_time,6
S201602820,2016,SU2017,part_time,3
S201602827,2016,SU2017,part_time,3
S201602829,2016,SU2017,part_time,3
S201602832,2016,SU2017,part_time,9
S201602849,2016,SU2017,part_time,6
S201602854,2016,SU2017,part_time,6
S201602855,2016,SU2017,part_time,3
S201602859,2016,SU2017,part_time,3
S201602869,2016,SU2017,part_time,3
S201602881,2016,SU2017,part_time,3
S201602885,2016,SU2017,part_time,6
S201602898,2016,SU2017,part_time,3
S201602903,2016,SU2017,part_time,9
S201602912,2016,SU2017,part_time,6
S201602913,2016,SU2017,part_time,3
