student_id,cohort,term,credits_attempted,credits_earned,term_gpa,cum_gpa
S201501976,2015,SP2017,16,15,3.31,3.25
S201501977,2015,FA2016,15,13,4,4
S201501977,2015,SP2017,16,15,3.89,4.0
S201501978,2015,FA2016,16,15,3.27,3.74
S201501978,2015,SP2017,12,15,3.27,3.27
S201501979,2015,FA2016,12,16,2.9,2.98
S201501979,2015,SP2017,13,12,3.27,3.01
S201501988,2015,FA2016,13,15,3.71,3.61
S201501988,2015,SP2017,16,15,3.69,3.77
S201501989,2015,FA2016,16,15,3.07,3.12
S201501989,2015,SP2017,16,15,3.42,3.0
S201501990,2015,FA2016,12,16,3.66,3.92
S201501990,2015,SP2017,16,13,3.8,3.82
S201501991,2015,FA2016,15,12,3.36,3.14
S201501991,2015,SP2017,15,15,2.85,3.21
S201501992,2015,FA2016,15,15,3.72,3.55
S201501992,2015,SP2017,18,13,3.35,3.53
S201501993,2015,FA2016,16,12,4,4
S201501993,2015,SP2017,16,13,4,4
S201501994,2015,FA2016,15,15,3.61,3.62
S201501994,2015,SP2017,15,16,3.68,3.68
S201501995,2015,FA2016,18,16,3.55,3.68
S201501995,2015,SP2017,15,16,3.5,3.9
S201501999,2015,FA2016,16,12,3.35,2.97
S201501999,2015,SP2017,16,16,3.03,3.04
S201502000,2015,FA2016,15,15,3.77,3.86
S201502000,2015,SP2017,15,13,3.4,3.98
S201502001,2015,FA2016,16,16,3.9,4
S201502001,2015,SP2017,16,15,3.94,3.81
S201502003,2015,FA2016,12,16,2.47,2.72
S201502003,2015,SP2017,15,13,2.79,2.34
S201502004,2015,FA2016,15,16,3.61,3.5
S201502004,2015,SP2017,16,16,3.82,3.34
S201502007,2015,FA2016,15,15,3.55,3.36
S201502007,2015,SP2017,16,12,3.61,3.58
S201502008,2015,FA2016,16,15,3.56,3.42
S201502008,2015,SP2017,16,15,3.64,3.73
S201502011,2015,FA2016,15,16,3.09,2.98
S201502011,2015,SP2017,15,18,3.13,3.03
S201502012,2015,FA2016,18,15,4,3.98
S201502012,2015,SP2017,15,16,3.72,3.93
S201502013,2015,FA2016,15,13,4,3.99
S201502013,2015,SP2017,16,16,4,4
S201502016,2015,FA2016,16,15,3.49,3.81
S201502016,2015,SP2017,16,15,3.92,3.7
S201502018,2015,FA2016,12,16,3.05,2.98
S201502018,2015,SP2017,15,15,2.83,3.15
S201502021,2015,FA2016,15,12,3.87,3.74
S201502021,2015,SP2017,18,18,3.74,3.91
S201502023,2015,FA2016,15,16,3.42,3.65
S201502023,2015,SP2017,15,15,3.45,3.5
S201502026,2015,FA2016,15,15,3.63,3.85
S201502026,2015,SP2017,18,16,4,4
S201502027,2015,FA2016,16,13,3.14,3.01
S201502027,2015,SP2017,16,16,3.26,2.73
S201502028,2015,FA2016,15,16,3.31,3.3
S201502028,2015,SP2017,13,15,3.21,3.33
S201502031,2015,FA2016,15,16,3.53,3.31
S201502031,2015,SP2017,13,13,4.0,3.62
S201502032,2015,FA2016,16,16,3.21,3.55
S201502032,2015,SP2017,12,15,3.56,3.45
S201502036,2015,FA2016,16,16,3.64,4
S201502036,2015,SP2017,16,13,4,4
S201502037,2015,FA2016,15,15,3.61,3.73
S201502037,2015,SP2017,13,13,3.72,3.64
S201502038,2015,FA2016,15,18,3.92,4
S201502038,2015,SP2017,15,13,4,4
S201502043,2015,FA2016,16,16,3.85,3.34
S201502043,2015,SP2017,15,13,3.19,3.46
S201502045,2015,FA2016,15,15,3.83,3.83
S201502045,2015,SP2017,15,15,4,3.91
S201502047,2015,FA2016,16,12,3.49,3.99
S201502047,2015,SP2017,16,16,3.89,3.76
S201502048,2015,FA2016,15,16,3.33,3.54
S201502048,2015,SP2017,15,16,3.34,3.44
S201502049,2015,FA2016,18,18,2.77,2.76
S201502049,2015,SP2017,15,15,3.52,3.01
S201502052,2015,FA2016,18,15,4,3.78
S201502052,2015,SP2017,18,16,3.81,3.83
S201502059,2015,FA2016,15,15,3.52,3.22
S201502059,2015,SP2017,16,16,3.59,3.61
S201502061,2015,FA2016,16,15,3.77,3.5
S201502061,2015,SP2017,16,15,3.57,3.81
S201502062,2015,FA2016,15,16,2.52,2.77
S201502062,2015,SP2017,15,15,2.9,3.15
S201502063,2015,FA2016,18,18,3.6,3.04
S201502063,2015,SP2017,13,16,3.94,3.48
S201502065,2015,FA2016,16,15,3.05,2.95
S201502065,2015,SP2017,15,16,2.72,2.85
S201502067,2015,FA2016,16,16,3.37,3.79
S201502067,2015,SP2017,15,12,3.32,3.51
S201502071,2015,FA2016,16,15,3.68,4
S201502071,2015,SP2017,13,18,4,3.81
S201502072,2015,FA2016,15,15,3.31,3.49
S201502072,2015,SP2017,18,12,3.58,3.54
S201502073,2015,FA2016,13,15,3.8,3.54
S201502073,2015,SP2017,18,18,3.78,3.92
S201502074,2015,FA2016,18,12,4,4
S201502074,2015,SP2017,13,18,3.81,4
S201502075,2015,FA2016,15,15,3.48,3.16
S201502075,2015,SP2017,16,15,3.26,3.23
S201502076,2015,FA2016,16,15,3.3,3.23
S201502076,2015,SP2017,16,13,3.35,3.18
S201502077,2015,FA2016,15,15,3.5,3.64
S201502077,2015,SP2017,15,13,3.78,3.66
S201502078,2015,FA2016,15,16,4,3.8
S201502078,2015,SP2017,15,18,3.86,3.87
S201502079,2015,FA2016,16,15,3.36,3.15
S201502079,2015,SP2017,16,18,3.54,3.09
S201502080,2015,FA2016,15,16,4,3.9
S201502080,2015,SP2017,15,15,4.0,3.95
S201502081,2015,FA2016,15,16,4,3.97
S201502081,2015,SP2017,18,13,4,4
S201502085,2015,FA2016,16,12,3.0,2.97
S201502085,2015,SP2017,15,15,3.18,3.0
S201502088,2015,FA2016,16,15,3.94,3.79
S201502088,2015,SP2017,16,15,3.53,3.58
S201502089,2015,FA2016,15,18,3.32,3.23
S201502089,2015,SP2017,16,12,3.89,3.47
S201502090,2015,FA2016,15,16,3.1,3.7
S201502090,2015,SP2017,15,15,3.37,3.35
S201502093,2015,FA2016,16,15,3.81,3.1
S201502093,2015,SP2017,15,13,3.16,3.01
S201502094,2015,FA2016,16,16,3.34,3.54
S201502094,2015,SP2017,16,16,3.25,3.52
S201502096,2015,FA2016,16,16,4,3.99
S201502096,2015,SP2017,18,13,4,4
S201502098,2015,FA2016,15,16,3.4,3.57
S201502098,2015,SP2017,13,13,3.25,3.36
S201502100,2015,FA2016,15,18,2.73,2.91
S201502100,2015,SP2017,15,13,3.19,3.11
S201502101,2015,FA2016,16,16,3.57,3.22
S201502101,2015,SP2017,15,15,2.78,3.69
S201502102,2015,FA2016,16,16,3.44,3.4
S201502102,2015,SP2017,12,16,3.28,3.29
S201502103,2015,FA2016,15,15,2.53,2.25
S201502103,2015,SP2017,15,16,2.19,2.3
S201502104,2015,FA2016,16,16,3.26,3.24
S201502104,2015,SP2017,18,15,3.35,3.34
S201502105,2015,FA2016,18,16,3.54,3.76
S201502105,2015,SP2017,15,16,3.62,3.72
S201502106,2015,FA2016,16,13,3.89,3.62
S201502106,2015,SP2017,15,18,3.64,3.87
S201502107,2015,FA2016,16,16,3.82,3.34
S201502107,2015,SP2017,18,13,3.89,3.76
S201502109,2015,FA2016,16,12,3.25,2.6
S201502109,2015,SP2017,13,16,2.66,2.74
S201502112,2015,FA2016,16,15,3.19,3.15
S201502112,2015,SP2017,12,15,3.29,3.19
S201502113,2015,FA2016,13,16,4,3.92
S201502113,2015,SP2017,12,15,3.83,3.73
S201502115,2015,FA2016,18,15,4,3.84
S201502115,2015,SP2017,15,15,3.78,3.77
S201502116,2015,FA2016,16,15,3.4,3.27
S201502116,2015,SP2017,13,16,2.89,3.19
S201502117,2015,FA2016,18,18,3.53,3.61
S201502117,2015,SP2017,18,15,3.89,3.84
S201502119,2015,FA2016,15,16,3.41,3.26
S201502119,2015,SP2017,18,15,3.41,3.23
S201502120,2015,FA2016,16,16,3.25,3.45
S201502120,2015,SP2017,15,16,4,3.62
S201502121,2015,FA2016,13,12,3.31,3.2
S201502121,2015,SP2017,16,15,2.86,3.06
S201502122,2015,FA2016,16,16,3.52,3.78
S201502122,2015,SP2017,15,15,3.61,3.59
S201502124,2015,FA2016,16,16,3.89,4
S201502124,2015,SP2017,15,18,4,3.77
S201502126,2015,FA2016,15,15,3.87,3.79
S201502126,2015,SP2017,15,16,4,3.59
S201502128,2015,FA2016,16,13,3.47,3.69
S201502128,2015,SP2017,15,16,3.94,3.7
S201502131,2015,FA2016,13,15,2.9,3.55
S201502131,2015,SP2017,13,13,3.55,3.86
S201502133,2015,FA2016,16,16,3.78,3.61
S201502133,2015,SP2017,15,16,3.51,3.74
S201502134,2015,FA2016,16,15,3.98,3.97
S201502134,2015,SP2017,15,16,4,3.89
S201502137,2015,FA2016,16,16,2.98,3.12
S201502137,2015,SP2017,18,15,3.09,2.89
S201502138,2015,FA2016,15,16,4,4
S201502138,2015,SP2017,13,13,3.92,4
S201502139,2015,FA2016,18,15,3.58,4
S201502139,2015,SP2017,18,16,4,3.86
S201502142,2015,FA2016,12,16,3.98,3.6
S201502142,2015,SP2017,15,16,3.66,3.63
S201502143,2015,FA2016,16,13,3.81,3.41
S201502143,2015,SP2017,18,16,3.49,3.3
S201502144,2015,FA2016,15,15,3.64,3.68
S201502144,2015,SP2017,15,12,3.75,3.62
S201502145,2015,FA2016,15,16,3.29,3.23
S201502145,2015,SP2017,15,15,3.49,3.4
S201502146,2015,FA2016,16,16,3.62,3.68
S201502146,2015,SP2017,13,18,3.53,3.72
S201502148,2015,FA2016,13,15,4,4
S201502148,2015,SP2017,16,18,4,4
S201502149,2015,FA2016,15,16,2.51,2.23
S201502149,2015,SP2017,15,16,1.97,2.16
S201502151,2015,FA2016,15,13,3.57,3.09
S201502151,2015,SP2017,13,12,3.36,3.09
S201502152,2015,FA2016,16,16,3.43,3.93
S201502152,2015,SP2017,15,15,3.81,3.86
S201502153,2015,FA2016,15,13,3.79,3.58
S201502153,2015,SP2017,15,16,3.82,3.88
S201502154,2015,FA2016,15,15,3.75,3.4
S201502154,2015,SP2017,16,16,3.06,3.34
S201502155,2015,FA2016,13,15,3.78,3.68
S201502155,2015,SP2017,15,16,3.85,3.9
S201502156,2015,FA2016,13,15,2.98,3.01
S201502156,2015,SP2017,15,15,3.2,2.75
S201502158,2015,FA2016,16,12,3.8,3.25
S201502158,2015,SP2017,18,16,2.97,3.15
S201502160,2015,FA2016,18,18,2.84,3.06
S201502160,2015,SP2017,16,15,3.17,3.19
S201502161,2015,FA2016,13,16,3.19,2.89
S201502161,2015,SP2017,16,15,2.93,3.01
S201502162,2015,FA2016,18,15,4,4
S201502162,2015,SP2017,13,15,3.87,3.6
S201502164,2015,FA2016,15,15,3.3,3.34
S201502164,2015,SP2017,16,15,3.43,3.5
S201502165,2015,FA2016,18,15,3.61,3.41
S201502165,2015,SP2017,16,13,3.37,3.24
S201502166,2015,FA2016,15,16,3.84,3.82
S201502166,2015,SP2017,15,15,4,4
S201502167,2015,FA2016,15,16,3.25,3.14
S201502167,2015,SP2017,15,16,2.91,2.87
S201502168,2015,FA2016,16,13,2.69,2.83
S201502168,2015,SP2017,18,16,2.9,2.5
S201502170,2015,FA2016,15,15,3.7,3.05
S201502170,2015,SP2017,16,12,2.79,3.12
S201502172,2015,FA2016,15,16,3.67,3.73
S201502172,2015,SP2017,15,13,3.32,3.69
S201502173,2015,FA2016,15,15,3.6,3.59
S201502173,2015,SP2017,15,15,4,3.76
S201502175,2015,FA2016,16,15,2.72,2.82
S201502175,2015,SP2017,15,16,2.65,2.75
S201502176,2015,FA2016,16,15,3.3,3.19
S201502176,2015,SP2017,15,15,3.24,3.26
S201502177,2015,FA2016,15,16,3.65,3.6
S201502177,2015,SP2017,15,13,3.07,3.4
S201502178,2015,FA2016,15,18,4,3.7
S201502178,2015,SP2017,16,18,3.61,3.91
S201502179,2015,FA2016,15,15,4,4
S201502179,2015,SP2017,16,12,3.88,3.93
S201502180,2015,FA2016,15,16,3.24,3.33
S201502180,2015,SP2017,13,15,3.15,3.32
S201502181,2015,FA2016,16,16,2.98,3.27
S201502181,2015,SP2017,16,18,3.79,3.72
S201502185,2015,FA2016,15,15,3.25,2.87
S201502185,2015,SP2017,15,13,2.98,3.28
S201502186,2015,FA2016,16,13,2.96,2.7
S201502186,2015,SP2017,16,16,3.3,2.83
S201502189,2015,FA2016,13,18,3.25,3.11
S201502189,2015,SP2017,16,13,3.26,3.32
S201502190,2015,FA2016,16,15,3.03,3.24
S201502190,2015,SP2017,16,18,2.71,3.12
S201502191,2015,FA2016,16,15,3.64,3.41
S201502191,2015,SP2017,18,16,3.6,3.53
S201502192,2015,FA2016,15,13,3.67,3.96
S201502192,2015,SP2017,15,18,4,4
S201502193,2015,FA2016,15,16,2.18,2.55
S201502193,2015,SP2017,15,15,2.31,2.25
S201502195,2015,FA2016,12,15,3.42,3.35
S201502195,2015,SP2017,16,16,3.73,3.19
S201502198,2015,FA2016,15,16,2.69,3.0
S201502198,2015,SP2017,16,15,2.9,2.57
S201502199,2015,FA2016,16,16,3.11,3.53
S201502199,2015,SP2017,13,12,3.38,3.52
S201502200,2015,FA2016,15,16,3.76,3.9
S201502200,2015,SP2017,16,15,4,3.62
S201502201,2015,FA2016,12,13,3.6,3.82
S201502201,2015,SP2017,16,16,3.83,3.83
S201502205,2015,FA2016,13,15,3.03,2.98
S201502205,2015,SP2017,15,15,2.78,2.75
S201502207,2015,FA2016,15,16,3.12,2.92
S201502207,2015,SP2017,15,16,3.2,3.02
S201502208,2015,FA2016,16,15,3.05,3.7
S201502208,2015,SP2017,16,16,3.86,3.51
S201502209,2015,FA2016,15,16,4,3.77
S201502209,2015,SP2017,12,15,3.79,3.7
S201502210,2015,FA2016,15,15,3.37,3.38
S201502210,2015,SP2017,16,16,3.54,3.03
S201502211,2015,FA2016,16,15,3.79,3.74
S201502211,2015,SP2017,16,16,3.91,3.78
S201502212,2015,FA2016,16,13,3.67,3.87
S201502212,2015,SP2017,16,16,4,3.95
S201502213,2015,FA2016,16,15,3.58,3.49
S201502213,2015,SP2017,15,16,3.4,3.44
S201502214,2015,FA2016,15,16,3.43,3.67
S201502214,2015,SP2017,16,15,3.97,3.59
S201502215,2015,FA2016,15,16,3.54,3.63
S201502215,2015,SP2017,18,16,3.74,3.66
S201502216,2015,FA2016,16,13,3.83,3.46
S201502216,2015,SP2017,16,15,3.6,3.49
S201502219,2015,FA2016,13,15,3.08,2.66
S201502219,2015,SP2017,16,16,2.59,2.89
S201502221,2015,FA2016,15,16,3.66,3.69
S201502221,2015,SP2017,16,13,3.79,3.78
S201502223,2015,FA2016,15,16,3.65,3.66
S201502223,2015,SP2017,16,18,3.47,3.43
S201502228,2015,FA2016,13,16,3.15,3.26
S201502228,2015,SP2017,16,12,2.92,3.15
S201502229,2015,FA2016,15,15,3.49,3.27
S201502229,2015,SP2017,16,16,4,3.65
S201502230,2015,FA2016,15,13,4,3.68
S201502230,2015,SP2017,16,16,3.45,3.74
S201502232,2015,FA2016,15,15,3.38,3.02
S201502232,2015,SP2017,15,15,3.16,3.1
S201502233,2015,FA2016,18,15,3.72,3.4
S201502233,2015,SP2017,15,18,3.29,3.58
S201502234,2015,FA2016,16,12,3.05,3.58
S201502234,2015,SP2017,16,13,3.24,3.44
S201502236,2015,FA2016,15,16,2.95,3.33
S201502236,2015,SP2017,16,12,2.92,3.25
S201502238,2015,FA2016,15,15,2.88,3.01
S201502238,2015,SP2017,12,13,2.71,3.15
S201502240,2015,FA2016,16,15,3.81,3.53
S201502240,2015,SP2017,16,15,3.39,3.72
S201502242,2015,FA2016,16,16,3.32,3.43
S201502242,2015,SP2017,16,12,3.61,3.46
S201502244,2015,FA2016,15,16,3.33,3.62
S201502244,2015,SP2017,16,16,3.58,3.38
S201502245,2015,FA2016,13,13,4,3.58
S201502245,2015,SP2017,15,15,3.83,3.75
S201502246,2015,FA2016,18,15,2.57,2.95
S201502246,2015,SP2017,18,16,2.92,2.89
S201502248,2015,FA2016,15,12,3.23,3.72
S201502248,2015,SP2017,16,16,3.82,3.49
S201502249,2015,FA2016,15,16,2.79,2.78
S201502249,2015,SP2017,18,15,2.44,2.74
S201502250,2015,FA2016,15,16,3.58,3.63
S201502250,2015,SP2017,13,15,3.23,3.48
S201502252,2015,FA2016,16,16,3.02,3.35
S201502252,2015,SP2017,15,15,3.65,3.11
S201502254,2015,FA2016,13,13,3.89,4
S201502254,2015,SP2017,12,18,4,4
S201502255,2015,FA2016,16,13,2.9,2.91
S201502255,2015,SP2017,15,16,3.61,3.13
S201502256,2015,FA2016,15,13,2.31,1.89
S201502256,2015,SP2017,16,15,2.29,2.07
S201502257,2015,FA2016,13,16,3.72,3.63
S201502257,2015,SP2017,12,16,3.57,3.65
S201502259,2015,FA2016,15,16,3.61,4
S201502259,2015,SP2017,15,15,4,4
S201502260,2015,FA2016,16,15,3.55,3.35
S201502260,2015,SP2017,15,18,3.28,3.3
S201502261,2015,FA2016,15,13,3.32,3.24
S201502261,2015,SP2017,16,15,3.01,2.54
S201502262,2015,FA2016,13,15,2.94,2.63
S201502262,2015,SP2017,15,16,3.23,2.7
S201502263,2015,FA2016,12,15,3.38,3.72
S201502263,2015,SP2017,13,15,3.46,3.81
S201502265,2015,FA2016,15,15,2.75,2.88
S201502265,2015,SP2017,16,16,3.14,2.84
S201502269,2015,FA2016,15,16,2.84,2.91
S201502269,2015,SP2017,15,16,2.86,3.14
S201502270,2015,FA2016,15,18,3.69,3.59
S201502270,2015,SP2017,16,16,3.34,3.52
S201502271,2015,FA2016,16,15,3.08,3.17
S201502271,2015,SP2017,16,15,2.93,3.08
S201502272,2015,FA2016,15,13,3.65,3.52
S201502272,2015,SP2017,12,16,3.79,3.37
S201502273,2015,FA2016,15,15,3.83,3.81
S201502273,2015,SP2017,16,16,3.84,3.96
S201502276,2015,FA2016,16,16,3.4,3.02
S201502276,2015,SP2017,15,15,3.33,3.11
S201502277,2015,FA2016,13,16,4,4
S201502277,2015,SP2017,16,15,4,4
S201502278,2015,FA2016,15,15,3.23,3.27
S201502278,2015,SP2017,15,15,3.14,3.31
S201502279,2015,FA2016,13,15,3.2,3.32
S201502279,2015,SP2017,16,18,3.54,3.43
S201502280,2015,FA2016,16,18,3.01,2.97
S201502280,2015,SP2017,16,15,2.93,3.13
S201502282,2015,FA2016,16,16,2.86,3.01
S201502282,2015,SP2017,15,13,2.98,3.04
S201502287,2015,FA2016,15,16,3.47,2.94
S201502287,2015,SP2017,16,16,3.1,3.2
S201502288,2015,FA2016,16,18,3.38,3.15
S201502288,2015,SP2017,16,18,3.36,3.59
S201502289,2015,FA2016,16,15,3.96,3.65
S201502289,2015,SP2017,15,13,3.98,3.94
S201502290,2015,FA2016,16,16,2.88,2.91
S201502290,2015,SP2017,15,15,3.15,2.93
S201502291,2015,FA2016,16,16,4,4
S201502291,2015,SP2017,16,15,4,3.87
S201502292,2015,FA2016,16,16,3.43,3.34
S201502292,2015,SP2017,15,16,2.89,3.43
S201502293,2015,FA2016,18,12,3.63,3.91
S201502293,2015,SP2017,16,16,3.91,3.84
S201502297,2015,FA2016,16,16,3.58,3.4
S201502297,2015,SP2017,13,15,3.45,3.88
S201502298,2015,FA2016,15,13,3.6,3.47
S201502298,2015,SP2017,15,16,4,3.77
S201502301,2015,FA2016,18,13,3.83,3.48
S201502301,2015,SP2017,15,13,3.66,3.66
S201502306,2015,FA2016,16,18,3.56,3.34
S201502306,2015,SP2017,16,15,3.31,3.05
S201502309,2015,FA2016,15,15,3.39,3.7
S201502309,2015,SP2017,15,16,3.3,3.14
S201502310,2015,FA2016,15,12,2.83,3.22
S201502310,2015,SP2017,13,15,3.43,3.02
S201502311,2015,FA2016,18,16,4,3.84
S201502311,2015,SP2017,16,12,4,4
S201502313,2015,FA2016,16,16,4,3.63
S201502313,2015,SP2017,15,15,3.58,3.73
S201502314,2015,FA2016,16,15,3.03,3.25
S201502314,2015,SP2017,15,15,2.97,2.9
S201502316,2015,FA2016,18,13,4,4
S201502316,2015,SP2017,13,15,3.62,4
S201502317,2015,FA2016,15,15,3.18,3.64
S201502317,2015,SP2017,16,15,3.86,3.48
S201502318,2015,FA2016,12,15,3.48,3.24
S201502318,2015,SP2017,18,16,3.5,3.01
S201502320,2015,FA2016,16,15,3.97,3.9
S201502320,2015,SP2017,16,16,4,4
S201502321,2015,FA2016,15,12,3.72,3.44
S201502321,2015,SP2017,18,12,3.7,3.67
S201502324,2015,FA2016,15,16,3.99,3.85
S201502324,2015,SP2017,18,13,3.8,3.59
S201502325,2015,FA2016,15,13,3.88,3.6
S201502325,2015,SP2017,18,16,3.83,3.67
S201502326,2015,FA2016,18,12,2.64,2.75
S201502326,2015,SP2017,16,13,3.06,3.01
S201502327,2015,FA2016,16,16,3.32,3.2
S201502327,2015,SP2017,18,18,2.83,3.18
S201502328,2015,FA2016,16,15,2.66,2.93
S201502328,2015,SP2017,15,13,2.82,2.69
S201502331,2015,FA2016,16,15,4,4
S201502331,2015,SP2017,15,16,4,3.99
S201502332,2015,FA2016,12,13,3.14,3.62
S201502332,2015,SP2017,15,16,3.62,3.61
S201502333,2015,FA2016,16,16,3.14,2.81
S201502333,2015,SP2017,16,15,2.89,2.93
S201502336,2015,FA2016,16,13,2.64,2.92
S201502336,2015,SP2017,16,16,2.78,2.85
S201502337,2015,FA2016,16,16,3.56,3.07
S201502337,2015,SP2017,15,15,3.06,3.48
S201502338,2015,FA2016,12,16,3.92,4
S201502338,2015,SP2017,16,16,4,3.75
S201502340,2015,FA2016,16,15,3.26,3.38
S201502340,2015,SP2017,15,15,3.14,3.53
S201502341,2015,FA2016,15,15,3.17,3.4
S201502341,2015,SP2017,18,15,3.27,3.23
S201502342,2015,FA2016,16,15,3.54,3.3
S201502342,2015,SP2017,15,15,3.78,3.29
S201502343,2015,FA2016,13,15,3.58,3.81
S201502343,2015,SP2017,13,16,3.82,4
S201502345,2015,FA2016,15,15,3.6,3.95
S201502345,2015,SP2017,15,16,4,3.45
S201502347,2015,FA2016,16,16,3.42,3.14
S201502347,2015,SP2017,15,15,3.29,3.32
S201502350,2015,FA2016,18,15,3.61,3.51
S201502350,2015,SP2017,13,16,3.53,3.44
S201502351,2015,FA2016,16,15,2.89,3.38
S201502351,2015,SP2017,16,13,3.66,3.1
S201502354,2015,FA2016,15,18,3.9,3.67
S201502354,2015,SP2017,15,16,4,3.9
S201502355,2015,FA2016,12,16,4,4
S201502355,2015,SP2017,16,12,4,4
S201502356,2015,FA2016,18,15,3.16,3.02
S201502356,2015,SP2017,18,15,3.13,3.25
S201502358,2015,FA2016,15,13,2.37,2.67
S201502358,2015,SP2017,13,15,2.6,2.59
S201502360,2015,FA2016,16,15,4,3.96
S201502360,2015,SP2017,13,16,4,4
S201502361,2015,FA2016,15,15,3.66,3.72
S201502361,2015,SP2017,15,15,3.65,3.78
S201502362,2015,FA2016,18,15,2.71,2.79
S201502362,2015,SP2017,16,16,3.47,2.86
S201502364,2015,FA2016,18,15,3.08,3.15
S201502364,2015,SP2017,13,13,3.16,3.02
S201502365,2015,FA2016,16,16,4,3.82
S201502365,2015,SP2017,16,15,3.94,3.99
S201502366,2015,FA2016,16,12,2.39,2.45
S201502366,2015,SP2017,15,16,2.55,2.54
S201502367,2015,FA2016,15,16,2.96,2.73
S201502367,2015,SP2017,18,18,2.66,2.81
S201502369,2015,FA2016,16,18,2.64,3.15
S201502369,2015,SP2017,16,16,2.24,2.41
S201502372,2015,FA2016,16,12,3.73,3.93
S201502372,2015,SP2017,18,15,4,3.9
S201502374,2015,FA2016,18,16,3.62,3.22
S201502374,2015,SP2017,16,16,3.22,2.94
S201502375,2015,FA2016,12,16,2.88,3.13
S201502375,2015,SP2017,15,18,3.12,3.39
S201502376,2015,FA2016,16,15,3.23,2.95
S201502376,2015,SP2017,16,16,3.37,3.38
S201502378,2015,FA2016,16,12,4,3.76
S201502378,2015,SP2017,15,15,4,3.64
S201502379,2015,FA2016,16,15,3.09,2.58
S201502379,2015,SP2017,15,16,3.26,2.48
S201502383,2015,FA2016,16,12,4,4
S201502383,2015,SP2017,16,15,3.99,3.96
S201502384,2015,FA2016,16,15,3.98,4
S201502384,2015,SP2017,16,13,4,3.73
S201502385,2015,FA2016,13,12,2.87,2.88
S201502385,2015,SP2017,16,15,2.73,3.02
S201502386,2015,FA2016,12,13,4,4
S201502386,2015,SP2017,16,18,4,3.99
S201502388,2015,FA2016,15,15,3.72,3.5
S201502388,2015,SP2017,16,16,3.46,3.79
S201502389,2015,FA2016,15,15,3.79,3.4
S201502389,2015,SP2017,13,15,3.72,3.3
S201502391,2015,FA2016,15,13,2.95,3.46
S201502391,2015,SP2017,16,12,2.77,3.2
S201502392,2015,FA2016,13,15,3.99,3.63
S201502392,2015,SP2017,15,15,4,3.7
S201502395,2015,FA2016,16,13,3.38,2.97
S201502395,2015,SP2017,16,15,3.05,2.87
S201502396,2015,FA2016,16,12,3.53,3.54
S201502396,2015,SP2017,15,12,3.65,3.47
S201502397,2015,FA2016,15,16,3.76,3.63
S201502397,2015,SP2017,16,16,3.39,3.63
S201502398,2015,FA2016,13,15,3.38,3.87
S201502398,2015,SP2017,15,16,4,3.56
S201502401,2015,FA2016,15,15,3.26,3.23
S201502401,2015,SP2017,15,13,3.19,3.2
S201502403,2015,FA2016,15,13,2.79,2.74
S201502403,2015,SP2017,18,15,3.1,2.75
S201502404,2015,FA2016,18,18,4,3.86
S201502404,2015,SP2017,15,16,3.87,4
S201502405,2015,FA2016,15,15,3.87,3.56
S201502405,2015,SP2017,13,18,3.45,3.67
S201502406,2015,FA2016,16,13,3.42,3.52
S201502406,2015,SP2017,13,18,4,3.79
S201502408,2015,FA2016,15,12,4,3.95
S201502408,2015,SP2017,18,16,3.99,4
S201502409,2015,FA2016,16,16,3.28,3.39
S201502409,2015,SP2017,15,15,2.64,3.57
S201502411,2015,FA2016,16,15,3.99,3.96
S201502411,2015,SP2017,15,16,3.8,4
S201502412,2015,FA2016,16,16,3.8,3.72
S201502412,2015,SP2017,16,15,4,3.94
S201502413,2015,FA2016,15,16,3.82,3.52
S201502413,2015,SP2017,15,18,3.88,3.56
S201502415,2015,FA2016,12,16,3.55,3.57
S201502415,2015,SP2017,13,13,3.59,3.71
S201502417,2015,FA2016,16,15,3.72,3.84
S201502417,2015,SP2017,16,12,3.46,3.52
S201502418,2015,FA2016,18,16,4,4
S201502418,2015,SP2017,16,16,4,4
S201502420,2015,FA2016,15,16,3.89,3.7
S201502420,2015,SP2017,15,12,3.53,3.51
S201502421,2015,FA2016,16,16,3.43,3.68
S201502421,2015,SP2017,16,16,3.26,3.31
S201502422,2015,FA2016,15,15,3.83,3.88
S201502422,2015,SP2017,18,16,3.56,3.7
S201502424,2015,FA2016,15,16,4,3.27
S201502424,2015,SP2017,16,16,3.47,3.21
S201502425,2015,FA2016,16,16,2.63,2.77
S201502425,2015,SP2017,18,16,2.88,2.71
S201502427,2015,FA2016,13,18,4,3.76
S201502427,2015,SP2017,12,16,3.75,4.0
S201502428,2015,FA2016,16,15,3.47,3.6
S201502428,2015,SP2017,13,16,3.14,3.42
S201502429,2015,FA2016,15,18,4,3.51
S201502429,2015,SP2017,15,15,3.31,3.48
S201502430,2015,FA2016,16,12,3.05,2.99
S201502430,2015,SP2017,15,15,2.93,2.97
S201502431,2015,FA2016,15,13,3.52,3.17
S201502431,2015,SP2017,16,16,3.41,3.14
S201502432,2015,FA2016,16,16,3.88,4
S201502432,2015,SP2017,13,18,4,4
S201502433,2015,FA2016,15,13,3.48,3.4
S201502433,2015,SP2017,15,18,4,3.62
S201502434,2015,FA2016,15,16,3.16,3.52
S201502434,2015,SP2017,15,15,3.85,3.47
S201502435,2015,FA2016,16,16,3.52,3.29
S201502435,2015,SP2017,16,18,3.33,3.29
