student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category
S201701286,2017,0,M,0,Hispanic,VA,INST_02,State University B (Research),research,2.97,76,1999,Marketing,Business
S201701287,2017,0,M,0,White,VA,INST_01,State University A (Research),research,2.37,77,1999,Management,Business
S201701288,2017,0,F,1,White,IL,INST_01,State University A (Research),research,4.0,37,1999,Statistics,STEM
S201701289,2017,0,F,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,2.49,65,1999,Economics,Social Sciences
S201701290,2017,1,F,0,Multi,NC,INST_02,State University B (Research),research,3.31,34,1999,Communications,Other
S201701291,2017,1,F,1,White,OH,INST_03,Regional College C (Teaching),teaching,2.64,54,1999,Sociology,Social Sciences
S201701292,2017,0,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,2.54,80,1999,Communications,Other
S201701293,2017,0,F,0,White,GA,INST_02,State University B (Research),research,3.2,60,1999,Finance,Business
S201701294,2017,0,M,0,Unknown,GA,INST_02,State University B (Research),research,4.0,67,1999,Communications,Other
S201701295,2017,1,M,0,White,FL,INST_05,Urban University E (Research),research,1.7,53,1999,Political Science,Social Sciences
S201701296,2017,1,F,0,Black,NJ,INST_04,Regional College D (Teaching),teaching,2.97,63,1999,Sociology,Social Sciences
S201701297,2017,0,M,0,White,OH,INST_01,State University A (Research),research,3.46,76,1999,Statistics,STEM
S201701298,2017,0,M,1,White,GA,INST_04,Regional College D (Teaching),teaching,4.0,44,1999,Political Science,Social Sciences
S201701299,2017,0,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,2.86,46,1999,Kinesiology,Health
S201701300,2017,1,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.07,23,1999,Psychology,Social Sciences
S201701301,2017,0,M,1,Hispanic,IL,INST_01,State University A (Research),research,3.22,62,1999,Accounting,Business
S201701302,2017,1,M,0,White,MI,INST_02,State University B (Research),research,2.87,99,1999,Computer Science,STEM
S201701303,2017,0,M,0,Asian,NJ,INST_02,State University B (Research),research,2.8,74,1999,Statistics,STEM
S201701304,2017,0,F,0,Unknown,GA,INST_04,Regional College D (Teaching),teaching,3.28,35,1999,Mathematics,STEM
S201701305,2017,1,M,0,Asian,GA,INST_05,Urban University E (Research),research,3.61,57,1999,Anthropology,Social Sciences
S201701306,2017,1,M,1,White,NJ,INST_05,Urban University E (Research),research,3.26,47,1999,Philosophy,Humanities
S201701307,2017,1,F,0,White,IL,INST_05,Urban University E (Research),research,2.71,47,1999,Physics,STEM
S201701308,2017,0,F,0,White,FL,INST_01,State University A (Research),research,3.13,65,1999,Mathematics,STEM
S201701309,2017,1,F,0,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,3.98,89,1999,Kinesiology,Health
S201701310,2017,0,F,0,White,FL,INST_02,State University B (Research),research,3.12,33,1999,Pre-Med,Health
S201701311,2017,0,F,1,White,NJ,INST_04,Regional College D (Teaching),teaching,3.26,37,1999,Management,Business
S201701312,2017,1,F,1,Hispanic,GA,INST_01,State University A (Research),research,3.43,65,1999,Public Health,Health
S201701313,2017,0,F,0,Black,NC,INST_01,State University A (Research),research,3.66,31,1999,Psychology,Social Sciences
S201701314,2017,0,F,0,White,TX,INST_01,State University A (Research),research,3.19,40,1999,Computer Science,STEM
S201701315,2017,1,F,0,Asian,VA,INST_05,Urban University E (Research),research,3.56,34,1999,Psychology,Social Sciences
S201701316,2017,0,M,0,Asian,MI,INST_02,State University B (Research),research,3.03,70,1999,Mathematics,STEM
S201701317,2017,0,M,0,White,PA,INST_01,State University A (Research),research,3.25,63,1999,General Studies,Other
S201701318,2017,1,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,2.62,32,1999,Electrical Engineering,STEM
S201701319,2017,1,M,0,White,NC,INST_05,Urban University E (Research),research,2.88,46,1998,Electrical Engineering,STEM
S201701320,2017,0,M,1,White,OH,INST_04,Regional College D (Teaching),teaching,1.94,37,1999,Economics-Bus,Business
S201701321,2017,0,F,0,Asian,TX,INST_05,Urban University E (Research),research,3.51,59,1998,English,Humanities
S201701322,2017,1,M,1,White,TX,INST_03,Regional College C (Teaching),teaching,3.35,49,1999,Public Health,Health
S201701323,2017,0,F,0,Asian,MI,INST_01,State University A (Research),research,3.23,38,1999,Civil Engineering,STEM
S201701324,2017,0,F,0,Hispanic,FL,INST_05,Urban University E (Research),research,3.54,63,1999,Finance,Business
S201701325,2017,0,M,0,White,NC,INST_02,State University B (Research),research,3.05,47,1999,Electrical Engineering,STEM
S201701326,2017,0,F,0,White,NJ,INST_01,State University A (Research),research,3.88,79,1999,Mathematics,STEM
S201701327,2017,0,F,1,Hispanic,NC,INST_04,Regional College D (Teaching),teaching,3.3,48,1999,Pre-Med,Health
S201701328,2017,1,F,1,Hispanic,NY,INST_02,State University B (Research),research,4.0,44,1999,Psychology,Social Sciences
S201701329,2017,1,F,0,Asian,CA,INST_02,State University B (Research),research,2.76,44,1999,Sociology,Social Sciences
S201701330,2017,1,M,1,Black,NY,INST_02,State University B (Research),research,3.4,57,1999,Economics,Social Sciences
S201701331,2017,1,F,1,Asian,IL,INST_02,State University B (Research),research,3.92,54,1999,History,Humanities
S201701332,2017,0,F,1,White,NC,INST_04,Regional College D (Teaching),teaching,3.15,44,1999,Physics,STEM
S201701333,2017,0,M,0,Multi,PA,INST_03,Regional College C (Teaching),teaching,2.59,54,1999,Finance,Business
S201701334,2017,0,M,1,Asian,VA,INST_01,State University A (Research),research,3.22,57,1998,Chemistry,STEM
S201701335,2017,0,F,0,White,VA,INST_05,Urban University E (Research),research,2.77,44,1999,Political Science,Social Sciences
S201701336,2017,0,M,1,Asian,GA,INST_01,State University A (Research),research,2.86,96,1999,Chemistry,STEM
S201701337,2017,1,M,1,Asian,NY,INST_02,State University B (Research),research,2.36,35,1999,Electrical Engineering,STEM
S201701338,2017,0,M,0,Black,CA,INST_01,State University A (Research),research,2.83,54,1999,Undeclared,Other
S201701339,2017,0,M,0,Hispanic,NJ,INST_01,State University A (Research),research,3.61,28,1999,Communications,Other
S201701340,2017,0,M,0,Black,NY,INST_04,Regional College D (Teaching),teaching,3.38,59,1999,Biology,STEM
S201701341,2017,0,F,0,Asian,PA,INST_04,Regional College D (Teaching),teaching,3.51,40,1999,Chemistry,STEM
S201701342,2017,1,F,0,Black,MI,INST_03,Regional College C (Teaching),teaching,3.63,64,1999,Nursing,Health
S201701343,2017,1,M,1,White,MI,INST_03,Regional College C (Teaching),teaching,3.69,58,1999,Marketing,Business
S201701344,2017,0,M,1,White,NY,INST_02,State University B (Research),research,3.15,44,1999,Biology,STEM
S201701345,2017,0,M,1,White,VA,INST_02,State University B (Research),research,3.85,59,1999,Public Health,Health
S201701346,2017,1,M,0,Asian,MI,INST_04,Regional College D (Teaching),teaching,3.06,42,1999,Chemistry,STEM
S201701347,2017,1,M,0,AIAN,GA,INST_03,Regional College C (Teaching),teaching,2.94,22,1998,Biomedical Engineering,STEM
S201701348,2017,1,M,0,White,NY,INST_02,State University B (Research),research,3.19,48,1999,Education,Other
S201701349,2017,0,M,0,Black,NY,INST_02,State University B (Research),research,3.2,39,1998,Communications,Other
S201701350,2017,0,F,0,White,VA,INST_05,Urban University E (Research),research,3.62,74,1999,Biology,STEM
S201701351,2017,0,M,0,Hispanic,NY,INST_04,Regional College D (Teaching),teaching,3.71,51,1999,Kinesiology,Health
S201701352,2017,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,4.0,80,1999,Anthropology,Social Sciences
S201701353,2017,0,NB,0,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,4.0,80,1999,Computer Science,STEM
S201701354,2017,0,M,0,Black,CA,INST_03,Regional College C (Teaching),teaching,3.22,44,1999,Accounting,Business
S201701355,2017,1,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.77,65,1999,Economics-Bus,Business
S201701356,2017,1,F,1,Hispanic,IL,INST_02,State University B (Research),research,3.03,58,1999,Biomedical Engineering,STEM
S201701357,2017,1,M,0,White,FL,INST_01,State University A (Research),research,2.92,77,1999,Computer Science,STEM
S201701358,2017,1,F,0,Asian,TX,INST_01,State University A (Research),research,3.69,58,1999,Chemistry,STEM
S201701359,2017,0,M,1,Black,VA,INST_04,Regional College D (Teaching),teaching,3.76,60,1999,Public Health,Health
S201701360,2017,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,2.71,50,1999,Education,Other
S201701361,2017,0,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,4.0,68,1999,Physics,STEM
S201701362,2017,1,F,1,White,PA,INST_05,Urban University E (Research),research,3.22,58,1999,Education,Other
S201701363,2017,0,M,1,Asian,PA,INST_03,Regional College C (Teaching),teaching,2.62,39,1999,Civil Engineering,STEM
S201701364,2017,0,M,0,Hispanic,NJ,INST_01,State University A (Research),research,3.32,84,1999,Biology,STEM
S201701365,2017,0,F,0,Hispanic,CA,INST_05,Urban University E (Research),research,2.48,31,1999,Spanish,Humanities
S201701366,2017,1,M,0,White,FL,INST_02,State University B (Research),research,2.85,72,1998,Civil Engineering,STEM
S201701367,2017,0,M,0,White,IL,INST_04,Regional College D (Teaching),teaching,3.08,47,1999,Education,Other
S201701368,2017,0,M,0,Hispanic,VA,INST_05,Urban University E (Research),research,2.63,35,1999,Electrical Engineering,STEM
S201701369,2017,1,M,0,Hispanic,NC,INST_01,State University A (Research),research,3.25,38,1999,Communications,Other
S201701370,2017,0,F,0,Hispanic,GA,INST_04,Regional College D (Teaching),teaching,3.57,8,1999,General Studies,Other
S201701371,2017,0,M,0,Unknown,MI,INST_03,Regional College C (Teaching),teaching,3.73,61,1999,Mathematics,STEM
S201701372,2017,0,F,0,Hispanic,NC,INST_04,Regional College D (Teaching),teaching,2.72,67,1999,Physics,STEM
S201701373,2017,0,F,0,White,OH,INST_01,State University A (Research),research,3.67,99,1999,Biology,STEM
S201701374,2017,1,F,1,Black,VA,INST_05,Urban University E (Research),research,3.09,72,1999,Mathematics,STEM
S201701375,2017,0,F,0,Asian,VA,INST_03,Regional College C (Teaching),teaching,2.7,63,1999,Education,Other
S201701376,2017,0,F,0,Hispanic,VA,INST_01,State University A (Research),research,3.65,70,1999,Economics-Bus,Business
S201701377,2017,0,F,0,White,IL,INST_01,State University A (Research),research,3.12,81,1999,Physics,STEM
S201701378,2017,0,F,0,White,NC,INST_02,State University B (Research),research,3.81,86,1999,Economics,Social Sciences
S201701379,2017,0,F,1,White,CA,INST_03,Regional College C (Teaching),teaching,2.99,17,1999,Nursing,Health
S201701380,2017,0,F,1,White,GA,INST_05,Urban University E (Research),research,3.84,60,1999,Art History,Humanities
S201701381,2017,1,M,1,White,VA,INST_01,State University A (Research),research,3.67,64,1999,History,Humanities
S201701382,2017,0,F,0,White,PA,INST_01,State University A (Research),research,3.71,25,1999,Kinesiology,Health
S201701383,2017,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.04,94,1999,Psychology,Social Sciences
S201701384,2017,1,M,1,Asian,FL,INST_05,Urban University E (Research),research,3.58,83,1999,Communications,Other
S201701385,2017,0,F,1,White,IL,INST_01,State University A (Research),research,3.44,94,1999,Education,Other
S201701386,2017,1,F,0,Black,IL,INST_04,Regional College D (Teaching),teaching,3.54,44,1999,Sociology,Social Sciences
S201701387,2017,1,M,1,Hispanic,IL,INST_04,Regional College D (Teaching),teaching,3.23,18,1999,Nursing,Health
S201701388,2017,1,M,0,Hispanic,PA,INST_03,Regional College C (Teaching),teaching,2.82,56,1999,Finance,Business
S201701389,2017,1,F,1,Asian,TX,INST_04,Regional College D (Teaching),teaching,3.62,72,1999,Mathematics,STEM
S201701390,2017,0,F,0,Black,GA,INST_05,Urban University E (Research),research,2.98,18,1999,Management,Business
S201701391,2017,0,F,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.46,61,1999,Communications,Other
S201701392,2017,0,M,0,Multi,NY,INST_05,Urban University E (Research),research,3.28,62,1999,Anthropology,Social Sciences
S201701393,2017,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,2.57,54,1999,Kinesiology,Health
S201701394,2017,1,F,0,White,MI,INST_05,Urban University E (Research),research,2.82,73,1999,Accounting,Business
S201701395,2017,1,F,1,Multi,TX,INST_03,Regional College C (Teaching),teaching,2.39,50,1999,Psychology,Social Sciences
S201701396,2017,0,M,0,Black,PA,INST_03,Regional College C (Teaching),teaching,2.84,86,1999,Finance,Business
S201701397,2017,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,2.85,80,1999,Communications,Other
S201701398,2017,1,F,1,AIAN,FL,INST_01,State University A (Research),research,2.43,50,1999,Accounting,Business
S201701399,2017,1,M,0,Multi,NJ,INST_05,Urban University E (Research),research,2.84,62,1999,Nursing,Health
S201701400,2017,0,F,0,White,VA,INST_05,Urban University E (Research),research,3.18,83,1999,Physics,STEM
S201701401,2017,0,F,1,White,TX,INST_04,Regional College D (Teaching),teaching,2.38,41,1998,Physics,STEM
S201701402,2017,1,F,0,Asian,GA,INST_01,State University A (Research),research,3.08,64,1999,Civil Engineering,STEM
S201701403,2017,0,F,0,White,IL,INST_02,State University B (Research),research,2.58,80,1999,Anthropology,Social Sciences
S201701404,2017,1,F,0,White,NC,INST_05,Urban University E (Research),research,3.03,64,1999,Management,Business
S201701405,2017,1,F,0,Multi,OH,INST_03,Regional College C (Teaching),teaching,3.15,26,1999,Economics-Bus,Business
S201701406,2017,0,F,0,White,OH,INST_01,State University A (Research),research,2.79,3,1999,Biomedical Engineering,STEM
S201701407,2017,1,F,0,White,VA,INST_02,State University B (Research),research,3.48,73,1999,Pre-Med,Health
S201701408,2017,1,M,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.91,51,1999,Marketing,Business
S201701409,2017,1,M,0,White,NJ,INST_02,State University B (Research),research,2.94,12,1999,Computer Science,STEM
S201701410,2017,0,F,0,White,TX,INST_02,State University B (Research),research,3.47,62,1999,Communications,Other
S201701411,2017,0,M,0,Black,CA,INST_02,State University B (Research),research,3.31,96,1999,Civil Engineering,STEM
S201701412,2017,0,M,1,Hispanic,NJ,INST_05,Urban University E (Research),research,3.7,39,1999,Computer Science,STEM
S201701413,2017,0,M,0,White,OH,INST_01,State University A (Research),research,3.62,16,1999,Art History,Humanities
S201701414,2017,1,F,1,White,PA,INST_04,Regional College D (Teaching),teaching,2.91,64,1999,Sociology,Social Sciences
S201701415,2017,0,M,0,Black,GA,INST_01,State University A (Research),research,3.33,76,1999,Undeclared,Other
S201701416,2017,0,F,0,Black,GA,INST_02,State University B (Research),research,3.19,76,1999,Communications,Other
S201701417,2017,0,M,0,White,NY,INST_01,State University A (Research),research,2.62,46,1999,Sociology,Social Sciences
S201701418,2017,0,F,1,White,MI,INST_01,State University A (Research),research,3.43,78,1999,Civil Engineering,STEM
S201701419,2017,1,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.46,36,1999,Political Science,Social Sciences
S201701420,2017,0,M,0,White,GA,INST_01,State University A (Research),research,3.77,75,1999,Public Health,Health
S201701421,2017,1,M,0,White,GA,INST_01,State University A (Research),research,3.35,35,1999,General Studies,Other
S201701422,2017,0,F,1,Hispanic,NY,INST_04,Regional College D (Teaching),teaching,3.56,26,1999,Statistics,STEM
S201701423,2017,1,F,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.34,55,1999,Pre-Med,Health
S201701424,2017,0,M,0,White,MI,INST_04,Regional College D (Teaching),teaching,2.52,66,1999,Economics,Social Sciences
S201701425,2017,0,F,1,Black,CA,INST_04,Regional College D (Teaching),teaching,2.75,30,1999,Political Science,Social Sciences
S201701426,2017,1,F,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.5,51,1999,Anthropology,Social Sciences
S201701427,2017,1,F,0,White,PA,INST_05,Urban University E (Research),research,3.35,77,1999,Undeclared,Other
S201701428,2017,1,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.13,57,1999,Economics,Social Sciences
S201701429,2017,1,F,0,Hispanic,NC,INST_01,State University A (Research),research,3.32,73,1999,Statistics,STEM
S201701430,2017,1,F,0,Black,IL,INST_05,Urban University E (Research),research,3.33,72,1999,Public Health,Health
S201701431,2017,0,M,0,Asian,IL,INST_02,State University B (Research),research,3.77,73,1999,Nursing,Health
S201701432,2017,0,F,0,White,TX,INST_01,State University A (Research),research,3.26,28,1999,Chemistry,STEM
S201701433,2017,0,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.85,42,1999,Nursing,Health
S201701434,2017,1,F,0,White,TX,INST_05,Urban University E (Research),research,3.53,18,1999,Economics,Social Sciences
S201701435,2017,0,F,0,White,MI,INST_05,Urban University E (Research),research,3.1,68,1999,Accounting,Business
S201701436,2017,0,M,0,White,OH,INST_02,State University B (Research),research,4.0,61,1999,Electrical Engineering,STEM
S201701437,2017,0,M,1,White,NJ,INST_04,Regional College D (Teaching),teaching,3.45,44,1999,Biology,STEM
S201701438,2017,1,M,1,Black,PA,INST_05,Urban University E (Research),research,4.0,53,1999,Nursing,Health
S201701439,2017,0,F,1,Hispanic,TX,INST_02,State University B (Research),research,2.8,45,1999,Civil Engineering,STEM
S201701440,2017,1,F,1,Hispanic,CA,INST_05,Urban University E (Research),research,3.38,36,1999,Public Health,Health
S201701441,2017,0,F,0,Asian,MI,INST_05,Urban University E (Research),research,2.91,70,1999,Computer Science,STEM
S201701442,2017,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.64,58,1999,Economics-Bus,Business
S201701443,2017,0,M,1,Hispanic,TX,INST_04,Regional College D (Teaching),teaching,3.72,42,1999,Pre-Med,Health
S201701444,2017,1,NB,0,Hispanic,VA,INST_01,State University A (Research),research,3.58,71,1999,Communications,Other
S201701445,2017,0,F,1,Asian,NJ,INST_01,State University A (Research),research,3.21,51,1999,Statistics,STEM
S201701446,2017,0,M,0,Hispanic,NC,INST_01,State University A (Research),research,2.66,27,1999,Biomedical Engineering,STEM
S201701447,2017,0,M,0,Hispanic,NY,INST_05,Urban University E (Research),research,2.75,78,1999,Nursing,Health
S201701448,2017,0,F,0,Black,VA,INST_05,Urban University E (Research),research,3.42,50,1999,Nursing,Health
S201701449,2017,0,M,0,Black,GA,INST_04,Regional College D (Teaching),teaching,2.68,54,1999,Spanish,Humanities
S201701450,2017,0,F,1,White,CA,INST_02,State University B (Research),research,2.28,80,1999,Marketing,Business
S201701451,2017,1,F,0,White,CA,INST_01,State University A (Research),research,3.49,90,1999,English,Humanities
S201701452,2017,1,M,0,White,TX,INST_05,Urban University E (Research),research,2.38,70,1999,General Studies,Other
S201701453,2017,1,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,3.13,72,1999,Sociology,Social Sciences
S201701454,2017,0,M,0,Hispanic,NJ,INST_03,Regional College C (Teaching),teaching,3.0,39,1999,Electrical Engineering,STEM
S201701455,2017,1,F,0,Hispanic,NY,INST_04,Regional College D (Teaching),teaching,2.56,50,1999,Pre-Med,Health
S201701456,2017,1,M,1,White,NJ,INST_01,State University A (Research),research,3.87,75,1999,Nursing,Health
S201701457,2017,0,F,0,White,NC,INST_03,Regional College C (Teaching),teaching,2.75,69,1999,English,Humanities
S201701458,2017,0,F,0,Black,CA,INST_05,Urban University E (Research),research,3.37,64,1999,Physics,STEM
S201701459,2017,0,M,1,White,FL,INST_01,State University A (Research),research,3.27,51,1999,Mechanical Engineering,STEM
S201701460,2017,1,F,0,Asian,GA,INST_01,State University A (Research),research,2.63,67,1999,Computer Science,STEM
S201701461,2017,0,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,4.0,51,1999,Pre-Med,Health
S201701462,2017,0,M,0,Multi,IL,INST_01,State University A (Research),research,3.18,46,1999,Political Science,Social Sciences
S201701463,2017,0,M,0,White,FL,INST_05,Urban University E (Research),research,3.44,36,1999,Economics-Bus,Business
S201701464,2017,0,M,1,White,OH,INST_03,Regional College C (Teaching),teaching,3.03,85,1999,Computer Science,STEM
S201701465,2017,1,M,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.07,28,1999,Sociology,Social Sciences
S201701466,2017,0,F,0,White,MI,INST_01,State University A (Research),research,3.07,51,1999,English,Humanities
S201701467,2017,1,M,0,Asian,NJ,INST_02,State University B (Research),research,3.47,64,1999,Economics-Bus,Business
S201701468,2017,0,F,1,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,3.42,71,1999,Education,Other
S201701469,2017,1,F,0,Hispanic,NJ,INST_04,Regional College D (Teaching),teaching,2.67,41,1999,Public Health,Health
S201701470,2017,0,F,0,Multi,GA,INST_02,State University B (Research),research,3.3,34,1999,Mechanical Engineering,STEM
S201701471,2017,0,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,2.95,61,1999,Economics,Social Sciences
S201701472,2017,1,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.85,91,1999,Marketing,Business
S201701473,2017,0,M,0,White,IL,INST_01,State University A (Research),research,3.03,52,1999,Marketing,Business
S201701474,2017,1,M,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.25,27,1999,Finance,Business
S201701475,2017,0,F,0,Black,GA,INST_05,Urban University E (Research),research,2.38,62,1999,Nursing,Health
S201701476,2017,0,F,0,Asian,PA,INST_02,State University B (Research),research,2.8,58,1999,Mathematics,STEM
S201701477,2017,0,F,1,Multi,GA,INST_01,State University A (Research),research,3.85,69,1999,Statistics,STEM
S201701478,2017,0,F,0,White,NJ,INST_02,State University B (Research),research,3.53,28,1999,Undeclared,Other
S201701479,2017,0,M,0,White,GA,INST_01,State University A (Research),research,2.11,60,1999,Marketing,Business
S201701480,2017,0,F,0,White,GA,INST_01,State University A (Research),research,3.72,33,1999,General Studies,Other
S201701481,2017,0,F,0,Hispanic,GA,INST_02,State University B (Research),research,3.54,66,1999,Sociology,Social Sciences
S201701482,2017,1,M,0,White,CA,INST_05,Urban University E (Research),research,2.87,38,1999,History,Humanities
S201701483,2017,0,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.44,78,1999,Finance,Business
S201701484,2017,0,F,0,Hispanic,IL,INST_04,Regional College D (Teaching),teaching,2.95,99,1999,Pre-Med,Health
S201701485,2017,0,M,1,White,NC,INST_03,Regional College C (Teaching),teaching,3.41,57,1999,History,Humanities
S201701486,2017,0,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.57,40,1999,Management,Business
S201701487,2017,0,M,0,White,PA,INST_05,Urban University E (Research),research,3.98,16,1999,English,Humanities
S201701488,2017,0,F,0,Hispanic,CA,INST_01,State University A (Research),research,2.36,94,1999,Political Science,Social Sciences
S201701489,2017,0,F,1,Black,MI,INST_02,State University B (Research),research,3.2,34,1999,Education,Other
S201701490,2017,0,M,1,White,PA,INST_04,Regional College D (Teaching),teaching,3.64,63,1999,Undeclared,Other
S201701491,2017,0,F,0,White,NY,INST_01,State University A (Research),research,3.07,32,1999,Undeclared,Other
S201701492,2017,0,M,0,Hispanic,OH,INST_05,Urban University E (Research),research,3.95,26,1999,Electrical Engineering,STEM
S201701493,2017,1,F,0,White,IL,INST_02,State University B (Research),research,4.0,75,1999,Psychology,Social Sciences
S201701494,2017,0,M,0,Black,PA,INST_01,State University A (Research),research,3.3,52,1999,Pre-Med,Health
S201701495,2017,1,M,0,White,GA,INST_02,State University B (Research),research,3.51,95,1999,Finance,Business
S201701496,2017,0,F,0,Black,CA,INST_05,Urban University E (Research),research,3.62,56,1999,Electrical Engineering,STEM
S201701497,2017,1,F,0,NHPI,OH,INST_05,Urban University E (Research),research,3.67,32,1999,Education,Other
S201701498,2017,1,M,0,White,CA,INST_01,State University A (Research),research,3.61,71,1999,Sociology,Social Sciences
S201701499,2017,0,F,1,Hispanic,IL,INST_02,State University B (Research),research,3.55,45,1999,Economics-Bus,Business
S201701500,2017,1,F,0,White,NY,INST_01,State University A (Research),research,2.88,8,1999,Communications,Other
S201701501,2017,0,F,1,White,NJ,INST_01,State University A (Research),research,3.48,18,1999,Economics-Bus,Business
S201701502,2017,0,F,1,White,OH,INST_05,Urban University E (Research),research,3.81,77,1999,English,Humanities
S201701503,2017,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.43,61,1999,Civil Engineering,STEM
S201701504,2017,1,M,0,Unknown,OH,INST_05,Urban University E (Research),research,3.42,56,1999,Management,Business
S201701505,2017,0,F,0,White,NJ,INST_02,State University B (Research),research,2.84,35,1999,Education,Other
S201701506,2017,0,F,0,Asian,NC,INST_04,Regional College D (Teaching),teaching,3.01,58,1999,Electrical Engineering,STEM
S201701507,2017,0,F,1,Hispanic,PA,INST_04,Regional College D (Teaching),teaching,2.22,82,1999,Mechanical Engineering,STEM
S201701508,2017,0,F,1,White,CA,INST_04,Regional College D (Teaching),teaching,2.67,49,1999,Political Science,Social Sciences
S201701509,2017,1,F,1,White,GA,INST_02,State University B (Research),research,2.13,73,1999,Nursing,Health
S201701510,2017,0,M,1,White,IL,INST_02,State University B (Research),research,2.84,71,1999,Political Science,Social Sciences
S201701511,2017,0,F,0,White,NY,INST_05,Urban University E (Research),research,2.44,64,1999,Economics-Bus,Business
S201701512,2017,0,F,1,White,TX,INST_05,Urban University E (Research),research,2.88,69,1999,Physics,STEM
S201701513,2017,0,F,0,Black,VA,INST_05,Urban University E (Research),research,1.97,76,1999,Biology,STEM
S201701514,2017,1,F,0,White,OH,INST_02,State University B (Research),research,3.46,64,1999,Accounting,Business
S201701515,2017,0,F,1,White,GA,INST_03,Regional College C (Teaching),teaching,3.05,32,1999,Marketing,Business
S201701516,2017,1,F,0,Black,PA,INST_03,Regional College C (Teaching),teaching,3.83,69,1999,English,Humanities
S201701517,2017,0,M,1,White,NC,INST_02,State University B (Research),research,3.76,9,1999,Management,Business
S201701518,2017,0,M,0,White,CA,INST_05,Urban University E (Research),research,3.43,64,1999,Philosophy,Humanities
S201701519,2017,0,F,1,White,PA,INST_01,State University A (Research),research,3.07,22,1999,Biology,STEM
S201701520,2017,0,F,1,White,NY,INST_02,State University B (Research),research,3.18,32,1999,Electrical Engineering,STEM
S201701521,2017,0,M,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.12,87,1999,Sociology,Social Sciences
S201701522,2017,0,F,0,Multi,TX,INST_01,State University A (Research),research,3.46,23,1999,Marketing,Business
S201701523,2017,0,M,0,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,3.54,63,1999,Undeclared,Other
S201701524,2017,1,F,0,Multi,PA,INST_03,Regional College C (Teaching),teaching,3.55,38,1999,Electrical Engineering,STEM
S201701525,2017,0,F,1,White,TX,INST_02,State University B (Research),research,3.34,73,1999,General Studies,Other
S201701526,2017,1,F,0,White,IL,INST_01,State University A (Research),research,3.52,24,1999,Public Health,Health
S201701527,2017,1,F,0,Asian,VA,INST_04,Regional College D (Teaching),teaching,3.27,51,1999,Biology,STEM
S201701528,2017,1,F,1,White,NJ,INST_04,Regional College D (Teaching),teaching,3.32,32,1999,Finance,Business
S201701529,2017,0,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,3.31,76,1999,Nursing,Health
S201701530,2017,0,M,1,White,OH,INST_05,Urban University E (Research),research,4.0,56,1999,Mathematics,STEM
S201701531,2017,1,F,0,White,CA,INST_01,State University A (Research),research,3.17,78,1999,Physics,STEM
S201701532,2017,0,F,0,Multi,IL,INST_04,Regional College D (Teaching),teaching,3.53,50,1999,Public Health,Health
S201701533,2017,0,M,0,Black,PA,INST_05,Urban University E (Research),research,3.03,79,1999,Economics,Social Sciences
S201701534,2017,0,F,0,White,TX,INST_02,State University B (Research),research,3.69,76,1999,Physics,STEM
S201701535,2017,1,F,0,Black,PA,INST_03,Regional College C (Teaching),teaching,2.17,64,1999,History,Humanities
S201701536,2017,1,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,2.77,70,1999,Computer Science,STEM
