graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018005470,U08,2020,STEM,2.973,0,0
G2018005471,U04,2020,STEM,2.646,0,1
G2018005478,U06,2020,HUM,2.848,0,0
G2018005488,U06,2020,SOC,3.38,1,0
G2018005490,U04,2020,STEM,3.235,0,0
G2018005492,U02,2020,HUM,3.142,0,0
G2018005493,U01,2020,STEM,3.12,0,0
G2018005498,U03,2020,STEM,3.419,0,1
G2018005503,U02,2020,HUM,3.072,0,0
G2018005504,U04,2020,SOC,3.188,0,0
G2018005507,U05,2020,STEM,2.383,0,0
G2018005508,U04,2020,HLT,3.04,0,0
G2018005509,U05,2020,HUM,2.648,0,0
G2018005511,U06,2020,STEM,3.572,1,0
G2018005515,U04,2020,STEM,3.056,0,0
G2018005531,U04,2020,BUS,2.747,0,1
G2018005535,U03,2020,STEM,3.134,0,0
G2018005536,U06,2020,HLT,3.013,0,0
G2018005539,U06,2020,EDU,2.807,0,0
G2018005542,U04,2020,HLT,2.645,0,0
G2018005546,U08,2020,STEM,3.019,0,0
G2018005551,U04,2020,STEM,3.863,0,0
G2018005552,U02,2020,HLT,3.406,0,0
G2018005558,U06,2020,SOC,2.441,1,0
G2018005563,U04,2020,BUS,2.903,0,0
G2018005577,U05,2020,STEM,2.293,0,1
G2018005587,U08,2020,STEM,2.947,0,0
G2018005591,U03,2020,BUS,3.262,0,0
G2018005592,U07,2020,STEM,3.066,0,0
G2018005597,U05,2020,BUS,3.092,0,0
G2018005600,U07,2020,SOC,2.764,0,1
G2018005611,U04,2020,STEM,2.932,0,0
G2018005616,U02,2020,STEM,2.692,0,0
G2018005622,U03,2020,EDU,3.335,0,0
G2018005623,U01,2020,BUS,2.176,0,0
G2018005635,U04,2020,SOC,3.348,1,1
G2018005645,U05,2020,BUS,2.71,0,0
G2018005653,U06,2020,SOC,3.238,0,0
G2018005654,U08,2020,SOC,3.232,0,0
G2018005657,U06,2020,HLT,3.546,0,1
G2018005676,U03,2020,STEM,2.523,1,0
G2018005678,U06,2020,STEM,2.839,0,1
G2018005681,U03,2020,SOC,3.492,0,0
G2018005684,U06,2020,BUS,3.908,1,1
G2018005686,U02,2020,STEM,3.322,0,0
G2018005700,U07,2020,HLT,2.69,1,0
G2018005702,U03,2020,STEM,1.697,1,0
G2018005720,U03,2020,STEM,3.264,0,0
G2018005722,U08,2020,BUS,2.836,0,1
G2018005724,U04,2020,BUS,3.235,0,0
G2018005727,U04,2020,EDU,3.048,0,1
G2018005740,U06,2020,BUS,3.433,0,0
G2018005742,U08,2020,STEM,2.958,0,0
G2018005752,U06,2020,STEM,3.151,0,0
G2018005753,U04,2020,BUS,3.208,0,1
G2018005754,U03,2020,BUS,2.357,0,0
G2018005759,U07,2020,STEM,3.157,0,1
G2018005771,U06,2020,HUM,2.692,0,0
G2018005774,U07,2020,HLT,4.0,0,0
G2018005775,U07,2020,EDU,3.564,0,0
G2018005776,U02,2020,SOC,2.815,1,0
G2018005777,U05,2020,HLT,2.804,0,0
G2018005778,U07,2020,SOC,3.231,0,1
G2018005780,U04,2020,SOC,2.739,1,0
G2018005785,U08,2020,BUS,3.005,0,0
G2018005786,U03,2020,BUS,2.591,0,0
G2018005790,U06,2020,STEM,3.08,0,0
G2018005796,U08,2020,STEM,3.161,0,1
G2018005797,U04,2020,EDU,3.226,0,0
G2018005799,U06,2020,STEM,3.38,0,1
G2018005800,U03,2020,BUS,3.272,0,0
G2018005803,U07,2020,BUS,3.394,1,0
G2018005804,U04,2020,HLT,3.115,1,0
G2018005806,U03,2020,BUS,2.684,0,0
G2018005815,U07,2020,EDU,3.376,0,0
G2018005821,U03,2020,STEM,3.072,0,0
G2018005825,U07,2020,EDU,1.945,0,0
G2018005830,U06,2020,STEM,3.282,1,0
G2018005834,U08,2020,STEM,2.782,1,0
G2018005836,U04,2020,STEM,3.836,0,0
G2018005837,U04,2020,BUS,3.419,0,0
G2018005838,U04,2020,HUM,4.0,1,0
G2018005853,U03,2020,SOC,2.253,0,0
G2018005866,U08,2020,HUM,2.197,0,0
G2018005867,U05,2020,STEM,2.705,1,0
G2018005884,U03,2020,SOC,2.858,0,0
G2018005888,U06,2020,BUS,3.402,0,0
G2018005894,U07,2020,HLT,2.664,1,1
G2018005907,U06,2020,STEM,3.539,0,0
G2018005908,U04,2020,STEM,3.22,1,0
G2018005926,U08,2020,STEM,3.493,0,0
G2018005927,U04,2020,STEM,2.863,0,0
G2018005928,U06,2020,HLT,3.074,0,1
G2018005932,U03,2020,STEM,2.934,0,0
G2018005936,U06,2020,EDU,3.576,0,0
G2018005950,U06,2020,SOC,2.992,0,0
G2018005956,U07,2020,HLT,3.708,0,1
G2018005958,U02,2020,HLT,3.477,1,0
G2018005989,U04,2020,STEM,3.171,0,0
G2018005994,U06,2020,SOC,2.46,0,0
G2018005997,U01,2020,BUS,2.818,0,1
G2018006004,U06,2020,HLT,3.074,1,0
G2018006005,U03,2020,HLT,3.315,0,0
G2018006006,U07,2020,STEM,3.189,0,0
G2018006008,U07,2020,STEM,3.092,0,0
G2018006009,U07,2020,BUS,2.211,1,1
G2018006017,U02,2020,STEM,2.626,0,0
G2018006019,U06,2020,BUS,3.136,0,0
G2018006030,U01,2020,SOC,2.264,0,0
G2018006035,U08,2020,SOC,3.334,0,0
G2018006036,U06,2020,BUS,2.668,0,0
G2018006055,U04,2020,STEM,2.988,0,0
G2018006060,U07,2020,STEM,2.729,0,0
G2018006061,U08,2020,STEM,2.294,0,1
G2018006068,U03,2020,BUS,3.291,1,0
G2018006077,U02,2020,STEM,2.585,0,0
G2018006084,U08,2020,SOC,2.775,0,0
G2018006086,U04,2020,BUS,2.94,0,0
G2018006091,U07,2020,BUS,3.197,1,0
G2018006097,U02,2020,EDU,2.909,1,0
G2018006109,U02,2020,STEM,2.907,0,0
G2018006111,U06,2020,BUS,3.283,0,0
G2018006114,U08,2020,BUS,3.733,0,1
G2018006118,U08,2020,BUS,3.208,1,0
G2018006120,U03,2020,STEM,3.163,0,1
G2018006122,U05,2020,EDU,2.613,0,0
G2018006130,U07,2020,STEM,2.56,1,1
G2018006131,U03,2020,EDU,2.749,0,0
G2018006138,U07,2020,EDU,3.41,0,0
G2018006139,U02,2020,SOC,2.942,0,0
G2018006142,U06,2020,STEM,2.443,0,0
G2018006145,U06,2020,HLT,3.146,1,0
G2018006146,U06,2020,BUS,2.847,1,0
G2018006158,U04,2020,HLT,3.068,1,0
G2018006161,U08,2020,HLT,3.217,1,0
G2018006162,U07,2020,SOC,3.977,1,0
G2018006164,U01,2020,EDU,2.882,0,1
G2018006165,U02,2020,STEM,2.883,0,0
G2018006166,U03,2020,STEM,2.694,1,0
G2018006170,U08,2020,EDU,2.753,0,0
G2018006181,U05,2020,STEM,2.819,1,0
G2018006182,U08,2020,STEM,2.971,0,1
G2018006190,U03,2020,EDU,3.155,0,0
G2018006194,U06,2020,STEM,2.884,1,0
G2018006197,U01,2020,SOC,4.0,1,0
G2018006219,U04,2020,SOC,2.946,0,0
G2018006226,U04,2020,HUM,3.073,0,0
G2018006231,U08,2020,SOC,2.936,0,1
G2018006235,U02,2020,STEM,2.534,0,0
G2018006237,U03,2020,HLT,3.17,0,0
G2018006240,U03,2020,EDU,3.678,0,0
G2018006241,U04,2020,HUM,2.157,0,1
G2018006247,U02,2020,HUM,3.496,0,0
G2018006248,U08,2020,SOC,3.374,0,0
G2018006250,U06,2020,STEM,2.994,1,0
G2018006254,U05,2020,SOC,3.308,0,0
G2018006255,U07,2020,STEM,3.465,0,0
G2018006258,U03,2020,HUM,3.961,0,0
G2018006278,U01,2020,EDU,3.96,1,0
G2018006289,U07,2020,HUM,2.481,0,1
G2018006290,U01,2020,SOC,2.374,0,0
G2018006291,U07,2020,STEM,3.485,1,1
G2018006295,U01,2020,BUS,2.835,0,0
G2018006297,U03,2020,BUS,3.366,0,1
G2018006307,U02,2020,BUS,2.855,0,0
G2018006312,U05,2020,SOC,3.007,1,1
G2018006318,U05,2020,STEM,3.063,0,0
G2018006319,U06,2020,STEM,3.081,1,1
G2018006333,U04,2020,SOC,3.456,0,1
G2018006336,U03,2020,SOC,3.137,0,0
G2018006339,U02,2020,BUS,2.989,0,0
G2018006340,U01,2020,SOC,2.877,1,0
G2018006341,U02,2020,HLT,2.763,1,0
G2018006356,U05,2020,BUS,2.146,0,1
G2018006370,U02,2020,STEM,2.992,0,0
G2018006373,U03,2020,BUS,2.836,0,0
G2018006375,U04,2020,HLT,3.297,1,1
G2018006377,U08,2020,BUS,3.089,0,0
G2018006381,U08,2020,SOC,3.429,0,0
G2018006383,U08,2020,EDU,2.645,0,0
G2018006387,U02,2020,STEM,3.339,1,1
G2018006390,U07,2020,HUM,2.736,1,0
G2018006394,U08,2020,HLT,2.794,0,1
G2018006409,U03,2020,HUM,2.746,0,1
G2018006416,U07,2020,BUS,3.408,0,0
G2018006417,U07,2020,SOC,3.661,0,0
G2018006418,U02,2020,STEM,3.528,0,0
G2018006419,U01,2020,HUM,2.533,1,1
G2018006429,U02,2020,STEM,2.273,0,0
G2018006430,U07,2020,STEM,2.9,0,1
G2018006449,U04,2020,SOC,2.861,0,0
G2018006450,U06,2020,BUS,2.644,1,0
G2018006456,U05,2020,BUS,3.536,0,0
G2018006457,U04,2020,HUM,3.456,0,0
G2018006459,U02,2020,EDU,3.217,0,1
G2018006468,U02,2020,STEM,2.137,0,0
G2018006474,U07,2020,EDU,2.151,0,1
G2018006475,U06,2020,BUS,3.126,1,0
G2018006478,U01,2020,BUS,3.071,0,0
G2018006485,U05,2020,SOC,3.647,0,0
G2018006498,U03,2020,SOC,3.608,0,0
G2018006500,U03,2020,BUS,2.892,0,0
G2018006504,U05,2020,HUM,3.284,0,0
G2018006511,U01,2020,SOC,3.817,0,0
G2018006514,U07,2020,HLT,3.627,0,1
G2018006516,U04,2020,EDU,3.066,0,0
G2018006519,U03,2020,SOC,2.766,0,0
G2018006520,U02,2020,SOC,3.278,0,0
G2018006521,U04,2020,STEM,2.875,0,0
G2018006527,U05,2020,STEM,3.263,0,0
G2018006529,U04,2020,HUM,3.137,0,0
G2018006530,U05,2020,BUS,2.91,0,0
G2018006531,U06,2020,EDU,3.198,0,0
G2018006532,U06,2020,BUS,3.61,0,0
G2018006542,U02,2020,BUS,3.415,0,0
G2018006546,U07,2020,HUM,2.551,1,0
G2018006570,U03,2020,SOC,2.631,0,0
G2018006585,U03,2020,STEM,3.151,0,0
G2018006586,U01,2020,HLT,3.393,0,0
G2018006587,U05,2020,STEM,2.812,0,0
G2018006593,U04,2020,BUS,3.132,0,1
G2018006609,U03,2020,HLT,4.0,0,0
G2018006612,U02,2020,BUS,2.517,0,0
G2018006619,U06,2020,STEM,3.448,0,0
G2018006620,U01,2020,SOC,3.319,0,1
G2018006623,U07,2020,SOC,3.686,0,0
G2018006626,U05,2020,STEM,2.932,0,0
G2018006628,U03,2020,BUS,3.189,1,0
G2018006633,U03,2020,BUS,3.991,1,0
G2018006638,U03,2020,SOC,2.979,0,0
G2018006642,U01,2020,STEM,3.194,0,0
G2018006646,U02,2020,HLT,3.239,0,0
G2018006652,U03,2020,EDU,2.777,0,0
G2018006657,U05,2020,STEM,2.529,0,0
G2018006667,U01,2020,BUS,3.1,1,0
G2018006677,U07,2020,SOC,2.886,0,0
G2018006679,U04,2020,BUS,3.451,0,0
G2018006680,U03,2020,SOC,3.093,0,0
G2018006681,U01,2020,STEM,3.485,0,0
G2018006685,U02,2020,BUS,2.742,0,0
G2018006688,U05,2020,HLT,3.342,1,0
G2018006699,U03,2020,BUS,3.224,1,0
G2018006709,U06,2020,BUS,3.168,0,0
G2018006712,U06,2020,BUS,3.481,0,1
G2018006730,U06,2020,STEM,2.805,1,0
G2018006731,U06,2020,STEM,2.553,0,0
G2018006738,U05,2020,STEM,2.767,0,0
G2018006739,U01,2020,STEM,3.37,1,1
G2018006740,U03,2020,EDU,2.889,0,1
G2018006744,U05,2020,BUS,3.745,0,0
G2018006746,U01,2020,STEM,3.06,1,0
G2018006748,U04,2020,BUS,2.516,0,1
G2018006757,U06,2020,HLT,3.016,0,0
G2018006758,U02,2020,HLT,3.108,1,0
G2018006761,U08,2020,HUM,3.253,0,0
G2018006762,U03,2020,HUM,2.388,0,1
G2018006764,U03,2020,EDU,3.711,0,0
G2018006766,U03,2020,STEM,3.301,0,0
G2018006776,U04,2020,HUM,2.667,0,0
G2018006777,U07,2020,SOC,3.389,0,0
G2018006783,U01,2020,HLT,3.244,1,0
G2018006788,U07,2020,STEM,3.213,1,0
G2018006792,U05,2020,BUS,3.024,0,0
G2018006793,U08,2020,HLT,3.128,0,0
G2018006797,U05,2020,SOC,3.167,0,0
G2018006801,U05,2020,BUS,3.069,0,0
G2018006802,U01,2020,STEM,2.604,0,0
G2018006803,U03,2020,HLT,2.916,1,0
G2018006805,U05,2020,STEM,3.433,0,0
G2018006810,U05,2020,HLT,3.298,0,0
G2018006815,U04,2020,HLT,2.613,0,0
G2018006817,U06,2020,BUS,2.792,0,0
G2018006821,U07,2020,STEM,2.712,1,0
G2018006827,U07,2020,STEM,2.683,0,0
G2018006847,U01,2020,SOC,3.404,0,0
G2018006848,U05,2020,BUS,3.518,0,0
G2018006850,U08,2020,BUS,3.286,0,0
G2018006851,U07,2020,BUS,3.06,0,1
G2018006855,U05,2020,HUM,3.164,0,0
G2018006857,U05,2020,STEM,2.643,0,0
G2018006864,U05,2020,BUS,3.586,1,1
G2018006865,U08,2020,BUS,2.091,0,0
G2018006872,U07,2020,STEM,3.604,0,0
G2018006877,U03,2020,STEM,2.591,1,0
G2018006883,U01,2020,STEM,2.509,1,1
G2018006894,U01,2020,STEM,3.316,1,0
G2018006898,U08,2020,STEM,3.109,0,0
G2018006899,U06,2020,HUM,3.527,0,0
G2018006900,U05,2020,STEM,4.0,0,1
G2018006904,U05,2020,SOC,3.356,0,1
G2018006907,U04,2020,HUM,3.351,1,0
G2018006908,U01,2020,HLT,3.485,0,0
G2018006921,U05,2020,STEM,2.629,0,0
G2018006924,U08,2020,STEM,4.0,0,0
G2018006926,U01,2020,HLT,2.262,1,0
G2018006930,U06,2020,HLT,2.687,0,1
G2018006933,U02,2020,STEM,3.024,0,0
G2018006937,U04,2020,STEM,3.147,0,0
G2018006938,U03,2020,STEM,3.119,0,0
G2018006941,U08,2020,SOC,3.482,0,0
G2018006946,U03,2020,EDU,3.71,0,0
G2018006948,U08,2020,SOC,2.765,0,0
G2018006952,U02,2020,STEM,3.106,0,0
G2018006959,U08,2020,BUS,2.951,0,0
G2018006965,U04,2020,STEM,2.408,1,1
G2018006966,U06,2020,EDU,2.641,0,1
G2018006968,U07,2020,STEM,3.146,1,0
G2018006979,U05,2020,STEM,3.302,1,0
G2018006980,U01,2020,BUS,3.504,1,0
G2018006982,U07,2020,HUM,3.399,0,0
G2018006983,U04,2020,SOC,2.539,1,0
G2018006985,U07,2020,STEM,3.205,1,1
G2018006988,U08,2020,SOC,2.97,0,0
G2018006989,U01,2020,STEM,2.468,1,0
G2018007000,U06,2020,HUM,2.66,0,0
G2018007001,U05,2020,BUS,3.916,0,0
G2018007002,U05,2020,SOC,3.405,0,1
G2018007007,U01,2020,BUS,2.921,0,0
G2018007009,U06,2020,STEM,2.701,0,0
G2018007017,U08,2020,HUM,3.024,1,0
G2018007023,U03,2020,EDU,3.034,1,1
G2018007037,U01,2020,SOC,3.057,0,1
G2018007038,U06,2020,STEM,3.443,0,0
G2018007040,U06,2020,BUS,2.911,1,0
G2018007047,U01,2020,STEM,2.693,0,0
G2018007058,U04,2020,BUS,2.659,0,0
G2018007060,U02,2020,STEM,3.171,0,0
G2018007062,U03,2020,SOC,3.059,0,0
G2018007063,U02,2020,SOC,2.851,0,0
G2018007068,U03,2020,STEM,2.708,0,0
G2018007072,U03,2020,STEM,3.045,0,0
G2018007076,U05,2020,HLT,3.195,1,0
G2018007077,U08,2020,STEM,2.269,0,1
G2018007082,U08,2020,STEM,2.977,1,0
G2018007084,U03,2020,SOC,2.698,0,1
G2018007085,U03,2020,SOC,2.601,1,0
G2018007090,U04,2020,BUS,3.794,0,0
G2018007101,U03,2020,STEM,2.746,0,0
G2018007105,U07,2020,HUM,2.7,0,0
G2018007107,U04,2020,HUM,2.838,0,0
G2018007116,U01,2020,SOC,3.128,0,0
G2018007120,U03,2020,STEM,3.451,0,0
G2018007121,U02,2020,SOC,3.825,0,0
G2018007123,U02,2020,EDU,2.723,0,0
G2018007131,U03,2020,BUS,3.839,1,0
G2018007139,U04,2020,STEM,3.491,1,1
G2018007141,U01,2020,HUM,2.883,0,0
G2018007142,U06,2020,HUM,3.121,1,0
G2018007145,U03,2020,STEM,3.6,0,0
G2018007159,U08,2020,EDU,3.74,0,0
G2018007162,U07,2020,HUM,3.293,0,1
G2018007166,U03,2020,HUM,3.229,0,1
G2018007169,U08,2020,STEM,2.271,1,0
G2018007171,U03,2020,SOC,2.561,0,0
G2018007172,U05,2020,SOC,2.76,1,1
G2018007179,U03,2020,BUS,3.385,0,0
G2018007186,U06,2020,HLT,3.095,0,1
G2018007194,U03,2020,SOC,3.769,0,0
G2018007198,U06,2020,BUS,2.965,0,0
G2018007201,U01,2020,SOC,3.305,0,0
G2018007202,U01,2020,EDU,3.463,0,0
G2018007208,U07,2020,STEM,3.573,0,1
G2018007210,U04,2020,SOC,3.341,0,0
G2018007226,U05,2020,SOC,3.653,1,0
G2018007230,U01,2020,STEM,3.694,1,0
G2018007232,U07,2020,BUS,3.125,0,0
G2018007241,U08,2020,STEM,2.594,0,0
G2018007248,U06,2020,BUS,3.143,0,0
G2018007251,U03,2020,HLT,2.696,1,0
G2018007252,U05,2020,SOC,3.005,0,0
G2018007253,U03,2020,SOC,2.402,1,0
G2018007257,U07,2020,STEM,3.1,1,0
G2018007260,U04,2020,STEM,3.184,0,1
G2018007264,U05,2020,BUS,3.857,1,0
G2018007275,U05,2020,STEM,2.298,0,1
G2018007277,U08,2020,STEM,3.164,0,0
G2018007283,U06,2020,STEM,3.763,0,0
G2018007296,U02,2020,BUS,2.878,1,0
G2018007308,U07,2020,EDU,3.126,0,0
G2018007312,U06,2020,SOC,3.049,1,0
G2018007315,U03,2020,HUM,2.78,0,0
G2018007316,U03,2020,STEM,2.736,0,0
G2018007322,U07,2020,BUS,3.949,0,0
G2018007323,U01,2020,STEM,2.763,0,0
G2018007326,U04,2020,SOC,3.146,0,1
G2018007329,U04,2020,SOC,2.342,1,0
G2018007332,U07,2020,SOC,3.751,0,0
G2018007334,U07,2020,BUS,2.43,1,1
G2018007347,U04,2020,STEM,2.871,1,0
G2018007348,U01,2020,SOC,2.618,0,1
G2018007352,U01,2020,HUM,2.902,1,0
G2018007357,U07,2020,BUS,3.813,0,1
G2018007359,U03,2020,HUM,3.021,0,1
G2018007362,U02,2020,STEM,3.945,1,0
G2018007364,U06,2020,EDU,3.804,1,0
G2018007366,U04,2020,STEM,3.3,0,1
G2018007367,U04,2020,HLT,2.929,0,0
G2018007368,U08,2020,BUS,2.861,0,0
G2018007378,U07,2020,BUS,3.031,0,0
G2018007382,U05,2020,SOC,2.84,0,1
G2018007385,U08,2020,STEM,3.295,0,0
G2018007387,U02,2020,HUM,3.282,1,0
G2018007388,U02,2020,STEM,3.349,1,1
G2018007389,U08,2020,STEM,2.834,0,0
G2018007393,U08,2020,HUM,3.697,0,0
G2018007394,U06,2020,BUS,3.36,0,1
G2018007397,U01,2020,SOC,3.006,0,1
G2018007401,U05,2020,SOC,2.921,0,0
G2018007404,U01,2020,SOC,3.14,0,0
G2018007408,U01,2020,STEM,3.283,1,0
G2018007411,U02,2020,BUS,2.968,0,0
G2018007413,U03,2020,EDU,3.2,0,0
G2018007414,U04,2020,SOC,2.852,0,0
G2018007424,U05,2020,SOC,2.852,0,1
G2018007427,U03,2020,BUS,3.216,0,0
G2018007428,U07,2020,STEM,2.723,0,1
G2018007429,U02,2020,SOC,2.65,0,1
G2018007444,U04,2020,STEM,2.649,0,1
G2018007446,U02,2020,HLT,3.71,0,0
G2018007449,U04,2020,STEM,3.529,1,0
G2018007451,U04,2020,EDU,3.526,0,1
G2018007460,U08,2020,BUS,2.665,0,0
G2018007469,U07,2020,HLT,3.154,0,0
G2018007474,U01,2020,BUS,3.728,0,0
G2018007478,U01,2020,HUM,3.035,0,0
G2018007488,U07,2020,EDU,2.819,1,0
G2018007493,U04,2020,STEM,2.744,0,0
G2018007504,U07,2020,SOC,3.588,0,0
G2018007507,U07,2020,BUS,2.229,1,0
G2018007511,U03,2020,STEM,3.387,1,0
G2018007514,U03,2020,BUS,2.886,0,1
G2018007518,U08,2020,BUS,2.46,0,1
G2018007523,U03,2020,BUS,3.07,1,0
G2018007527,U05,2020,EDU,3.241,1,0
G2018007529,U05,2020,STEM,3.388,0,0
G2018007533,U04,2020,STEM,2.906,1,0
G2018007536,U06,2020,STEM,2.994,0,0
G2018007545,U02,2020,BUS,2.505,0,1
G2018007547,U08,2020,STEM,3.41,0,1
G2018007555,U05,2020,BUS,2.565,1,1
G2018007559,U08,2020,SOC,3.129,1,1
G2018007569,U01,2020,SOC,3.209,1,0
G2018007570,U01,2020,EDU,2.768,1,0
G2018007571,U04,2020,SOC,3.217,0,0
G2018007575,U04,2020,STEM,3.103,0,0
G2018007578,U08,2020,HUM,2.729,1,0
G2018007584,U05,2020,BUS,3.334,0,0
G2018007587,U08,2020,SOC,3.516,0,0
G2018007591,U03,2020,BUS,4.0,0,0
G2018007593,U01,2020,STEM,2.592,1,0
G2018007594,U05,2020,HLT,3.362,1,0
G2018007597,U04,2020,SOC,2.656,0,1
G2018007600,U02,2020,STEM,2.631,1,0
G2018007610,U06,2020,HLT,3.372,0,0
G2018007611,U07,2020,SOC,2.756,0,0
G2018007615,U06,2020,STEM,3.786,0,0
G2018007619,U03,2020,STEM,3.443,0,0
G2018007622,U07,2020,STEM,2.717,1,0
G2018007625,U04,2020,STEM,3.447,0,0
G2018007626,U07,2020,HUM,3.228,1,0
G2018007628,U03,2020,STEM,2.437,0,0
G2018007629,U01,2020,BUS,2.378,0,0
G2018007653,U05,2020,STEM,3.078,1,0
G2018007661,U01,2020,SOC,3.088,0,0
G2018007665,U01,2020,STEM,3.972,1,1
G2018007667,U03,2020,SOC,3.104,0,0
G2018007674,U03,2020,SOC,3.149,0,0
G2018007680,U06,2020,SOC,2.643,0,0
G2018007690,U02,2020,HLT,3.632,1,0
G2018007693,U02,2020,BUS,3.845,0,1
G2018007700,U03,2020,STEM,2.946,0,1
G2018007705,U08,2020,EDU,3.221,1,0
G2018007706,U08,2020,STEM,1.809,0,1
G2018007711,U03,2020,SOC,2.263,0,1
G2018007715,U07,2020,BUS,2.989,0,1
G2018007721,U02,2020,STEM,2.968,0,0
G2018007723,U02,2020,HLT,1.847,0,0
G2018007724,U03,2020,SOC,3.409,0,0
G2018007727,U03,2020,STEM,3.835,0,1
G2018007734,U08,2020,BUS,2.33,0,1
G2018007736,U06,2020,STEM,3.002,0,0
G2018007744,U05,2020,EDU,3.37,0,0
G2018007754,U06,2020,BUS,3.297,0,0
G2018007756,U01,2020,STEM,2.839,0,0
G2018007757,U02,2020,STEM,3.933,1,0
G2018007759,U08,2020,STEM,3.596,0,0
G2018007760,U08,2020,SOC,3.433,0,0
G2018007771,U01,2020,HLT,2.442,0,0
G2018007777,U08,2020,EDU,2.547,0,0
G2018007789,U04,2020,STEM,3.622,0,0
G2018007790,U05,2020,STEM,3.61,0,0
G2018007792,U03,2020,HLT,2.336,1,0
G2018007804,U08,2020,STEM,2.283,1,1
G2018007806,U05,2020,BUS,2.561,0,0
G2018007807,U03,2020,BUS,2.674,0,0
G2018007808,U07,2020,SOC,3.745,0,0
G2018007812,U08,2020,HLT,3.052,0,0
G2018007813,U03,2020,STEM,2.529,0,0
G2018007815,U03,2020,SOC,2.62,0,0
G2018007820,U07,2020,EDU,4.0,0,0
G2018007825,U05,2020,STEM,3.294,0,0
G2018007826,U06,2020,SOC,3.294,0,0
G2018007828,U08,2020,BUS,3.456,1,0
G2018007832,U05,2020,SOC,2.936,0,0
G2018007851,U05,2020,SOC,3.156,1,0
G2018007852,U06,2020,HLT,3.343,0,1
G2018007855,U01,2020,SOC,2.984,0,0
G2018007856,U06,2020,HUM,2.789,0,0
G2018007859,U07,2020,STEM,3.148,0,0
G2018007875,U01,2020,STEM,2.84,1,0
G2018007881,U07,2020,EDU,3.501,0,0
G2018007886,U04,2020,BUS,2.209,0,0
G2018007888,U04,2020,EDU,2.946,1,0
G2018007889,U05,2020,STEM,2.438,0,0
G2018007893,U01,2020,SOC,3.027,0,0
G2018007900,U06,2020,BUS,3.338,0,0
G2018007901,U02,2020,HLT,2.689,0,0
G2018007911,U06,2020,STEM,3.32,1,0
G2018007913,U04,2020,STEM,3.024,0,1
G2018007916,U04,2020,HUM,2.798,0,0
G2018007917,U06,2020,BUS,1.961,0,0
G2018007922,U03,2020,BUS,2.631,0,0
G2018007925,U01,2020,EDU,2.785,0,1
G2018007934,U03,2020,HUM,2.923,0,0
G2018007942,U02,2020,HUM,2.953,0,0
G2018007943,U04,2020,BUS,3.027,1,0
G2018007944,U08,2020,STEM,3.119,1,0
G2018007953,U06,2020,STEM,3.003,0,0
G2018007967,U07,2020,STEM,4.0,0,0
G2018007968,U08,2020,SOC,3.321,0,0
G2018007969,U08,2020,SOC,2.286,0,0
G2018007971,U08,2020,HUM,2.639,0,0
G2018007972,U03,2020,STEM,3.184,0,0
G2018007973,U03,2020,HLT,2.039,0,0
G2018007974,U04,2020,HLT,3.189,0,0
G2018007985,U04,2020,BUS,2.297,0,1
G2018007995,U02,2020,SOC,2.981,0,0
G2018008001,U03,2020,SOC,2.777,1,1
G2018008004,U08,2020,SOC,3.012,1,0
G2018008016,U08,2020,STEM,3.028,0,0
G2018008018,U08,2020,BUS,2.897,0,0
G2018008022,U06,2020,STEM,3.015,1,0
G2018008023,U01,2020,BUS,3.407,0,0
G2018008025,U05,2020,HUM,2.959,0,1
G2018008026,U02,2020,STEM,3.534,0,0
G2018008032,U03,2020,SOC,2.585,1,0
G2018008034,U02,2020,HUM,2.786,1,0
G2018008035,U06,2020,BUS,2.717,0,0
G2018008037,U06,2020,BUS,2.907,1,0
G2018008038,U05,2020,SOC,3.551,0,0
G2018008040,U04,2020,SOC,2.419,0,0
G2018008042,U04,2020,HUM,3.268,0,0
G2018008043,U07,2020,HUM,3.384,1,0
G2018008044,U02,2020,STEM,3.138,0,0
G2018008046,U06,2020,BUS,3.549,0,0
G2018008054,U06,2020,STEM,2.923,0,0
G2018008056,U06,2020,BUS,1.825,0,0
G2018008057,U01,2020,SOC,3.031,0,1
G2018008059,U03,2020,STEM,2.733,0,0
G2018008066,U08,2020,BUS,2.935,1,0
G2018008071,U06,2020,EDU,2.425,0,0
G2018008096,U06,2020,STEM,3.576,0,0
G2018008099,U06,2020,BUS,3.096,0,1
G2018008102,U03,2020,EDU,2.946,0,0
G2018008103,U04,2020,SOC,2.303,0,0
G2018008106,U01,2020,SOC,3.785,0,0
G2018008120,U04,2020,STEM,3.336,0,0
G2018008123,U04,2020,HUM,3.381,0,0
G2018008124,U06,2020,HUM,3.634,0,1
G2018008126,U06,2020,BUS,2.896,0,0
G2018008130,U01,2020,HLT,2.996,0,0
G2018008131,U04,2020,HUM,2.853,0,0
G2018008132,U05,2020,SOC,3.625,0,0
G2018008136,U08,2020,HUM,3.789,1,0
G2018008138,U01,2020,STEM,3.306,0,0
G2018008143,U08,2020,BUS,3.18,1,0
G2018008146,U07,2020,BUS,3.47,1,0
G2018008150,U08,2020,STEM,4.0,0,1
G2018008158,U07,2020,HLT,2.849,1,0
G2018008160,U07,2020,BUS,2.808,0,0
G2018008161,U01,2020,BUS,3.291,0,0
