student_id,cohort,aid_received,annual_aid_amount,disbursement_fall,disbursement_spring
S201801260,2018,1,4543,2018-08-20,2019-01-10
S201801261,2018,1,4133,2018-08-26,2019-01-08
S201801262,2018,0,0,,
S201801263,2018,1,6943,2018-08-17,2019-01-10
S201801264,2018,1,6186,2018-08-23,2019-01-14
S201801265,2018,1,4977,2018-08-15,2019-01-14
S201801266,2018,0,0,,
S201801267,2018,1,5435,2018-08-19,2019-01-09
S201801268,2018,1,6184,2018-08-16,2019-01-09
S201801269,2018,1,7053,2018-08-21,2019-01-13
S201801270,2018,1,4816,2018-08-16,2019-01-08
S201801271,2018,1,4064,2018-08-24,2019-01-09
S201801272,2018,0,0,,
S201801273,2018,0,0,,
S201801274,2018,0,0,,
S201801275,2018,0,0,,
S201801276,2018,1,6321,2018-08-20,2019-01-16
S201801277,2018,1,6891,2018-08-16,2019-01-14
S201801278,2018,1,4578,2018-08-15,2019-01-16
S201801279,2018,0,0,,
S201801280,2018,1,4510,2018-08-16,2019-01-17
S201801281,2018,1,5870,2018-08-27,2019-01-10
S201801282,2018,1,5750,2018-08-25,2019-01-12
S201801283,2018,1,4486,2018-08-25,2019-01-14
S201801284,2018,1,6419,2018-08-21,2019-01-10
S201801285,2018,1,5226,2018-08-15,2019-01-09
S201801286,2018,1,4873,2018-08-20,2019-01-14
S201801287,2018,1,7258,2018-08-18,2019-01-09
S201801288,2018,1,5881,2018-08-20,2019-01-12
S201801289,2018,1,7576,2018-08-26,2019-01-09
S201801290,2018,0,0,,
S201801291,2018,0,0,,
S201801292,2018,1,5105,2018-08-27,2019-01-16
S201801293,2018,1,3981,2018-08-25,2019-01-12
S201801294,2018,1,7844,2018-08-19,2019-01-12
S201801295,2018,0,0,,
S201801296,2018,1,4573,2018-08-16,2019-01-14
S201801297,2018,1,6443,2018-08-21,2019-01-12
S201801298,2018,0,0,,
S201801299,2018,1,7373,2018-08-16,2019-01-15
S201801300,2018,1,6615,2018-08-24,2019-01-12
S201801301,2018,1,7424,2018-08-26,2019-01-11
S201801302,2018,1,4775,2018-08-26,2019-01-08
S201801303,2018,1,6710,2018-08-16,2019-01-14
S201801304,2018,1,7118,2018-08-27,2019-01-14
S201801305,2018,1,5473,2018-08-24,2019-01-10
S201801306,2018,0,0,,
S201801307,2018,0,0,,
S201801308,2018,1,6237,2018-08-21,2019-01-08
S201801309,2018,1,3466,2018-08-18,2019-01-13
S201801310,2018,1,4813,2018-08-21,2019-01-12
S201801311,2018,1,5825,2018-08-27,2019-01-15
S201801312,2018,1,6361,2018-08-15,2019-01-09
S201801313,2018,1,6948,2018-08-20,2019-01-17
S201801314,2018,0,0,,
S201801315,2018,1,4981,2018-08-27,2019-01-17
S201801316,2018,1,6164,2018-08-16,2019-01-16
S201801317,2018,0,0,,
S201801318,2018,1,7653,2018-08-22,2019-01-13
S201801319,2018,1,4740,2018-08-16,2019-01-14
S201801320,2018,1,3644,2018-08-23,2019-01-17
S201801321,2018,1,7392,2018-08-17,2019-01-16
S201801322,2018,1,6211,2018-08-21,2019-01-15
S201801323,2018,1,4785,2018-08-19,2019-01-16
S201801324,2018,1,7605,2018-08-27,2019-01-09
S201801325,2018,1,7467,2018-08-23,2019-01-09
S201801326,2018,1,8816,2018-08-18,2019-01-12
S201801327,2018,0,0,,
S201801328,2018,1,6601,2018-08-24,2019-01-11
S201801329,2018,0,0,,
S201801330,2018,1,4929,2018-08-17,2019-01-17
S201801331,2018,1,7594,2018-08-15,2019-01-17
S201801332,2018,1,7812,2018-08-26,2019-01-16
S201801333,2018,1,8071,2018-08-18,2019-01-15
S201801334,2018,1,6638,2018-08-23,2019-01-10
S201801335,2018,1,3847,2018-08-27,2019-01-14
S201801336,2018,1,5474,2018-08-17,2019-01-08
S201801337,2018,1,5939,2018-08-19,2019-01-15
S201801338,2018,1,5833,2018-08-27,2019-01-17
S201801339,2018,1,4003,2018-08-19,2019-01-12
S201801340,2018,1,8623,2018-08-16,2019-01-13
S201801341,2018,1,6967,2018-08-21,2019-01-16
S201801342,2018,1,5602,2018-08-18,2019-01-08
S201801343,2018,1,3033,2018-08-16,2019-01-08
S201801344,2018,0,0,,
S201801345,2018,0,0,,
S201801346,2018,1,4786,2018-08-15,2019-01-17
S201801347,2018,1,8035,2018-08-23,2019-01-11
S201801348,2018,0,0,,
S201801349,2018,1,5942,2018-08-20,2019-01-08
S201801350,2018,1,5722,2018-08-26,2019-01-15
S201801351,2018,1,5037,2018-08-21,2019-01-09
S201801352,2018,1,3532,2018-08-20,2019-01-09
S201801353,2018,0,0,,
S201801354,2018,1,7180,2018-08-22,2019-01-17
S201801355,2018,1,6234,2018-08-21,2019-01-16
S201801356,2018,1,7661,2018-08-25,2019-01-08
S201801357,2018,1,9157,2018-08-21,2019-01-16
S201801358,2018,1,4428,2018-08-22,2019-01-09
S201801359,2018,1,6576,2018-08-26,2019-01-09
S201801360,2018,0,0,,
S201801361,2018,1,8266,2018-08-25,2019-01-17
S201801362,2018,0,0,,
S201801363,2018,1,6265,2018-08-25,2019-01-12
S201801364,2018,1,5935,2018-08-20,2019-01-08
S201801365,2018,1,3967,2018-08-20,2019-01-08
S201801366,2018,1,3364,2018-08-18,2019-01-14
S201801367,2018,1,5875,2018-08-18,2019-01-08
S201801368,2018,1,3366,2018-08-20,2019-01-16
S201801369,2018,1,7117,2018-08-26,2019-01-09
S201801370,2018,1,5281,2018-08-17,2019-01-15
S201801371,2018,1,7610,2018-08-18,2019-01-13
S201801372,2018,1,5944,2018-08-19,2019-01-12
S201801373,2018,1,7332,2018-08-24,2019-01-11
S201801374,2018,0,0,,
S201801375,2018,1,7257,2018-08-20,2019-01-08
S201801376,2018,0,0,,
S201801377,2018,1,5736,2018-08-19,2019-01-08
S201801378,2018,0,0,,
S201801379,2018,0,0,,
S201801380,2018,0,0,,
S201801381,2018,1,8685,2018-08-16,2019-01-16
S201801382,2018,1,5387,2018-08-27,2019-01-16
S201801383,2018,0,0,,
S201801384,2018,0,0,,
S201801385,2018,1,8406,2018-08-20,2019-01-12
S201801386,2018,1,7775,2018-08-16,2019-01-16
S201801387,2018,1,6033,2018-08-23,2019-01-12
S201801388,2018,0,0,,
S201801389,2018,1,5406,2018-08-27,2019-01-17
S201801390,2018,1,5418,2018-08-22,2019-01-15
S201801391,2018,1,6525,2018-08-22,2019-01-12
S201801392,2018,0,0,,
S201801393,2018,1,6523,2018-08-19,2019-01-13
S201801394,2018,0,0,,
S201801395,2018,0,0,,
S201801396,2018,1,5692,2018-08-22,2019-01-14
S201801397,2018,1,5949,2018-08-16,2019-01-15
S201801398,2018,0,0,,
S201801399,2018,1,4302,2018-08-18,2019-01-08
S201801400,2018,0,0,,
S201801401,2018,1,5346,2018-08-21,2019-01-14
S201801402,2018,1,2960,2018-08-21,2019-01-11
S201801403,2018,0,0,,
S201801404,2018,0,0,,
S201801405,2018,1,4203,2018-08-18,2019-01-08
S201801406,2018,1,5559,2018-08-15,2019-01-17
S201801407,2018,1,6957,2018-08-27,2019-01-12
S201801408,2018,1,3968,2018-08-19,2019-01-14
S201801409,2018,1,5332,2018-08-22,2019-01-10
S201801410,2018,1,7211,2018-08-24,2019-01-10
S201801411,2018,1,4977,2018-08-20,2019-01-14
S201801412,2018,0,0,,
S201801413,2018,0,0,,
S201801414,2018,0,0,,
S201801415,2018,1,5264,2018-08-15,2019-01-09
S201801416,2018,0,0,,
S201801417,2018,1,3191,2018-08-22,2019-01-08
S201801418,2018,1,5694,2018-08-22,2019-01-14
S201801419,2018,1,7108,2018-08-20,2019-01-08
S201801420,2018,1,4565,2018-08-20,2019-01-13
S201801421,2018,0,0,,
S201801422,2018,1,6359,2018-08-25,2019-01-08
S201801423,2018,1,6534,2018-08-15,2019-01-17
S201801424,2018,1,7510,2018-08-17,2019-01-10
S201801425,2018,1,5871,2018-08-24,2019-01-10
S201801426,2018,1,4144,2018-08-16,2019-01-14
S201801427,2018,0,0,,
S201801428,2018,1,4576,2018-08-17,2019-01-10
S201801429,2018,1,8408,2018-08-21,2019-01-13
S201801430,2018,0,0,,
S201801431,2018,1,5152,2018-08-16,2019-01-11
S201801432,2018,1,6171,2018-08-17,2019-01-13
S201801433,2018,1,6986,2018-08-15,2019-01-11
S201801434,2018,1,5578,2018-08-22,2019-01-17
S201801435,2018,1,6835,2018-08-17,2019-01-11
S201801436,2018,1,5739,2018-08-19,2019-01-10
S201801437,2018,1,8696,2018-08-20,2019-01-09
S201801438,2018,1,6842,2018-08-24,2019-01-15
S201801439,2018,1,6627,2018-08-20,2019-01-14
S201801440,2018,0,0,,
S201801441,2018,0,0,,
S201801442,2018,1,5944,2018-08-17,2019-01-08
S201801443,2018,0,0,,
S201801444,2018,1,4882,2018-08-27,2019-01-08
S201801445,2018,1,5209,2018-08-26,2019-01-08
S201801446,2018,1,6515,2018-08-27,2019-01-09
S201801447,2018,0,0,,
S201801448,2018,1,7251,2018-08-17,2019-01-14
S201801449,2018,0,0,,
S201801450,2018,1,6440,2018-08-19,2019-01-17
S201801451,2018,0,0,,
S201801452,2018,1,5267,2018-08-25,2019-01-12
S201801453,2018,1,5191,2018-08-27,2019-01-09
S201801454,2018,0,0,,
S201801455,2018,0,0,,
S201801456,2018,0,0,,
S201801457,2018,1,5564,2018-08-25,2019-01-17
S201801458,2018,1,6016,2018-08-24,2019-01-08
S201801459,2018,0,0,,
S201801460,2018,0,0,,
S201801461,2018,0,0,,
S201801462,2018,0,0,,
S201801463,2018,1,6638,2018-08-17,2019-01-13
S201801464,2018,0,0,,
S201801465,2018,0,0,,
S201801466,2018,1,5977,2018-08-23,2019-01-13
S201801467,2018,1,5446,2018-08-17,2019-01-10
S201801468,2018,1,4280,2018-08-23,2019-01-08
S201801469,2018,1,3655,2018-08-27,2019-01-15
S201801470,2018,1,6517,2018-08-25,2019-01-17
S201801471,2018,1,6857,2018-08-17,2019-01-08
S201801472,2018,0,0,,
S201801473,2018,0,0,,
S201801474,2018,1,6112,2018-08-23,2019-01-11
S201801475,2018,1,6165,2018-08-20,2019-01-08
S201801476,2018,1,6499,2018-08-22,2019-01-14
S201801477,2018,1,6160,2018-08-23,2019-01-14
S201801478,2018,0,0,,
S201801479,2018,1,5565,2018-08-23,2019-01-17
S201801480,2018,1,5023,2018-08-22,2019-01-16
S201801481,2018,1,3920,2018-08-23,2019-01-09
S201801482,2018,1,7734,2018-08-15,2019-01-09
S201801483,2018,1,3421,2018-08-24,2019-01-12
S201801484,2018,1,6899,2018-08-15,2019-01-12
S201801485,2018,1,5723,2018-08-17,2019-01-14
S201801486,2018,1,3985,2018-08-18,2019-01-16
S201801487,2018,0,0,,
S201801488,2018,1,3946,2018-08-20,2019-01-12
S201801489,2018,0,0,,
S201801490,2018,0,0,,
S201801491,2018,0,0,,
S201801492,2018,1,9051,2018-08-21,2019-01-15
S201801493,2018,0,0,,
S201801494,2018,1,6456,2018-08-27,2019-01-10
S201801495,2018,1,5169,2018-08-26,2019-01-17
S201801496,2018,1,4299,2018-08-25,2019-01-15
S201801497,2018,1,5257,2018-08-17,2019-01-12
S201801498,2018,1,7645,2018-08-25,2019-01-12
S201801499,2018,0,0,,
S201801500,2018,1,5373,2018-08-19,2019-01-17
S201801501,2018,0,0,,
S201801502,2018,0,0,,
S201801503,2018,0,0,,
S201801504,2018,0,0,,
S201801505,2018,1,5957,2018-08-25,2019-01-12
S201801506,2018,1,4392,2018-08-25,2019-01-14
S201801507,2018,1,7950,2018-08-21,2019-01-13
S201801508,2018,1,6906,2018-08-16,2019-01-14
S201801509,2018,0,0,,
S201801510,2018,0,0,,
S201801511,2018,0,0,,
S201801512,2018,1,4713,2018-08-22,2019-01-14
S201801513,2018,0,0,,
S201801514,2018,1,6094,2018-08-25,2019-01-08
S201801515,2018,1,6131,2018-08-20,2019-01-09
S201801516,2018,1,6816,2018-08-22,2019-01-17
S201801517,2018,0,0,,
S201801518,2018,0,0,,
S201801519,2018,1,7611,2018-08-17,2019-01-17
S201801520,2018,0,0,,
S201801521,2018,1,7121,2018-08-18,2019-01-11
S201801522,2018,1,4330,2018-08-25,2019-01-13
S201801523,2018,1,6526,2018-08-23,2019-01-10
S201801524,2018,1,6366,2018-08-24,2019-01-15
S201801525,2018,1,5501,2018-08-17,2019-01-10
S201801526,2018,0,0,,
S201801527,2018,1,7205,2018-08-20,2019-01-08
S201801528,2018,1,7017,2018-08-23,2019-01-12
S201801529,2018,1,5776,2018-08-20,2019-01-13
S201801530,2018,1,6860,2018-08-16,2019-01-12
S201801531,2018,1,7385,2018-08-21,2019-01-14
S201801532,2018,1,2877,2018-08-16,2019-01-09
S201801533,2018,0,0,,
S201801534,2018,1,7447,2018-08-22,2019-01-12
S201801535,2018,1,5136,2018-08-22,2019-01-08
S201801536,2018,1,5177,2018-08-24,2019-01-17
S201801537,2018,1,5677,2018-08-21,2019-01-09
S201801538,2018,1,4324,2018-08-22,2019-01-13
S201801539,2018,1,9183,2018-08-18,2019-01-08
S201801540,2018,0,0,,
S201801541,2018,1,6164,2018-08-20,2019-01-14
S201801542,2018,0,0,,
S201801543,2018,1,6625,2018-08-19,2019-01-09
S201801544,2018,1,5833,2018-08-22,2019-01-14
S201801545,2018,1,7212,2018-08-23,2019-01-11
S201801546,2018,0,0,,
S201801547,2018,1,6226,2018-08-27,2019-01-17
S201801548,2018,1,6802,2018-08-27,2019-01-08
S201801549,2018,1,3341,2018-08-27,2019-01-17
S201801550,2018,1,5603,2018-08-27,2019-01-12
S201801551,2018,0,0,,
S201801552,2018,0,0,,
S201801553,2018,0,0,,
S201801554,2018,1,6619,2018-08-27,2019-01-10
S201801555,2018,0,0,,
S201801556,2018,0,0,,
S201801557,2018,1,7490,2018-08-15,2019-01-16
S201801558,2018,1,6027,2018-08-25,2019-01-12
S201801559,2018,1,4974,2018-08-25,2019-01-14
S201801560,2018,1,4298,2018-08-20,2019-01-11
S201801561,2018,1,6114,2018-08-26,2019-01-17
S201801562,2018,1,6788,2018-08-25,2019-01-12
S201801563,2018,1,7375,2018-08-20,2019-01-11
S201801564,2018,1,6533,2018-08-16,2019-01-16
S201801565,2018,1,5987,2018-08-22,2019-01-09
S201801566,2018,1,5571,2018-08-17,2019-01-08
S201801567,2018,0,0,,
S201801568,2018,1,5405,2018-08-19,2019-01-09
S201801569,2018,0,0,,
S201801570,2018,1,6194,2018-08-27,2019-01-16
S201801571,2018,0,0,,
S201801572,2018,0,0,,
S201801573,2018,0,0,,
S201801574,2018,0,0,,
S201801575,2018,0,0,,
S201801576,2018,1,6979,2018-08-17,2019-01-09
S201801577,2018,0,0,,
S201801578,2018,0,0,,
S201801579,2018,1,6148,2018-08-17,2019-01-15
S201801580,2018,1,6467,2018-08-25,2019-01-14
S201801581,2018,1,9840,2018-08-23,2019-01-17
S201801582,2018,0,0,,
S201801583,2018,1,4596,2018-08-21,2019-01-14
S201801584,2018,1,5399,2018-08-21,2019-01-16
S201801585,2018,1,4991,2018-08-25,2019-01-11
S201801586,2018,1,3512,2018-08-18,2019-01-13
S201801587,2018,1,6172,2018-08-27,2019-01-15
S201801588,2018,0,0,,
S201801589,2018,0,0,,
S201801590,2018,1,5099,2018-08-18,2019-01-16
S201801591,2018,1,4873,2018-08-21,2019-01-13
S201801592,2018,0,0,,
S201801593,2018,1,6764,2018-08-22,2019-01-13
S201801594,2018,1,5343,2018-08-21,2019-01-11
S201801595,2018,1,6343,2018-08-15,2019-01-09
S201801596,2018,1,5122,2018-08-17,2019-01-14
S201801597,2018,1,6008,2018-08-25,2019-01-13
S201801598,2018,1,6308,2018-08-15,2019-01-16
S201801599,2018,1,4193,2018-08-19,2019-01-16
S201801600,2018,1,4267,2018-08-27,2019-01-15
S201801601,2018,0,0,,
S201801602,2018,0,0,,
S201801603,2018,1,7098,2018-08-22,2019-01-12
S201801604,2018,1,4618,2018-08-22,2019-01-08
S201801605,2018,1,4827,2018-08-20,2019-01-11
S201801606,2018,1,6651,2018-08-18,2019-01-08
S201801607,2018,1,5342,2018-08-27,2019-01-08
S201801608,2018,0,0,,
S201801609,2018,0,0,,
S201801610,2018,1,4849,2018-08-27,2019-01-09
S201801611,2018,1,3467,2018-08-27,2019-01-08
S201801612,2018,0,0,,
S201801613,2018,1,4255,2018-08-15,2019-01-13
S201801614,2018,1,4345,2018-08-23,2019-01-09
S201801615,2018,1,4744,2018-08-24,2019-01-08
S201801616,2018,1,7223,2018-08-19,2019-01-17
S201801617,2018,0,0,,
S201801618,2018,1,6793,2018-08-25,2019-01-08
S201801619,2018,1,5129,2018-08-23,2019-01-08
S201801620,2018,1,5054,2018-08-20,2019-01-17
S201801621,2018,1,3998,2018-08-22,2019-01-13
S201801622,2018,1,7508,2018-08-26,2019-01-09
S201801623,2018,0,0,,
S201801624,2018,0,0,,
S201801625,2018,1,6441,2018-08-17,2019-01-16
S201801626,2018,1,6490,2018-08-27,2019-01-08
S201801627,2018,0,0,,
S201801628,2018,1,4285,2018-08-16,2019-01-17
S201801629,2018,0,0,,
S201801630,2018,1,5044,2018-08-22,2019-01-16
S201801631,2018,1,6512,2018-08-24,2019-01-16
S201801632,2018,1,6828,2018-08-25,2019-01-08
S201801633,2018,1,3177,2018-08-18,2019-01-13
S201801634,2018,0,0,,
S201801635,2018,0,0,,
S201801636,2018,1,5438,2018-08-19,2019-01-08
S201801637,2018,1,4029,2018-08-16,2019-01-17
S201801638,2018,1,3416,2018-08-25,2019-01-13
S201801639,2018,1,5931,2018-08-26,2019-01-10
S201801640,2018,0,0,,
S201801641,2018,1,6175,2018-08-27,2019-01-13
S201801642,2018,1,8839,2018-08-18,2019-01-11
S201801643,2018,0,0,,
S201801644,2018,0,0,,
S201801645,2018,1,6481,2018-08-20,2019-01-15
S201801646,2018,1,2417,2018-08-27,2019-01-11
S201801647,2018,1,7122,2018-08-20,2019-01-16
S201801648,2018,1,4158,2018-08-23,2019-01-11
S201801649,2018,0,0,,
S201801650,2018,0,0,,
S201801651,2018,1,6910,2018-08-21,2019-01-17
S201801652,2018,0,0,,
S201801653,2018,1,5222,2018-08-19,2019-01-12
S201801654,2018,0,0,,
S201801655,2018,1,4552,2018-08-15,2019-01-16
S201801656,2018,1,5755,2018-08-17,2019-01-17
S201801657,2018,0,0,,
S201801658,2018,1,4511,2018-08-15,2019-01-16
S201801659,2018,1,6946,2018-08-23,2019-01-12
S201801660,2018,1,4130,2018-08-21,2019-01-11
S201801661,2018,1,6233,2018-08-16,2019-01-09
S201801662,2018,1,5991,2018-08-16,2019-01-15
S201801663,2018,0,0,,
S201801664,2018,1,4499,2018-08-21,2019-01-17
S201801665,2018,1,5203,2018-08-23,2019-01-15
S201801666,2018,1,6195,2018-08-19,2019-01-16
S201801667,2018,1,5803,2018-08-15,2019-01-14
S201801668,2018,0,0,,
S201801669,2018,1,6654,2018-08-19,2019-01-09
S201801670,2018,1,7200,2018-08-16,2019-01-13
S201801671,2018,1,5618,2018-08-23,2019-01-12
S201801672,2018,1,3768,2018-08-24,2019-01-10
S201801673,2018,1,5922,2018-08-15,2019-01-13
S201801674,2018,1,5587,2018-08-18,2019-01-12
S201801675,2018,1,4107,2018-08-18,2019-01-10
S201801676,2018,1,10001,2018-08-19,2019-01-13
S201801677,2018,1,5890,2018-08-23,2019-01-09
S201801678,2018,0,0,,
S201801679,2018,1,6683,2018-08-17,2019-01-15
S201801680,2018,1,6645,2018-08-19,2019-01-15
S201801681,2018,1,5235,2018-08-20,2019-01-08
S201801682,2018,1,6802,2018-08-24,2019-01-13
S201801683,2018,1,7263,2018-08-16,2019-01-10
S201801684,2018,0,0,,
S201801685,2018,0,0,,
S201801686,2018,0,0,,
S201801687,2018,0,0,,
S201801688,2018,1,3978,2018-08-23,2019-01-10
S201801689,2018,1,5189,2018-08-27,2019-01-15
S201801690,2018,1,4963,2018-08-25,2019-01-15
S201801691,2018,0,0,,
S201801692,2018,0,0,,
S201801693,2018,0,0,,
S201801694,2018,0,0,,
S201801695,2018,0,0,,
S201801696,2018,1,6558,2018-08-19,2019-01-11
S201801697,2018,1,4763,2018-08-27,2019-01-08
S201801698,2018,0,0,,
S201801699,2018,0,0,,
S201801700,2018,1,6215,2018-08-27,2019-01-09
S201801701,2018,0,0,,
S201801702,2018,1,5238,2018-08-17,2019-01-17
S201801703,2018,1,7004,2018-08-19,2019-01-10
S201801704,2018,0,0,,
S201801705,2018,1,4607,2018-08-26,2019-01-17
S201801706,2018,1,5197,2018-08-19,2019-01-08
S201801707,2018,1,2603,2018-08-26,2019-01-13
S201801708,2018,1,6974,2018-08-21,2019-01-08
S201801709,2018,1,5699,2018-08-17,2019-01-12
S201801710,2018,1,6921,2018-08-16,2019-01-09
S201801711,2018,0,0,,
S201801712,2018,1,2884,2018-08-25,2019-01-16
S201801713,2018,0,0,,
S201801714,2018,0,0,,
S201801715,2018,0,0,,
S201801716,2018,0,0,,
S201801717,2018,1,6176,2018-08-27,2019-01-10
S201801718,2018,1,5939,2018-08-18,2019-01-09
S201801719,2018,1,5344,2018-08-22,2019-01-17
S201801720,2018,1,5618,2018-08-17,2019-01-17
S201801721,2018,1,5606,2018-08-23,2019-01-08
S201801722,2018,0,0,,
S201801723,2018,0,0,,
S201801724,2018,1,6767,2018-08-19,2019-01-15
S201801725,2018,0,0,,
S201801726,2018,1,4116,2018-08-25,2019-01-11
S201801727,2018,0,0,,
S201801728,2018,1,4172,2018-08-15,2019-01-10
S201801729,2018,0,0,,
S201801730,2018,0,0,,
S201801731,2018,1,5490,2018-08-25,2019-01-11
S201801732,2018,0,0,,
S201801733,2018,1,8101,2018-08-22,2019-01-10
S201801734,2018,1,3943,2018-08-27,2019-01-17
S201801735,2018,1,5540,2018-08-15,2019-01-09
S201801736,2018,0,0,,
S201801737,2018,1,5564,2018-08-22,2019-01-13
S201801738,2018,0,0,,
S201801739,2018,1,6270,2018-08-19,2019-01-08
S201801740,2018,0,0,,
S201801741,2018,0,0,,
S201801742,2018,1,4547,2018-08-22,2019-01-13
S201801743,2018,0,0,,
S201801744,2018,1,3466,2018-08-16,2019-01-17
S201801745,2018,1,5415,2018-08-17,2019-01-08
S201801746,2018,1,6012,2018-08-26,2019-01-09
S201801747,2018,1,7138,2018-08-26,2019-01-09
S201801748,2018,0,0,,
S201801749,2018,1,3845,2018-08-22,2019-01-15
S201801750,2018,1,3292,2018-08-25,2019-01-08
S201801751,2018,0,0,,
S201801752,2018,1,6344,2018-08-22,2019-01-17
S201801753,2018,0,0,,
S201801754,2018,1,8747,2018-08-25,2019-01-15
S201801755,2018,0,0,,
S201801756,2018,1,8330,2018-08-20,2019-01-15
S201801757,2018,1,5449,2018-08-21,2019-01-12
S201801758,2018,0,0,,
S201801759,2018,0,0,,
S201801760,2018,0,0,,
S201801761,2018,1,7020,2018-08-20,2019-01-14
S201801762,2018,0,0,,
S201801763,2018,1,5431,2018-08-15,2019-01-13
S201801764,2018,1,4643,2018-08-20,2019-01-15
S201801765,2018,0,0,,
S201801766,2018,0,0,,
S201801767,2018,0,0,,
S201801768,2018,0,0,,
S201801769,2018,1,5486,2018-08-15,2019-01-11
S201801770,2018,1,6722,2018-08-16,2019-01-16
S201801771,2018,1,3946,2018-08-25,2019-01-12
S201801772,2018,1,6209,2018-08-16,2019-01-12
S201801773,2018,1,7685,2018-08-23,2019-01-17
S201801774,2018,1,5312,2018-08-21,2019-01-10
S201801775,2018,0,0,,
S201801776,2018,1,5292,2018-08-27,2019-01-08
S201801777,2018,1,5558,2018-08-24,2019-01-12
S201801778,2018,1,5418,2018-08-24,2019-01-09
S201801779,2018,1,3953,2018-08-25,2019-01-10
S201801780,2018,1,5200,2018-08-19,2019-01-17
S201801781,2018,0,0,,
S201801782,2018,0,0,,
S201801783,2018,1,3924,2018-08-23,2019-01-14
S201801784,2018,1,4500,2018-08-17,2019-01-14
S201801785,2018,0,0,,
S201801786,2018,0,0,,
S201801787,2018,1,5095,2018-08-21,2019-01-16
S201801788,2018,1,3015,2018-08-27,2019-01-13
S201801789,2018,0,0,,
S201801790,2018,1,3635,2018-08-18,2019-01-11
S201801791,2018,1,7874,2018-08-20,2019-01-14
S201801792,2018,0,0,,
S201801793,2018,1,4961,2018-08-16,2019-01-14
S201801794,2018,1,6549,2018-08-19,2019-01-11
S201801795,2018,0,0,,
S201801796,2018,1,6767,2018-08-20,2019-01-10
S201801797,2018,1,6098,2018-08-21,2019-01-12
S201801798,2018,1,5479,2018-08-18,2019-01-17
S201801799,2018,1,3860,2018-08-27,2019-01-16
S201801800,2018,1,7192,2018-08-21,2019-01-12
S201801801,2018,1,4114,2018-08-26,2019-01-13
S201801802,2018,1,6010,2018-08-26,2019-01-17
S201801803,2018,0,0,,
S201801804,2018,0,0,,
S201801805,2018,1,5842,2018-08-26,2019-01-10
S201801806,2018,0,0,,
S201801807,2018,0,0,,
S201801808,2018,1,3776,2018-08-24,2019-01-11
S201801809,2018,1,7127,2018-08-20,2019-01-14
S201801810,2018,1,5265,2018-08-19,2019-01-13
S201801811,2018,1,4188,2018-08-23,2019-01-08
S201801812,2018,1,6435,2018-08-20,2019-01-17
S201801813,2018,1,5873,2018-08-19,2019-01-10
S201801814,2018,1,5880,2018-08-27,2019-01-11
S201801815,2018,1,5479,2018-08-24,2019-01-10
S201801816,2018,0,0,,
S201801817,2018,1,8449,2018-08-24,2019-01-16
S201801818,2018,1,7899,2018-08-16,2019-01-08
S201801819,2018,1,3292,2018-08-22,2019-01-10
S201801820,2018,1,7599,2018-08-19,2019-01-14
S201801821,2018,0,0,,
S201801822,2018,0,0,,
S201801823,2018,0,0,,
S201801824,2018,0,0,,
S201801825,2018,1,7974,2018-08-16,2019-01-15
S201801826,2018,0,0,,
S201801827,2018,1,4052,2018-08-24,2019-01-11
S201801828,2018,1,5765,2018-08-16,2019-01-16
S201801829,2018,1,5112,2018-08-27,2019-01-17
S201801830,2018,1,4542,2018-08-20,2019-01-12
S201801831,2018,0,0,,
S201801832,2018,1,7773,2018-08-21,2019-01-16
S201801833,2018,0,0,,
S201801834,2018,0,0,,
S201801835,2018,0,0,,
S201801836,2018,1,4204,2018-08-17,2019-01-16
S201801837,2018,1,6445,2018-08-15,2019-01-10
S201801838,2018,0,0,,
S201801839,2018,1,6115,2018-08-18,2019-01-16
S201801840,2018,1,6033,2018-08-24,2019-01-10
S201801841,2018,1,4959,2018-08-24,2019-01-08
S201801842,2018,1,5121,2018-08-16,2019-01-08
S201801843,2018,1,5453,2018-08-18,2019-01-15
S201801844,2018,0,0,,
S201801845,2018,0,0,,
S201801846,2018,1,6803,2018-08-22,2019-01-12
S201801847,2018,0,0,,
S201801848,2018,1,3378,2018-08-20,2019-01-10
S201801849,2018,1,7007,2018-08-15,2019-01-16
S201801850,2018,1,4550,2018-08-16,2019-01-10
S201801851,2018,1,6618,2018-08-19,2019-01-14
S201801852,2018,0,0,,
S201801853,2018,0,0,,
S201801854,2018,0,0,,
S201801855,2018,1,5616,2018-08-22,2019-01-12
S201801856,2018,1,5496,2018-08-19,2019-01-10
S201801857,2018,1,5537,2018-08-20,2019-01-08
S201801858,2018,1,3046,2018-08-17,2019-01-14
S201801859,2018,1,6615,2018-08-19,2019-01-09
S201801860,2018,1,5722,2018-08-26,2019-01-12
S201801861,2018,1,6202,2018-08-19,2019-01-12
S201801862,2018,1,5869,2018-08-17,2019-01-15
S201801863,2018,0,0,,
S201801864,2018,1,2929,2018-08-22,2019-01-17
S201801865,2018,0,0,,
S201801866,2018,1,5595,2018-08-20,2019-01-13
S201801867,2018,1,6891,2018-08-17,2019-01-13
S201801868,2018,0,0,,
S201801869,2018,0,0,,
S201801870,2018,1,6042,2018-08-20,2019-01-17
S201801871,2018,1,10123,2018-08-19,2019-01-15
S201801872,2018,1,6576,2018-08-15,2019-01-12
S201801873,2018,0,0,,
