graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018006045,U03,2022,BUS,3.276,0,0
G2018006050,U04,2022,STEM,3.472,0,0
G2018006057,U08,2022,STEM,3.61,1,0
G2018006062,U02,2022,STEM,2.669,0,0
G2018006065,U03,2022,BUS,2.927,1,0
G2018006066,U03,2022,HUM,3.336,0,1
G2018006067,U03,2022,BUS,3.049,0,0
G2018006069,U01,2022,STEM,2.142,0,0
G2018006079,U01,2022,HUM,3.147,0,0
G2018006090,U03,2022,HUM,2.862,0,0
G2018006099,U08,2022,SOC,3.132,1,0
G2018006106,U02,2022,SOC,2.567,1,0
G2018006112,U02,2022,SOC,3.774,0,0
G2018006119,U07,2022,STEM,3.794,0,0
G2018006124,U03,2022,SOC,1.989,0,0
G2018006127,U07,2022,BUS,2.156,0,0
G2018006128,U03,2022,STEM,3.094,0,0
G2018006133,U03,2022,SOC,2.325,1,0
G2018006137,U07,2022,BUS,2.775,0,1
G2018006141,U01,2022,SOC,3.351,0,0
G2018006143,U07,2022,BUS,2.706,1,0
G2018006148,U08,2022,HLT,3.246,0,0
G2018006150,U07,2022,SOC,3.076,0,0
G2018006152,U05,2022,HLT,3.309,0,0
G2018006157,U07,2022,SOC,3.712,0,1
G2018006163,U07,2022,STEM,3.506,0,0
G2018006172,U06,2022,STEM,2.965,0,0
G2018006173,U03,2022,SOC,3.089,0,1
G2018006175,U05,2022,STEM,2.674,1,0
G2018006176,U06,2022,HLT,3.318,0,0
G2018006187,U06,2022,STEM,3.32,0,0
G2018006188,U01,2022,SOC,2.73,0,0
G2018006192,U03,2022,SOC,2.627,1,0
G2018006205,U08,2022,SOC,2.584,1,0
G2018006209,U01,2022,STEM,3.929,0,0
G2018006212,U08,2022,STEM,3.224,0,0
G2018006220,U02,2022,BUS,2.665,1,0
G2018006222,U04,2022,BUS,3.655,0,0
G2018006225,U07,2022,HLT,2.739,0,0
G2018006228,U07,2022,STEM,3.813,0,1
G2018006230,U06,2022,BUS,3.331,0,0
G2018006242,U08,2022,STEM,3.509,0,1
G2018006260,U06,2022,STEM,2.668,1,0
G2018006270,U04,2022,SOC,3.057,1,0
G2018006283,U01,2022,BUS,2.513,1,1
G2018006284,U01,2022,EDU,3.113,1,1
G2018006285,U04,2022,HLT,2.987,1,0
G2018006299,U03,2022,BUS,3.459,1,0
G2018006302,U07,2022,HLT,2.648,1,0
G2018006305,U01,2022,BUS,2.591,1,0
G2018006308,U07,2022,EDU,2.868,0,0
G2018006316,U04,2022,SOC,2.734,0,0
G2018006323,U01,2022,SOC,2.662,0,0
G2018006327,U08,2022,BUS,3.503,1,0
G2018006330,U02,2022,HLT,3.702,0,0
G2018006345,U06,2022,HUM,2.871,0,0
G2018006347,U02,2022,HUM,3.755,1,1
G2018006351,U06,2022,STEM,3.203,0,0
G2018006352,U01,2022,HLT,2.889,0,0
G2018006355,U05,2022,STEM,3.363,0,0
G2018006365,U05,2022,BUS,2.566,0,1
G2018006366,U04,2022,EDU,3.819,0,0
G2018006378,U06,2022,HUM,3.011,0,1
G2018006389,U08,2022,SOC,2.438,0,1
G2018006392,U01,2022,BUS,3.166,0,0
G2018006393,U02,2022,BUS,2.932,1,0
G2018006395,U05,2022,STEM,2.483,0,1
G2018006398,U07,2022,SOC,3.148,0,0
G2018006402,U08,2022,SOC,2.647,0,0
G2018006407,U03,2022,SOC,2.882,0,0
G2018006412,U07,2022,BUS,2.178,0,0
G2018006422,U01,2022,STEM,3.273,0,0
G2018006428,U08,2022,BUS,2.977,1,0
G2018006433,U04,2022,SOC,2.943,1,0
G2018006441,U05,2022,STEM,2.385,0,0
G2018006445,U05,2022,HUM,3.153,0,0
G2018006446,U05,2022,SOC,3.181,0,0
G2018006460,U04,2022,EDU,2.361,0,1
G2018006461,U07,2022,HUM,2.763,0,0
G2018006463,U05,2022,SOC,2.899,0,0
G2018006464,U05,2022,SOC,3.244,0,1
G2018006465,U07,2022,STEM,2.367,0,1
G2018006489,U05,2022,STEM,3.412,0,0
G2018006491,U06,2022,BUS,2.907,1,0
G2018006494,U07,2022,STEM,3.403,0,0
G2018006501,U03,2022,STEM,3.229,0,0
G2018006507,U01,2022,STEM,2.648,0,0
G2018006513,U07,2022,SOC,3.414,0,1
G2018006528,U06,2022,EDU,3.418,0,0
G2018006533,U06,2022,HUM,3.486,0,1
G2018006537,U02,2022,STEM,3.235,0,1
G2018006538,U04,2022,EDU,4.0,0,0
G2018006540,U03,2022,STEM,2.79,0,0
G2018006545,U04,2022,STEM,3.115,1,0
G2018006547,U08,2022,EDU,3.185,0,0
G2018006553,U07,2022,BUS,3.134,0,0
G2018006556,U07,2022,BUS,3.609,0,0
G2018006557,U04,2022,HUM,2.921,1,1
G2018006571,U05,2022,HUM,2.996,0,0
G2018006577,U04,2022,SOC,2.548,0,1
G2018006580,U08,2022,STEM,3.425,0,0
G2018006582,U04,2022,STEM,2.873,0,1
G2018006592,U08,2022,SOC,2.823,0,0
G2018006597,U04,2022,HUM,2.883,1,0
G2018006599,U08,2022,BUS,3.223,0,0
G2018006606,U04,2022,BUS,3.291,0,1
G2018006608,U08,2022,STEM,2.585,0,0
G2018006613,U03,2022,SOC,2.51,0,1
G2018006617,U03,2022,STEM,3.04,0,0
G2018006618,U08,2022,BUS,2.545,1,0
G2018006622,U08,2022,SOC,2.988,0,0
G2018006631,U01,2022,SOC,3.441,0,0
G2018006632,U01,2022,HLT,2.991,0,0
G2018006635,U01,2022,STEM,2.922,0,0
G2018006639,U07,2022,HLT,3.139,1,0
G2018006644,U04,2022,SOC,3.573,0,0
G2018006653,U03,2022,STEM,2.901,1,0
G2018006654,U03,2022,HLT,2.701,1,0
G2018006658,U06,2022,STEM,3.297,0,0
G2018006663,U02,2022,HLT,3.374,0,1
G2018006666,U05,2022,EDU,2.628,1,0
G2018006670,U03,2022,BUS,2.891,0,1
G2018006675,U07,2022,BUS,2.816,0,0
G2018006678,U02,2022,BUS,2.969,1,0
G2018006683,U06,2022,SOC,3.102,0,0
G2018006692,U01,2022,STEM,2.661,0,0
G2018006693,U06,2022,HUM,2.992,0,0
G2018006696,U01,2022,SOC,2.885,0,0
G2018006697,U05,2022,STEM,3.381,0,0
G2018006698,U05,2022,STEM,2.838,1,0
G2018006706,U08,2022,STEM,2.908,0,0
G2018006710,U02,2022,HUM,3.405,0,1
G2018006742,U07,2022,SOC,3.08,0,0
G2018006745,U01,2022,HLT,3.013,1,0
G2018006750,U02,2022,STEM,3.209,0,0
G2018006751,U04,2022,SOC,2.833,0,0
G2018006755,U08,2022,SOC,2.695,1,0
G2018006763,U06,2022,STEM,2.54,1,1
G2018006765,U07,2022,BUS,3.092,1,1
G2018006767,U05,2022,HLT,2.865,1,0
G2018006772,U05,2022,STEM,2.924,0,0
G2018006773,U06,2022,STEM,3.209,0,1
G2018006778,U07,2022,HLT,3.083,0,0
G2018006782,U07,2022,STEM,2.771,1,0
G2018006785,U04,2022,SOC,3.239,1,1
G2018006796,U02,2022,STEM,2.49,1,0
G2018006806,U06,2022,BUS,2.938,0,1
G2018006809,U02,2022,BUS,2.593,0,0
G2018006811,U07,2022,STEM,2.97,0,0
G2018006816,U04,2022,HLT,2.899,0,1
G2018006820,U05,2022,BUS,2.974,0,0
G2018006823,U01,2022,BUS,2.273,1,0
G2018006825,U02,2022,STEM,3.006,0,0
G2018006831,U08,2022,BUS,3.589,0,0
G2018006832,U04,2022,SOC,3.454,0,0
G2018006840,U06,2022,STEM,3.315,1,0
G2018006843,U08,2022,EDU,2.335,0,0
G2018006845,U05,2022,BUS,3.154,1,0
G2018006846,U04,2022,BUS,2.801,0,0
G2018006849,U08,2022,EDU,2.405,1,0
G2018006854,U01,2022,STEM,3.229,0,0
G2018006862,U04,2022,BUS,3.398,0,0
G2018006866,U07,2022,HUM,3.23,0,1
G2018006867,U08,2022,BUS,3.407,0,1
G2018006881,U03,2022,SOC,3.468,0,0
G2018006884,U04,2022,BUS,2.73,0,0
G2018006887,U06,2022,BUS,2.849,1,0
G2018006888,U07,2022,SOC,3.194,0,0
G2018006890,U05,2022,EDU,3.062,0,0
G2018006895,U06,2022,HUM,3.393,1,0
G2018006902,U02,2022,HLT,3.333,1,1
G2018006909,U04,2022,SOC,2.862,0,1
G2018006910,U06,2022,BUS,2.421,1,1
G2018006912,U04,2022,STEM,3.077,0,0
G2018006927,U08,2022,EDU,3.654,0,0
G2018006932,U05,2022,HUM,3.212,0,0
G2018006943,U01,2022,BUS,3.083,0,1
G2018006949,U01,2022,SOC,2.48,0,1
G2018006950,U06,2022,STEM,2.51,0,0
G2018006958,U05,2022,SOC,3.324,0,0
G2018006960,U02,2022,HUM,3.735,0,1
G2018006962,U03,2022,EDU,3.703,0,0
G2018006964,U06,2022,EDU,2.678,0,0
G2018006970,U06,2022,SOC,2.765,1,0
G2018006972,U01,2022,STEM,2.743,0,1
G2018006977,U07,2022,BUS,3.019,0,0
G2018006993,U06,2022,SOC,2.994,0,0
G2018006995,U01,2022,STEM,2.51,0,0
G2018006999,U08,2022,STEM,3.274,0,0
G2018007004,U05,2022,BUS,3.288,1,1
G2018007006,U01,2022,EDU,2.436,0,0
G2018007013,U03,2022,SOC,3.598,0,0
G2018007016,U02,2022,BUS,3.006,1,0
G2018007020,U03,2022,HLT,3.386,0,0
G2018007025,U01,2022,EDU,3.521,0,1
G2018007028,U03,2022,BUS,3.055,1,1
G2018007034,U07,2022,SOC,3.535,0,1
G2018007036,U04,2022,BUS,3.011,0,0
G2018007043,U02,2022,BUS,2.994,1,0
G2018007044,U08,2022,SOC,3.621,1,0
G2018007046,U06,2022,BUS,3.622,0,0
G2018007049,U02,2022,STEM,2.845,0,0
G2018007050,U08,2022,STEM,3.281,0,0
G2018007051,U02,2022,STEM,2.993,0,1
G2018007056,U01,2022,EDU,3.119,0,0
G2018007057,U02,2022,BUS,3.023,1,0
G2018007059,U08,2022,SOC,2.776,0,0
G2018007064,U02,2022,EDU,3.343,0,0
G2018007067,U07,2022,HLT,3.535,1,0
G2018007069,U07,2022,EDU,2.43,0,0
G2018007073,U03,2022,SOC,2.491,0,0
G2018007080,U04,2022,STEM,3.353,1,1
G2018007088,U02,2022,BUS,2.486,0,0
G2018007095,U02,2022,BUS,3.118,0,0
G2018007096,U02,2022,STEM,2.733,0,0
G2018007098,U03,2022,BUS,3.27,0,0
G2018007099,U04,2022,BUS,3.523,1,1
G2018007100,U05,2022,SOC,3.68,1,0
G2018007104,U07,2022,EDU,3.787,1,0
G2018007106,U06,2022,BUS,2.044,0,0
G2018007110,U02,2022,HLT,2.803,0,0
G2018007117,U06,2022,STEM,3.0,0,1
G2018007119,U03,2022,SOC,2.863,0,0
G2018007126,U01,2022,STEM,3.386,0,0
G2018007133,U04,2022,HUM,3.045,1,0
G2018007138,U07,2022,SOC,2.914,1,0
G2018007147,U01,2022,STEM,3.51,1,0
G2018007148,U07,2022,SOC,3.578,0,0
G2018007156,U04,2022,HUM,3.104,1,0
G2018007160,U06,2022,STEM,2.608,1,0
G2018007164,U05,2022,SOC,3.057,1,0
G2018007170,U03,2022,STEM,3.409,1,0
G2018007180,U04,2022,HLT,3.466,1,0
G2018007181,U01,2022,BUS,3.054,0,0
G2018007184,U06,2022,STEM,2.789,0,0
G2018007185,U07,2022,HLT,2.956,0,0
G2018007192,U03,2022,STEM,3.635,0,1
G2018007196,U08,2022,SOC,2.637,0,1
G2018007203,U06,2022,SOC,3.364,0,0
G2018007206,U07,2022,STEM,3.123,0,0
G2018007207,U01,2022,BUS,2.987,0,0
G2018007221,U01,2022,HLT,2.804,1,0
G2018007227,U04,2022,BUS,3.249,1,0
G2018007234,U05,2022,STEM,3.244,0,0
G2018007237,U05,2022,HLT,3.099,1,1
G2018007239,U05,2022,SOC,3.607,0,0
G2018007255,U04,2022,EDU,2.994,0,1
G2018007259,U08,2022,SOC,2.941,0,0
G2018007261,U04,2022,HLT,3.415,1,0
G2018007268,U08,2022,BUS,3.19,0,0
G2018007270,U01,2022,BUS,2.241,0,0
G2018007272,U06,2022,STEM,2.721,0,0
G2018007279,U07,2022,STEM,3.151,1,0
G2018007288,U04,2022,HLT,2.828,0,1
G2018007292,U07,2022,STEM,3.83,1,0
G2018007297,U07,2022,SOC,2.966,0,1
G2018007299,U03,2022,BUS,2.913,0,0
G2018007301,U05,2022,STEM,2.911,0,0
G2018007302,U04,2022,BUS,2.883,1,0
G2018007309,U03,2022,HUM,2.933,0,1
G2018007311,U01,2022,SOC,2.565,1,0
G2018007313,U07,2022,SOC,3.577,0,0
G2018007314,U05,2022,HLT,2.887,0,1
G2018007317,U02,2022,SOC,3.291,0,0
G2018007320,U06,2022,BUS,2.875,0,0
G2018007325,U08,2022,STEM,2.598,0,1
G2018007335,U05,2022,STEM,3.43,1,0
G2018007340,U02,2022,STEM,2.765,0,0
G2018007341,U03,2022,STEM,3.657,0,1
G2018007342,U07,2022,STEM,2.932,0,0
G2018007343,U05,2022,BUS,3.354,0,0
G2018007345,U08,2022,STEM,3.952,0,0
G2018007353,U07,2022,HUM,2.5,1,0
G2018007355,U01,2022,HLT,2.984,0,0
G2018007361,U08,2022,BUS,3.164,0,0
G2018007363,U04,2022,HUM,3.476,1,0
G2018007365,U02,2022,STEM,2.548,1,0
G2018007376,U08,2022,HUM,3.187,0,1
G2018007379,U04,2022,STEM,3.049,0,0
G2018007383,U07,2022,STEM,2.902,1,0
G2018007390,U03,2022,EDU,3.552,0,1
G2018007391,U04,2022,HLT,3.295,0,1
G2018007398,U02,2022,STEM,2.748,0,0
G2018007416,U03,2022,HUM,3.649,0,0
G2018007419,U05,2022,STEM,2.584,0,1
G2018007421,U06,2022,STEM,3.364,0,0
G2018007422,U03,2022,STEM,3.179,0,0
G2018007431,U01,2022,BUS,3.042,0,1
G2018007437,U08,2022,EDU,3.082,0,0
G2018007438,U06,2022,EDU,3.003,1,1
G2018007445,U06,2022,STEM,3.506,0,0
G2018007455,U08,2022,EDU,2.771,0,0
G2018007458,U03,2022,SOC,3.429,1,1
G2018007475,U08,2022,STEM,3.465,1,0
G2018007476,U06,2022,BUS,2.281,0,0
G2018007480,U01,2022,SOC,3.537,1,0
G2018007482,U01,2022,BUS,3.674,0,0
G2018007483,U07,2022,STEM,3.183,1,1
G2018007484,U02,2022,STEM,2.983,0,1
G2018007486,U03,2022,BUS,3.616,1,0
G2018007491,U04,2022,SOC,3.388,1,0
G2018007495,U03,2022,BUS,3.972,0,0
G2018007503,U02,2022,BUS,3.231,0,0
G2018007505,U07,2022,HLT,3.231,0,0
G2018007508,U05,2022,HLT,1.969,1,1
G2018007513,U04,2022,STEM,3.227,0,1
G2018007520,U03,2022,STEM,3.244,0,0
G2018007522,U01,2022,SOC,2.981,0,1
G2018007528,U08,2022,HUM,2.362,0,0
G2018007538,U04,2022,STEM,2.948,0,0
G2018007540,U07,2022,BUS,3.74,0,0
G2018007548,U03,2022,STEM,2.897,0,0
G2018007551,U06,2022,HLT,3.436,0,0
G2018007552,U08,2022,SOC,2.593,0,0
G2018007558,U01,2022,BUS,3.867,1,0
G2018007564,U02,2022,STEM,2.777,0,1
G2018007566,U07,2022,SOC,3.738,0,0
G2018007568,U06,2022,SOC,2.419,0,1
G2018007572,U03,2022,HUM,3.741,0,0
G2018007573,U04,2022,STEM,3.12,0,0
G2018007576,U03,2022,BUS,2.506,0,0
G2018007582,U07,2022,BUS,2.827,1,0
G2018007583,U02,2022,BUS,3.269,0,0
G2018007585,U06,2022,BUS,2.43,0,0
G2018007586,U08,2022,BUS,3.661,0,1
G2018007592,U02,2022,BUS,3.693,1,0
G2018007596,U01,2022,SOC,2.033,0,0
G2018007599,U05,2022,BUS,3.166,1,0
G2018007603,U01,2022,HLT,2.275,1,0
G2018007607,U04,2022,SOC,2.717,0,0
G2018007609,U02,2022,SOC,3.445,1,0
G2018007612,U02,2022,SOC,2.96,0,0
G2018007617,U05,2022,BUS,2.537,0,0
G2018007621,U07,2022,BUS,2.629,0,0
G2018007623,U08,2022,HUM,3.224,0,0
G2018007639,U07,2022,SOC,3.453,1,0
G2018007642,U06,2022,BUS,3.358,0,0
G2018007650,U08,2022,HLT,3.475,1,0
G2018007651,U06,2022,SOC,2.711,0,0
G2018007652,U08,2022,SOC,3.449,0,0
G2018007654,U07,2022,BUS,3.129,0,0
G2018007656,U07,2022,HLT,2.996,1,0
G2018007658,U06,2022,SOC,2.406,0,0
G2018007662,U05,2022,BUS,2.686,0,0
G2018007668,U04,2022,HUM,3.223,0,0
G2018007677,U08,2022,HLT,3.084,0,0
G2018007683,U05,2022,HUM,2.478,0,0
G2018007687,U02,2022,HUM,2.961,0,0
G2018007688,U01,2022,HLT,3.346,0,0
G2018007689,U06,2022,HUM,2.323,0,1
G2018007692,U01,2022,HLT,3.398,1,0
G2018007701,U01,2022,HLT,2.807,0,0
G2018007703,U02,2022,STEM,3.513,0,0
G2018007716,U01,2022,BUS,3.179,0,0
G2018007717,U01,2022,HLT,2.365,0,0
G2018007718,U02,2022,STEM,3.044,0,0
G2018007720,U06,2022,SOC,3.27,0,0
G2018007722,U03,2022,STEM,3.608,0,1
G2018007729,U02,2022,BUS,3.28,0,0
G2018007737,U06,2022,EDU,2.74,1,0
G2018007738,U03,2022,EDU,2.44,0,0
G2018007743,U04,2022,STEM,2.807,0,0
G2018007747,U07,2022,BUS,3.073,0,0
G2018007750,U02,2022,HLT,3.293,0,0
G2018007763,U08,2022,BUS,3.517,0,0
G2018007767,U06,2022,SOC,2.914,1,0
G2018007770,U01,2022,SOC,3.654,0,0
G2018007773,U01,2022,STEM,3.133,0,1
G2018007784,U07,2022,SOC,2.773,0,1
G2018007785,U06,2022,STEM,3.495,0,0
G2018007791,U05,2022,HLT,2.807,0,0
G2018007797,U01,2022,BUS,2.88,0,0
G2018007798,U01,2022,EDU,3.003,0,0
G2018007801,U02,2022,BUS,2.756,0,0
G2018007805,U02,2022,BUS,2.85,0,0
G2018007818,U06,2022,STEM,2.903,1,0
G2018007823,U06,2022,SOC,2.845,1,0
G2018007824,U01,2022,SOC,2.829,0,1
G2018007835,U04,2022,HLT,3.563,0,1
G2018007839,U03,2022,STEM,2.93,1,1
G2018007874,U07,2022,STEM,2.574,0,0
G2018007878,U01,2022,HLT,2.703,1,1
G2018007880,U06,2022,EDU,2.855,0,1
G2018007884,U08,2022,STEM,3.284,0,0
G2018007885,U03,2022,HUM,3.175,0,0
G2018007892,U02,2022,HUM,2.981,0,0
G2018007894,U03,2022,SOC,3.283,0,0
G2018007897,U05,2022,STEM,3.432,0,0
G2018007904,U01,2022,HUM,3.885,0,0
G2018007907,U06,2022,STEM,2.609,1,1
G2018007912,U03,2022,SOC,3.44,0,0
G2018007914,U07,2022,SOC,3.274,0,0
G2018007920,U05,2022,BUS,3.151,1,0
G2018007931,U06,2022,STEM,2.813,1,0
G2018007932,U05,2022,HLT,3.811,1,0
G2018007941,U07,2022,STEM,3.288,0,1
G2018007946,U07,2022,EDU,3.161,0,0
G2018007950,U01,2022,BUS,3.584,0,1
G2018007955,U03,2022,HUM,3.336,0,0
G2018007959,U01,2022,SOC,3.654,0,0
G2018007960,U02,2022,SOC,3.403,0,0
G2018007964,U08,2022,HLT,3.209,0,0
G2018007975,U07,2022,STEM,2.673,0,1
G2018007977,U01,2022,HLT,2.66,0,0
G2018007982,U08,2022,STEM,3.108,0,1
G2018007989,U08,2022,SOC,3.074,0,1
G2018007990,U02,2022,HUM,2.905,0,1
G2018007991,U07,2022,SOC,3.191,1,0
G2018007994,U05,2022,STEM,2.481,0,0
G2018007998,U01,2022,HUM,1.6,0,0
G2018007999,U07,2022,EDU,2.755,0,0
G2018008005,U06,2022,BUS,2.731,1,0
G2018008008,U08,2022,STEM,2.909,0,1
G2018008010,U05,2022,SOC,3.051,0,0
G2018008012,U06,2022,STEM,2.959,0,0
G2018008024,U03,2022,BUS,3.019,0,0
G2018008027,U07,2022,STEM,3.333,1,0
G2018008039,U04,2022,SOC,2.305,0,0
G2018008041,U01,2022,SOC,2.767,0,0
G2018008047,U03,2022,BUS,2.687,0,1
G2018008049,U08,2022,SOC,2.607,1,0
G2018008069,U04,2022,HUM,2.719,0,0
G2018008070,U08,2022,HLT,3.51,0,0
G2018008074,U02,2022,BUS,3.022,1,0
G2018008078,U03,2022,HUM,2.567,0,0
G2018008082,U08,2022,BUS,1.973,0,1
G2018008083,U05,2022,STEM,2.917,0,0
G2018008084,U07,2022,HLT,3.729,0,0
G2018008087,U04,2022,HLT,3.254,1,0
G2018008089,U05,2022,EDU,2.843,1,0
G2018008092,U05,2022,HLT,2.945,1,0
G2018008094,U08,2022,SOC,3.076,0,0
G2018008095,U02,2022,SOC,3.025,0,0
G2018008097,U04,2022,EDU,3.216,1,0
G2018008098,U05,2022,HLT,3.213,0,1
G2018008105,U04,2022,BUS,3.677,1,1
G2018008107,U08,2022,BUS,3.14,0,0
G2018008108,U03,2022,SOC,3.213,0,0
G2018008112,U01,2022,HLT,2.906,0,0
G2018008114,U05,2022,STEM,3.12,0,0
G2018008116,U05,2022,SOC,2.938,0,0
G2018008127,U07,2022,EDU,2.725,0,0
G2018008135,U08,2022,STEM,2.897,0,0
G2018008140,U03,2022,SOC,2.853,0,0
G2018008159,U01,2022,BUS,3.268,0,0
G2018008170,U04,2022,HLT,2.512,0,1
G2018008172,U04,2022,BUS,2.894,0,0
G2018008175,U03,2022,HUM,3.305,1,0
G2018008186,U06,2022,STEM,2.863,0,0
G2018008193,U04,2022,EDU,3.181,0,0
G2018008195,U02,2022,STEM,2.669,0,0
G2018008212,U02,2022,STEM,3.377,0,0
G2018008227,U07,2022,SOC,2.6,0,0
G2018008235,U03,2022,HLT,3.73,0,0
G2018008242,U04,2022,EDU,3.476,0,0
G2018008251,U01,2022,EDU,2.663,1,1
G2018008258,U06,2022,BUS,3.345,1,0
G2018008261,U07,2022,SOC,3.174,0,1
G2018008262,U04,2022,BUS,3.301,0,0
G2018008271,U08,2022,HUM,2.53,0,0
G2018008277,U08,2022,SOC,1.941,0,1
G2018008281,U08,2022,SOC,3.189,0,0
G2018008282,U03,2022,HLT,2.358,0,1
G2018008285,U08,2022,STEM,2.512,0,1
G2018008289,U06,2022,HUM,3.382,0,1
G2018008290,U02,2022,STEM,2.52,0,1
G2018008293,U07,2022,STEM,3.272,1,0
G2018008318,U02,2022,BUS,2.688,0,1
G2018008319,U03,2022,STEM,2.832,0,1
G2018008322,U03,2022,HUM,3.289,0,0
G2018008329,U04,2022,STEM,2.726,0,1
G2018008331,U03,2022,BUS,2.609,0,1
G2018008333,U07,2022,HUM,2.328,0,0
G2018008345,U02,2022,EDU,3.189,0,0
G2018008346,U06,2022,STEM,3.125,1,0
G2018008349,U05,2022,STEM,3.242,0,0
G2018008362,U02,2022,SOC,2.559,0,0
G2018008363,U05,2022,BUS,3.552,0,0
G2018008364,U02,2022,BUS,2.506,0,0
G2018008367,U01,2022,STEM,2.953,0,1
G2018008368,U01,2022,HUM,3.107,0,0
G2018008376,U07,2022,SOC,3.665,0,1
G2018008377,U02,2022,HUM,2.725,0,0
G2018008379,U02,2022,STEM,3.226,0,0
G2018008388,U04,2022,STEM,2.778,0,0
G2018008389,U03,2022,SOC,2.42,0,1
G2018008393,U02,2022,SOC,3.199,0,1
G2018008400,U04,2022,BUS,3.672,0,0
G2018008402,U07,2022,BUS,2.695,0,0
G2018008408,U02,2022,STEM,2.813,0,0
G2018008411,U08,2022,HLT,3.397,0,0
G2018008416,U07,2022,SOC,3.424,1,0
G2018008422,U01,2022,SOC,3.101,0,0
G2018008424,U08,2022,SOC,2.828,0,1
G2018008430,U08,2022,STEM,3.058,0,0
G2018008440,U04,2022,BUS,3.097,0,0
G2018008446,U03,2022,BUS,2.656,0,0
G2018008447,U03,2022,SOC,3.082,1,0
G2018008452,U02,2022,HLT,3.401,0,0
G2018008454,U06,2022,SOC,2.998,1,0
G2018008461,U04,2022,BUS,3.202,1,0
G2018008469,U04,2022,STEM,2.781,0,0
G2018008478,U01,2022,SOC,3.612,0,0
G2018008481,U07,2022,SOC,3.624,1,0
G2018008500,U05,2022,BUS,2.502,1,0
G2018008512,U02,2022,STEM,3.145,0,1
G2018008516,U04,2022,SOC,3.458,0,1
G2018008517,U07,2022,STEM,2.967,0,0
G2018008519,U08,2022,BUS,2.73,0,0
G2018008528,U03,2022,STEM,2.639,0,0
G2018008543,U02,2022,EDU,3.204,0,1
G2018008547,U03,2022,STEM,2.847,0,0
G2018008550,U04,2022,EDU,2.702,1,0
G2018008551,U06,2022,EDU,2.793,0,0
G2018008553,U03,2022,BUS,2.649,0,0
G2018008559,U08,2022,BUS,3.246,1,0
G2018008567,U08,2022,STEM,3.037,0,0
G2018008578,U03,2022,BUS,3.059,0,1
G2018008581,U06,2022,SOC,3.446,0,0
G2018008583,U07,2022,BUS,3.058,0,0
G2018008584,U05,2022,STEM,2.735,0,0
G2018008586,U03,2022,SOC,3.031,0,0
G2018008588,U03,2022,STEM,4.0,0,0
G2018008590,U03,2022,EDU,2.497,1,0
G2018008598,U01,2022,BUS,3.007,1,0
G2018008599,U02,2022,STEM,3.514,0,0
G2018008603,U06,2022,STEM,2.766,0,0
G2018008606,U01,2022,STEM,3.515,0,0
G2018008613,U08,2022,HUM,2.588,0,0
G2018008621,U02,2022,SOC,2.916,0,1
G2018008625,U04,2022,STEM,2.968,0,0
G2018008633,U06,2022,STEM,3.327,0,0
G2018008636,U05,2022,EDU,3.335,0,0
G2018008644,U08,2022,BUS,3.065,0,0
G2018008645,U07,2022,STEM,2.694,1,1
G2018008648,U05,2022,STEM,2.924,0,0
G2018008651,U07,2022,BUS,2.098,0,0
G2018008662,U08,2022,HUM,2.49,1,0
G2018008663,U02,2022,SOC,2.858,0,0
G2018008666,U08,2022,STEM,3.092,1,0
G2018008685,U04,2022,HUM,2.823,0,0
G2018008686,U06,2022,STEM,2.764,1,1
G2018008691,U05,2022,HUM,3.02,1,0
G2018008692,U03,2022,STEM,3.122,1,0
G2018008693,U06,2022,STEM,3.133,0,0
G2018008696,U04,2022,BUS,3.533,0,0
G2018008697,U08,2022,STEM,2.282,0,0
G2018008708,U04,2022,STEM,3.171,0,0
G2018008711,U05,2022,BUS,2.538,0,1
G2018008714,U08,2022,HLT,3.605,0,0
G2018008717,U01,2022,EDU,2.911,0,0
G2018008722,U03,2022,STEM,2.887,0,0
G2018008727,U05,2022,HUM,3.113,0,0
G2018008751,U03,2022,SOC,3.07,0,0
G2018008757,U04,2022,BUS,3.181,1,1
G2018008761,U05,2022,HLT,3.851,0,0
G2018008771,U08,2022,HLT,3.363,0,0
G2018008776,U01,2022,EDU,2.857,1,1
G2018008783,U04,2022,SOC,2.889,1,0
G2018008784,U06,2022,STEM,2.879,0,0
G2018008798,U03,2022,BUS,2.655,0,0
G2018008799,U03,2022,BUS,2.849,0,0
G2018008800,U04,2022,SOC,2.775,1,0
G2018008804,U07,2022,BUS,2.681,0,0
G2018008809,U02,2022,BUS,2.758,0,0
G2018008810,U06,2022,STEM,3.387,1,1
G2018008812,U07,2022,HUM,1.917,1,0
G2018008829,U03,2022,HUM,3.43,0,0
G2018008830,U08,2022,STEM,2.586,0,0
G2018008835,U04,2022,STEM,2.577,1,1
G2018008845,U01,2022,SOC,3.296,0,0
G2018008846,U01,2022,STEM,3.608,0,0
G2018008852,U03,2022,STEM,3.38,1,1
G2018008854,U02,2022,STEM,2.927,0,0
G2018008871,U08,2022,BUS,2.932,0,1
G2018008872,U03,2022,BUS,3.643,0,1
G2018008875,U06,2022,STEM,3.351,1,0
G2018008895,U03,2022,STEM,3.897,0,0
G2018008897,U04,2022,STEM,3.309,0,0
G2018008903,U01,2022,BUS,2.648,1,1
G2018008906,U04,2022,BUS,2.916,0,0
